Time,BaseMode,BaseLocked,WorldAz,WorldEl,CalAz,CalEl,PhysAz,PhysEl,ServoAz,ServoEl,Az(us),El(us),DroneLat,DroneLon,DroneAlt,BaseLat,BaseLon,BaseAlt,BaseLatSDm,BaseLonSDm,BaseFix,BaseSats,UsedFlip
2025-09-02T15:00:35,static,1,64.5,33.13,325.5,33.13,51.6,111.6,25.8,55.8,1072.0,1272.0,13.0267631,77.5633812,970.4,13.0267204,77.5632893,963.2,0.0,0.0,,,1
2025-09-02T15:00:35,static,1,64.56,33.07,325.44,33.07,73.2,133.2,36.6,66.6,1144.0,1344.0,13.026763,77.5633812,970.38,13.0267204,77.5632893,963.2,0.0,0.0,,,1
2025-09-02T15:00:35,static,1,64.56,33.07,325.44,33.07,94.8,146.93,47.4,73.465,1216.0,1389.8,13.026763,77.5633812,970.38,13.0267204,77.5632893,963.2,0.0,0.0,,,1
2025-09-02T15:00:35,static,1,64.56,33.07,325.44,33.07,116.4,146.93,58.2,73.465,1288.0,1389.8,13.026763,77.5633812,970.38,13.0267204,77.5632893,963.2,0.0,0.0,,,1
2025-09-02T15:00:35,static,1,64.56,33.07,325.44,33.07,138.0,146.93,69.0,73.465,1360.0,1389.8,13.026763,77.5633812,970.38,13.0267204,77.5632893,963.2,0.0,0.0,,,1
2025-09-02T15:00:35,static,1,64.58,33.07,325.42,33.07,145.42,146.93,72.71,73.465,1384.7,1389.8,13.0267629,77.5633811,970.37,13.0267204,77.5632893,963.2,0.0,0.0,,,1
2025-09-02T15:00:35,static,1,64.58,33.07,325.42,33.07,145.42,146.93,72.71,73.465,1384.7,1389.8,13.0267629,77.5633811,970.37,13.0267204,77.5632893,963.2,0.0,0.0,,,1
2025-09-02T15:00:35,static,1,64.58,33.07,325.42,33.07,145.42,146.93,72.71,73.465,1384.7,1389.8,13.0267629,77.5633811,970.37,13.0267204,77.5632893,963.2,0.0,0.0,,,1
2025-09-02T15:00:35,static,1,64.58,33.07,325.42,33.07,145.42,146.93,72.71,73.465,1384.7,1389.8,13.0267629,77.5633811,970.37,13.0267204,77.5632893,963.2,0.0,0.0,,,1
2025-09-02T15:00:35,static,1,64.64,33.04,325.36,33.04,145.36,146.96,72.68,73.48,1384.5,1389.9,13.0267628,77.5633811,970.36,13.0267204,77.5632893,963.2,0.0,0.0,,,1
2025-09-02T15:00:35,static,1,64.64,33.04,325.36,33.04,145.36,146.96,72.68,73.48,1384.5,1389.9,13.0267628,77.5633811,970.36,13.0267204,77.5632893,963.2,0.0,0.0,,,1
