Time,BaseMode,BaseLocked,WorldAz,WorldEl,CalAz,CalEl,PhysAz,PhysEl,ServoAz,ServoEl,Az(us),El(us),DroneLat,DroneLon,DroneAlt,BaseLat,BaseLon,BaseAlt,BaseLatSDm,BaseLonSDm,BaseFix,BaseSats,UsedFlip
2025-09-09T14:47:15,static,1,144.67,37.99,195.33,-37.99,351.0,81.0,175.5,40.5,1921.3,1136.2,13.0266702,77.5633699,958.1,13.0267838,77.5632873,946.05,0.0,0.0,,,0
2025-09-09T14:47:15,static,1,144.63,37.98,195.37,-37.98,342.0,72.0,171.0,36.0,1892.8,1110.0,13.0266702,77.56337,958.1,13.0267838,77.5632873,946.05,0.0,0.0,,,0
2025-09-09T14:47:15,static,1,144.63,37.98,195.37,-37.98,333.0,63.0,166.5,31.5,1864.3,1083.8,13.0266702,77.56337,958.1,13.0267838,77.5632873,946.05,0.0,0.0,,,0
2025-09-09T14:47:15,static,1,144.6,37.97,195.4,-37.97,324.0,54.0,162.0,27.0,1836.0,1057.5,13.0266702,77.5633701,958.1,13.0267838,77.5632873,946.05,0.0,0.0,,,0
2025-09-09T14:47:15,static,1,144.6,37.97,195.4,-37.97,315.0,45.0,157.5,22.5,1807.8,1031.2,13.0266702,77.5633701,958.1,13.0267838,77.5632873,946.05,0.0,0.0,,,0
2025-09-09T14:47:15,static,1,144.6,37.97,195.4,-37.97,306.0,36.0,153.0,18.0,1779.8,1005.0,13.0266702,77.5633701,958.1,13.0267838,77.5632873,946.05,0.0,0.0,,,0
2025-09-09T14:47:15,static,1,144.54,37.97,195.46,-37.97,297.0,27.0,148.5,13.5,1751.8,978.8,13.0266702,77.5633703,958.11,13.0267838,77.5632873,946.05,0.0,0.0,,,0
2025-09-09T14:47:15,static,1,144.54,37.97,195.46,-37.97,288.0,18.0,144.0,9.0,1724.0,952.5,13.0266702,77.5633703,958.11,13.0267838,77.5632873,946.05,0.0,0.0,,,0
2025-09-09T14:47:15,static,1,144.5,37.96,195.5,-37.96,279.0,9.0,139.5,4.5,1696.3,926.2,13.0266702,77.5633704,958.11,13.0267838,77.5632873,946.05,0.0,0.0,,,0
2025-09-09T14:47:15,static,1,144.5,37.96,195.5,-37.96,270.0,0.0,135.0,0.0,1668.8,900.0,13.0266702,77.5633704,958.11,13.0267838,77.5632873,946.05,0.0,0.0,,,0
2025-09-09T14:47:15,static,1,144.47,37.95,195.53,-37.95,261.0,0.0,130.5,0.0,1641.3,900.0,13.0266702,77.5633705,958.11,13.0267838,77.5632873,946.05,0.0,0.0,,,0
2025-09-09T14:47:15,static,1,144.47,37.95,195.53,-37.95,252.0,0.0,126.0,0.0,1614.0,900.0,13.0266702,77.5633705,958.11,13.0267838,77.5632873,946.05,0.0,0.0,,,0
2025-09-09T14:47:16,static,1,144.44,37.94,195.56,-37.94,243.0,0.0,121.5,0.0,1586.8,900.0,13.0266702,77.5633706,958.11,13.0267838,77.5632873,946.05,0.0,0.0,,,0
2025-09-09T14:47:16,static,1,144.38,37.96,195.62,-37.96,234.0,0.0,117.0,0.0,1559.8,900.0,13.0266703,77.5633707,958.12,13.0267838,77.5632873,946.05,0.0,0.0,,,0
2025-09-09T14:47:16,static,1,144.38,37.96,195.62,-37.96,225.0,0.0,112.5,0.0,1532.8,900.0,13.0266703,77.5633707,958.12,13.0267838,77.5632873,946.05,0.0,0.0,,,0
2025-09-09T14:47:16,static,1,144.38,37.96,195.62,-37.96,216.0,0.0,108.0,0.0,1506.0,900.0,13.0266703,77.5633707,958.12,13.0267838,77.5632873,946.05,0.0,0.0,,,0
2025-09-09T14:47:16,static,1,144.38,37.96,195.62,-37.96,207.0,0.0,103.5,0.0,1479.3,900.0,13.0266703,77.5633707,958.12,13.0267838,77.5632873,946.05,0.0,0.0,,,0
2025-09-09T14:47:16,static,1,144.35,37.95,195.65,-37.95,198.0,0.0,99.0,0.0,1452.8,900.0,13.0266703,77.5633708,958.12,13.0267838,77.5632873,946.05,0.0,0.0,,,0
2025-09-09T14:47:16,static,1,144.35,37.95,195.65,-37.95,195.65,0.0,97.825,0.0,1445.8,900.0,13.0266703,77.5633708,958.12,13.0267838,77.5632873,946.05,0.0,0.0,,,0
2025-09-09T14:47:16,static,1,144.35,37.97,195.65,-37.97,195.65,0.0,97.825,0.0,1445.8,900.0,13.0266703,77.5633708,958.13,13.0267838,77.5632873,946.05,0.0,0.0,,,0
2025-09-09T14:47:16,static,1,144.35,37.97,195.65,-37.97,195.65,0.0,97.825,0.0,1445.8,900.0,13.0266703,77.5633708,958.13,13.0267838,77.5632873,946.05,0.0,0.0,,,0
2025-09-09T14:47:16,static,1,144.35,38.0,195.65,-38.0,195.65,0.0,97.825,0.0,1445.8,900.0,13.0266703,77.5633708,958.14,13.0267838,77.5632873,946.05,0.0,0.0,,,0
2025-09-09T14:47:16,static,1,144.35,38.0,195.65,-38.0,195.65,0.0,97.825,0.0,1445.8,900.0,13.0266703,77.5633708,958.14,13.0267838,77.5632873,946.05,0.0,0.0,,,0
2025-09-09T14:47:16,static,1,144.35,38.0,195.65,-38.0,195.65,0.0,97.825,0.0,1445.8,900.0,13.0266703,77.5633708,958.14,13.0267838,77.5632873,946.05,0.0,0.0,,,0
