Time,BaseMode,BaseLocked,WorldAz,WorldEl,CalAz,CalEl,PhysAz,PhysEl,ServoAz,ServoEl,Az(us),El(us),DroneLat,DroneLon,DroneAlt,BaseLat,BaseLon,BaseAlt,BaseLatSDm,BaseLonSDm,BaseFix,BaseSats
2025-08-29T11:51:52,static,1,68.62,55.87,291.38,145.87,291.38,145.87,145.69,72.935,1871.3,1386.2,13.0267547,77.5633539,952.78,13.0267214,77.5632666,937.79,0.0,0.0,,
2025-08-29T11:51:52,static,1,68.62,55.87,291.38,145.87,291.38,145.87,145.69,72.935,1871.3,1386.2,13.0267547,77.5633539,952.78,13.0267214,77.5632666,937.79,0.0,0.0,,
2025-08-29T11:51:52,static,1,68.62,55.87,291.38,145.87,291.38,145.87,145.69,72.935,1871.3,1386.2,13.0267547,77.5633539,952.78,13.0267214,77.5632666,937.79,0.0,0.0,,
2025-08-29T11:51:52,static,1,68.62,55.87,291.38,145.87,291.38,145.87,145.69,72.935,1871.3,1386.2,13.0267547,77.5633539,952.78,13.0267214,77.5632666,937.79,0.0,0.0,,
2025-08-29T11:51:52,static,1,68.62,55.87,291.38,145.87,291.38,145.87,145.69,72.935,1871.3,1386.2,13.0267547,77.5633539,952.78,13.0267214,77.5632666,937.79,0.0,0.0,,
2025-08-29T11:51:52,static,1,68.62,55.87,291.38,145.87,291.38,145.87,145.69,72.935,1871.3,1386.2,13.0267547,77.5633539,952.78,13.0267214,77.5632666,937.79,0.0,0.0,,
2025-08-29T11:51:52,static,1,68.62,55.87,291.38,145.87,291.38,145.87,145.69,72.935,1871.3,1386.2,13.0267547,77.5633539,952.78,13.0267214,77.5632666,937.79,0.0,0.0,,
2025-08-29T11:51:52,static,1,68.62,55.87,291.38,145.87,291.38,145.87,145.69,72.935,1871.3,1386.2,13.0267547,77.5633539,952.78,13.0267214,77.5632666,937.79,0.0,0.0,,
2025-08-29T11:51:52,static,1,68.62,55.87,291.38,145.87,291.38,145.87,145.69,72.935,1871.3,1386.2,13.0267547,77.5633539,952.78,13.0267214,77.5632666,937.79,0.0,0.0,,
2025-08-29T11:51:52,static,1,68.62,55.87,291.38,145.87,291.38,145.87,145.69,72.935,1871.3,1386.2,13.0267547,77.5633539,952.78,13.0267214,77.5632666,937.79,0.0,0.0,,
2025-08-29T11:51:52,static,1,68.62,55.89,291.38,145.89,291.38,145.89,145.69,72.945,1871.3,1386.3,13.0267547,77.5633539,952.79,13.0267214,77.5632666,937.79,0.0,0.0,,
2025-08-29T11:51:52,static,1,68.62,55.89,291.38,145.89,291.38,145.89,145.69,72.945,1871.3,1386.3,13.0267547,77.5633539,952.79,13.0267214,77.5632666,937.79,0.0,0.0,,
2025-08-29T11:51:52,static,1,68.62,55.89,291.38,145.89,291.38,145.89,145.69,72.945,1871.3,1386.3,13.0267547,77.5633539,952.79,13.0267214,77.5632666,937.79,0.0,0.0,,
2025-08-29T11:51:52,static,1,68.62,55.89,291.38,145.89,291.38,145.89,145.69,72.945,1871.3,1386.3,13.0267547,77.5633539,952.79,13.0267214,77.5632666,937.79,0.0,0.0,,
2025-08-29T11:51:52,static,1,68.62,55.89,291.38,145.89,291.38,145.89,145.69,72.945,1871.3,1386.3,13.0267547,77.5633539,952.79,13.0267214,77.5632666,937.79,0.0,0.0,,
2025-08-29T11:51:52,static,1,68.62,55.89,291.38,145.89,291.38,145.89,145.69,72.945,1871.3,1386.3,13.0267547,77.5633539,952.79,13.0267214,77.5632666,937.79,0.0,0.0,,
2025-08-29T11:51:52,static,1,68.68,55.9,291.32,145.9,291.32,145.9,145.66,72.95,1871.1,1386.3,13.0267546,77.5633539,952.79,13.0267214,77.5632666,937.79,0.0,0.0,,
2025-08-29T11:51:52,static,1,68.68,55.9,291.32,145.9,291.32,145.9,145.66,72.95,1871.1,1386.3,13.0267546,77.5633539,952.79,13.0267214,77.5632666,937.79,0.0,0.0,,
