Time,BaseMode,BaseLocked,WorldAz,WorldEl,CalAz,CalEl,PhysAz,PhysEl,ServoAz,ServoEl,Az(us),El(us),DroneLat,DroneLon,DroneAlt,BaseLat,BaseLon,BaseAlt,BaseLatSDm,BaseLonSDm,BaseFix,BaseSats
2025-08-29T12:05:33,static,1,42.95,60.72,167.05,60.72,167.05,60.72,83.525,30.36,1456.8,1102.4,13.0267859,77.563352,953.6,13.0267322,77.5633007,939.08,0.0,0.0,,
2025-08-29T12:05:33,static,1,42.95,60.72,167.05,60.72,167.05,60.72,83.525,30.36,1456.8,1102.4,13.0267859,77.563352,953.6,13.0267322,77.5633007,939.08,0.0,0.0,,
2025-08-29T12:05:33,static,1,42.95,60.72,167.05,60.72,167.05,60.72,83.525,30.36,1456.8,1102.4,13.0267859,77.563352,953.6,13.0267322,77.5633007,939.08,0.0,0.0,,
2025-08-29T12:05:33,static,1,42.95,60.74,167.05,60.74,167.05,60.74,83.525,30.37,1456.8,1102.5,13.0267859,77.563352,953.61,13.0267322,77.5633007,939.08,0.0,0.0,,
2025-08-29T12:05:33,static,1,42.95,60.74,167.05,60.74,167.05,60.74,83.525,30.37,1456.8,1102.5,13.0267859,77.563352,953.61,13.0267322,77.5633007,939.08,0.0,0.0,,
2025-08-29T12:05:33,static,1,42.95,60.74,167.05,60.74,167.05,60.74,83.525,30.37,1456.8,1102.5,13.0267859,77.563352,953.61,13.0267322,77.5633007,939.08,0.0,0.0,,
2025-08-29T12:05:33,static,1,42.95,60.74,167.05,60.74,167.05,60.74,83.525,30.37,1456.8,1102.5,13.0267859,77.563352,953.61,13.0267322,77.5633007,939.08,0.0,0.0,,
2025-08-29T12:05:33,static,1,42.95,60.76,167.05,60.76,167.05,60.76,83.525,30.38,1456.8,1102.5,13.0267859,77.563352,953.62,13.0267322,77.5633007,939.08,0.0,0.0,,
2025-08-29T12:05:33,static,1,42.95,60.76,167.05,60.76,167.05,60.76,83.525,30.38,1456.8,1102.5,13.0267859,77.563352,953.62,13.0267322,77.5633007,939.08,0.0,0.0,,
2025-08-29T12:05:33,static,1,42.95,60.76,167.05,60.76,167.05,60.76,83.525,30.38,1456.8,1102.5,13.0267859,77.563352,953.62,13.0267322,77.5633007,939.08,0.0,0.0,,
2025-08-29T12:05:33,static,1,42.95,60.76,167.05,60.76,167.05,60.76,83.525,30.38,1456.8,1102.5,13.0267859,77.563352,953.62,13.0267322,77.5633007,939.08,0.0,0.0,,
2025-08-29T12:05:33,static,1,42.95,60.76,167.05,60.76,167.05,60.76,83.525,30.38,1456.8,1102.5,13.0267859,77.563352,953.62,13.0267322,77.5633007,939.08,0.0,0.0,,
2025-08-29T12:05:33,static,1,42.95,60.76,167.05,60.76,167.05,60.76,83.525,30.38,1456.8,1102.5,13.0267859,77.563352,953.62,13.0267322,77.5633007,939.08,0.0,0.0,,
2025-08-29T12:05:33,static,1,42.95,60.76,167.05,60.76,167.05,60.76,83.525,30.38,1456.8,1102.5,13.0267859,77.563352,953.62,13.0267322,77.5633007,939.08,0.0,0.0,,
2025-08-29T12:05:33,static,1,42.95,60.76,167.05,60.76,167.05,60.76,83.525,30.38,1456.8,1102.5,13.0267859,77.563352,953.62,13.0267322,77.5633007,939.08,0.0,0.0,,
2025-08-29T12:05:33,static,1,42.95,60.76,167.05,60.76,167.05,60.76,83.525,30.38,1456.8,1102.5,13.0267859,77.563352,953.62,13.0267322,77.5633007,939.08,0.0,0.0,,
2025-08-29T12:05:33,static,1,42.95,60.76,167.05,60.76,167.05,60.76,83.525,30.38,1456.8,1102.5,13.0267859,77.563352,953.62,13.0267322,77.5633007,939.08,0.0,0.0,,
2025-08-29T12:05:33,static,1,42.95,60.78,167.05,60.78,167.05,60.78,83.525,30.39,1456.8,1102.6,13.0267859,77.563352,953.63,13.0267322,77.5633007,939.08,0.0,0.0,,
2025-08-29T12:05:33,static,1,42.95,60.78,167.05,60.78,167.05,60.78,83.525,30.39,1456.8,1102.6,13.0267859,77.563352,953.63,13.0267322,77.5633007,939.08,0.0,0.0,,
2025-08-29T12:05:33,static,1,42.95,60.78,167.05,60.78,167.05,60.78,83.525,30.39,1456.8,1102.6,13.0267859,77.563352,953.63,13.0267322,77.5633007,939.08,0.0,0.0,,
2025-08-29T12:05:33,static,1,42.95,60.78,167.05,60.78,167.05,60.78,83.525,30.39,1456.8,1102.6,13.0267859,77.563352,953.63,13.0267322,77.5633007,939.08,0.0,0.0,,
2025-08-29T12:05:33,static,1,42.95,60.78,167.05,60.78,167.05,60.78,83.525,30.39,1456.8,1102.6,13.0267859,77.563352,953.63,13.0267322,77.5633007,939.08,0.0,0.0,,
2025-08-29T12:05:33,static,1,42.95,60.78,167.05,60.78,167.05,60.78,83.525,30.39,1456.8,1102.6,13.0267859,77.563352,953.63,13.0267322,77.5633007,939.08,0.0,0.0,,
2025-08-29T12:05:33,static,1,42.95,60.79,167.05,60.79,167.05,60.79,83.525,30.395,1456.8,1102.6,13.0267859,77.563352,953.64,13.0267322,77.5633007,939.08,0.0,0.0,,
2025-08-29T12:05:33,static,1,42.95,60.79,167.05,60.79,167.05,60.79,83.525,30.395,1456.8,1102.6,13.0267859,77.563352,953.64,13.0267322,77.5633007,939.08,0.0,0.0,,
2025-08-29T12:05:34,static,1,42.95,60.79,167.05,60.79,167.05,60.79,83.525,30.395,1456.8,1102.6,13.0267859,77.563352,953.64,13.0267322,77.5633007,939.08,0.0,0.0,,
