Time,BaseMode,BaseLocked,WorldAz,WorldEl,CalAz,CalEl,PhysAz,PhysEl,ServoAz,ServoEl,Az(us),El(us),DroneLat,DroneLon,DroneAlt,BaseLat,BaseLon,BaseAlt,BaseLatSDm,BaseLonSDm,BaseFix,BaseSats
2025-08-29T12:00:37,static,1,58.03,48.3,121.97,48.3,121.97,48.3,60.985,24.15,1306.6,1061.0,13.0267686,77.563372,952.58,13.0267076,77.5632717,938.21,0.0,0.0,,
2025-08-29T12:00:37,static,1,58.09,48.27,121.91,48.27,121.91,48.27,60.955,24.135,1306.4,1060.9,13.0267685,77.5633721,952.57,13.0267076,77.5632717,938.21,0.0,0.0,,
2025-08-29T12:00:37,static,1,58.09,48.27,121.91,48.27,121.91,48.27,60.955,24.135,1306.4,1060.9,13.0267685,77.5633721,952.57,13.0267076,77.5632717,938.21,0.0,0.0,,
2025-08-29T12:00:37,static,1,58.09,48.27,121.91,48.27,121.91,48.27,60.955,24.135,1306.4,1060.9,13.0267685,77.5633721,952.57,13.0267076,77.5632717,938.21,0.0,0.0,,
2025-08-29T12:00:37,static,1,58.09,48.27,121.91,48.27,121.91,48.27,60.955,24.135,1306.4,1060.9,13.0267685,77.5633721,952.57,13.0267076,77.5632717,938.21,0.0,0.0,,
2025-08-29T12:00:37,static,1,58.09,48.27,121.91,48.27,121.91,48.27,60.955,24.135,1306.4,1060.9,13.0267685,77.5633721,952.57,13.0267076,77.5632717,938.21,0.0,0.0,,
2025-08-29T12:00:37,static,1,58.09,48.27,121.91,48.27,121.91,48.27,60.955,24.135,1306.4,1060.9,13.0267685,77.5633721,952.57,13.0267076,77.5632717,938.21,0.0,0.0,,
2025-08-29T12:00:37,static,1,58.09,48.27,121.91,48.27,121.91,48.27,60.955,24.135,1306.4,1060.9,13.0267685,77.5633721,952.57,13.0267076,77.5632717,938.21,0.0,0.0,,
2025-08-29T12:00:37,static,1,58.09,48.27,121.91,48.27,121.91,48.27,60.955,24.135,1306.4,1060.9,13.0267685,77.5633721,952.57,13.0267076,77.5632717,938.21,0.0,0.0,,
2025-08-29T12:00:37,static,1,58.09,48.27,121.91,48.27,121.91,48.27,60.955,24.135,1306.4,1060.9,13.0267685,77.5633721,952.57,13.0267076,77.5632717,938.21,0.0,0.0,,
2025-08-29T12:00:37,static,1,58.09,48.27,121.91,48.27,121.91,48.27,60.955,24.135,1306.4,1060.9,13.0267685,77.5633721,952.57,13.0267076,77.5632717,938.21,0.0,0.0,,
2025-08-29T12:00:37,static,1,58.09,48.27,121.91,48.27,121.91,48.27,60.955,24.135,1306.4,1060.9,13.0267685,77.5633721,952.57,13.0267076,77.5632717,938.21,0.0,0.0,,
2025-08-29T12:00:37,static,1,58.09,48.27,121.91,48.27,121.91,48.27,60.955,24.135,1306.4,1060.9,13.0267685,77.5633721,952.57,13.0267076,77.5632717,938.21,0.0,0.0,,
2025-08-29T12:00:37,static,1,58.09,48.27,121.91,48.27,121.91,48.27,60.955,24.135,1306.4,1060.9,13.0267685,77.5633721,952.57,13.0267076,77.5632717,938.21,0.0,0.0,,
2025-08-29T12:00:37,static,1,58.09,48.27,121.91,48.27,121.91,48.27,60.955,24.135,1306.4,1060.9,13.0267685,77.5633721,952.57,13.0267076,77.5632717,938.21,0.0,0.0,,
2025-08-29T12:00:37,static,1,58.09,48.27,121.91,48.27,121.91,48.27,60.955,24.135,1306.4,1060.9,13.0267685,77.5633721,952.57,13.0267076,77.5632717,938.21,0.0,0.0,,
2025-08-29T12:00:37,static,1,58.12,48.25,121.88,48.25,121.88,48.25,60.94,24.125,1306.3,1060.8,13.0267685,77.5633722,952.57,13.0267076,77.5632717,938.21,0.0,0.0,,
2025-08-29T12:00:37,static,1,58.12,48.25,121.88,48.25,121.88,48.25,60.94,24.125,1306.3,1060.8,13.0267685,77.5633722,952.57,13.0267076,77.5632717,938.21,0.0,0.0,,
2025-08-29T12:00:37,static,1,58.12,48.25,121.88,48.25,121.88,48.25,60.94,24.125,1306.3,1060.8,13.0267685,77.5633722,952.57,13.0267076,77.5632717,938.21,0.0,0.0,,
2025-08-29T12:00:37,static,1,58.12,48.25,121.88,48.25,121.88,48.25,60.94,24.125,1306.3,1060.8,13.0267685,77.5633722,952.57,13.0267076,77.5632717,938.21,0.0,0.0,,
2025-08-29T12:00:37,static,1,58.12,48.25,121.88,48.25,121.88,48.25,60.94,24.125,1306.3,1060.8,13.0267685,77.5633722,952.57,13.0267076,77.5632717,938.21,0.0,0.0,,
2025-08-29T12:00:37,static,1,58.12,48.25,121.88,48.25,121.88,48.25,60.94,24.125,1306.3,1060.8,13.0267685,77.5633722,952.57,13.0267076,77.5632717,938.21,0.0,0.0,,
2025-08-29T12:00:37,static,1,58.12,48.25,121.88,48.25,121.88,48.25,60.94,24.125,1306.3,1060.8,13.0267685,77.5633722,952.57,13.0267076,77.5632717,938.21,0.0,0.0,,
2025-08-29T12:00:37,static,1,58.12,48.25,121.88,48.25,121.88,48.25,60.94,24.125,1306.3,1060.8,13.0267685,77.5633722,952.57,13.0267076,77.5632717,938.21,0.0,0.0,,
2025-08-29T12:00:37,static,1,58.12,48.25,121.88,48.25,121.88,48.25,60.94,24.125,1306.3,1060.8,13.0267685,77.5633722,952.57,13.0267076,77.5632717,938.21,0.0,0.0,,
2025-08-29T12:00:37,static,1,58.12,48.25,121.88,48.25,121.88,48.25,60.94,24.125,1306.3,1060.8,13.0267685,77.5633722,952.57,13.0267076,77.5632717,938.21,0.0,0.0,,
2025-08-29T12:00:38,static,1,58.12,48.25,121.88,48.25,121.88,48.25,60.94,24.125,1306.3,1060.8,13.0267685,77.5633722,952.57,13.0267076,77.5632717,938.21,0.0,0.0,,
2025-08-29T12:00:38,static,1,58.12,48.25,121.88,48.25,121.88,48.25,60.94,24.125,1306.3,1060.8,13.0267685,77.5633722,952.57,13.0267076,77.5632717,938.21,0.0,0.0,,
2025-08-29T12:00:38,static,1,58.12,48.25,121.88,48.25,121.88,48.25,60.94,24.125,1306.3,1060.8,13.0267685,77.5633722,952.57,13.0267076,77.5632717,938.21,0.0,0.0,,
2025-08-29T12:00:38,static,1,58.12,48.25,121.88,48.25,121.88,48.25,60.94,24.125,1306.3,1060.8,13.0267685,77.5633722,952.57,13.0267076,77.5632717,938.21,0.0,0.0,,
