Time,BaseMode,BaseLocked,WorldAz,WorldEl,CalAz,CalEl,PhysAz,PhysEl,ServoAz,ServoEl,Az(us),El(us),DroneLat,DroneLon,DroneAlt,BaseLat,BaseLon,BaseAlt,BaseLatSDm,BaseLonSDm,BaseFix,BaseSats
2025-08-28T10:59:13,static,1,355.52,6.79,4.48,96.79,4.48,96.79,2.24,48.395,914.9,1222.6,13.0268086,77.5633318,948.11,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:13,static,1,355.52,6.79,4.48,96.79,4.48,96.79,2.24,48.395,914.9,1222.6,13.0268086,77.5633318,948.11,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:14,static,1,355.544,6.776,4.456,96.776,4.456,96.776,2.228,48.388,914.9,1222.6,13.0268086,77.5633317,948.11,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:14,static,1,355.563,6.765,4.437,96.765,4.437,96.765,2.218,48.382,914.8,1222.5,13.0268086,77.5633317,948.11,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:14,static,1,355.579,6.74,4.421,96.74,4.421,96.74,2.211,48.37,914.7,1222.5,13.0268086,77.5633317,948.08,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:14,static,1,355.591,6.72,4.409,96.72,4.409,96.72,2.205,48.36,914.7,1222.4,13.0268086,77.5633317,948.08,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:14,static,1,355.619,6.704,4.381,96.704,4.381,96.704,2.191,48.352,914.6,1222.3,13.0268087,77.5633318,948.04,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:14,static,1,355.641,6.691,4.359,96.691,4.359,96.691,2.18,48.346,914.5,1222.3,13.0268087,77.5633318,948.04,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:14,static,1,355.653,6.717,4.347,96.717,4.347,96.717,2.174,48.358,914.5,1222.4,13.0268088,77.563332,948.04,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:14,static,1,355.594,6.738,4.406,96.738,4.406,96.738,2.203,48.369,914.7,1222.5,13.0268087,77.5633321,948.03,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:14,static,1,355.547,6.754,4.453,96.754,4.453,96.754,2.226,48.377,914.8,1222.5,13.0268087,77.5633321,948.03,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:14,static,1,355.492,6.745,4.508,96.745,4.508,96.745,2.254,48.373,915.0,1222.5,13.0268086,77.563332,948.03,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:15,static,1,355.448,6.738,4.552,96.738,4.552,96.738,2.276,48.369,915.2,1222.5,13.0268086,77.563332,948.03,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:15,static,1,355.376,6.693,4.624,96.693,4.624,96.693,2.312,48.346,915.4,1222.3,13.0268084,77.5633318,948.04,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:15,static,1,355.319,6.656,4.681,96.656,4.681,96.656,2.341,48.328,915.6,1222.2,13.0268084,77.5633318,948.04,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:15,static,1,355.213,6.597,4.787,96.597,4.787,96.597,2.393,48.298,916.0,1222.0,13.0268082,77.5633317,948.04,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:15,static,1,355.128,6.549,4.872,96.549,4.872,96.549,2.436,48.275,916.2,1221.8,13.0268082,77.5633317,948.04,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:15,static,1,355.019,6.486,4.981,96.486,4.981,96.486,2.491,48.243,916.6,1221.6,13.0268081,77.5633317,948.01,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:15,static,1,354.931,6.434,5.069,96.434,5.069,96.434,2.535,48.217,916.9,1221.4,13.0268081,77.5633317,948.01,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:15,static,1,354.803,6.364,5.197,96.364,5.197,96.364,2.599,48.182,917.3,1221.2,13.0268079,77.5633316,948.01,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:15,static,1,354.7,6.307,5.3,96.307,5.3,96.307,2.65,48.153,917.7,1221.0,13.0268079,77.5633316,948.01,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:15,static,1,354.586,6.205,5.414,96.205,5.414,96.205,2.707,48.103,918.0,1220.7,13.0268077,77.5633314,947.99,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:16,static,1,354.495,6.124,5.505,96.124,5.505,96.124,2.753,48.062,918.4,1220.4,13.0268077,77.5633314,947.99,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:16,static,1,354.382,6.058,5.618,96.058,5.618,96.058,2.809,48.029,918.7,1220.2,13.0268076,77.5633314,948.0,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:16,static,1,354.292,6.004,5.708,96.004,5.708,96.004,2.854,48.002,919.0,1220.0,13.0268076,77.5633314,948.0,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:16,static,1,354.193,5.973,5.807,95.973,5.807,95.973,2.903,47.987,919.4,1219.9,13.0268076,77.5633315,948.0,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:16,static,1,354.115,5.949,5.885,95.949,5.885,95.949,2.943,47.974,919.6,1219.8,13.0268076,77.5633315,948.0,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:16,static,1,353.962,5.937,6.038,95.937,6.038,95.937,3.019,47.968,920.1,1219.8,13.0268075,77.5633317,947.98,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:16,static,1,353.839,5.927,6.161,95.927,6.161,95.927,3.08,47.964,920.5,1219.8,13.0268075,77.5633317,947.98,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:16,static,1,353.689,5.942,6.311,95.942,6.311,95.942,3.155,47.971,921.0,1219.8,13.0268075,77.5633319,947.97,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:16,static,1,353.57,5.954,6.43,95.954,6.43,95.954,3.215,47.977,921.4,1219.8,13.0268075,77.5633319,947.97,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:17,static,1,353.448,5.953,6.552,95.953,6.552,95.953,3.276,47.976,921.8,1219.8,13.0268075,77.563332,947.93,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:17,static,1,353.35,5.952,6.65,95.952,6.65,95.952,3.325,47.976,922.2,1219.8,13.0268075,77.563332,947.93,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:17,static,1,353.272,5.922,6.728,95.922,6.728,95.922,3.364,47.961,922.4,1219.7,13.0268075,77.563332,947.88,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:17,static,1,353.21,5.897,6.79,95.897,6.79,95.897,3.395,47.949,922.6,1219.7,13.0268075,77.563332,947.88,13.0268203,77.5633522,941.26,0.344,0.543,4,14
2025-08-28T10:59:17,static,1,353.228,5.862,6.772,95.862,6.772,95.862,3.386,47.931,922.6,1219.5,13.0268076,77.5633319,947.86,13.0268203,77.5633522,941.26,0.344,0.543,4,14
