Time,Stream,Lat,Lon,Alt,eph(m),epv(m),fix_type,sats
2025-08-28T11:58:04,drone,13.0268547,77.5633140,941.51,,,,
2025-08-28T11:58:04,drone,13.0268589,77.5633090,936.31,0.79,1.08,4,15
2025-08-28T11:58:04,drone,13.0268555,77.5633139,941.48,,,,
2025-08-28T11:58:04,drone,13.0268590,77.5633096,936.29,0.80,1.14,4,14
2025-08-28T11:58:04,drone,13.0268562,77.5633138,941.46,,,,
2025-08-28T11:58:04,drone,13.0268589,77.5633104,936.49,0.80,1.14,4,14
2025-08-28T11:58:04,drone,13.0268572,77.5633136,941.45,,,,
2025-08-28T11:58:04,drone,13.0268596,77.5633107,936.75,0.80,1.14,4,14
2025-08-28T11:58:04,drone,13.0268584,77.5633134,941.43,,,,
2025-08-28T11:58:04,drone,13.0268612,77.5633107,936.66,0.80,1.14,4,14
2025-08-28T11:58:04,drone,13.0268595,77.5633134,941.43,,,,
2025-08-28T11:58:04,drone,13.0268621,77.5633112,936.47,0.80,1.14,4,14
2025-08-28T11:58:04,drone,13.0268602,77.5633135,941.42,,,,
2025-08-28T11:58:04,drone,13.0268620,77.5633126,936.58,0.80,1.14,4,14
2025-08-28T11:58:04,drone,13.0268611,77.5633142,941.42,,,,
2025-08-28T11:58:04,drone,13.0268626,77.5633145,936.65,0.77,1.12,4,15
2025-08-28T11:58:04,drone,13.0268622,77.5633147,941.42,,,,
2025-08-28T11:58:04,drone,13.0268632,77.5633160,937.17,0.77,1.12,4,15
2025-08-28T11:58:04,drone,13.0268508,77.5632975,941.46,,,,
2025-08-28T11:58:04,drone,13.0268452,77.5632910,940.29,0.86,1.22,4,15
2025-08-28T11:58:04,drone,13.0268506,77.5632971,941.45,,,,
2025-08-28T11:58:04,drone,13.0268449,77.5632925,940.44,0.86,1.22,4,15
2025-08-28T11:58:04,drone,13.0268506,77.5632974,941.45,,,,
2025-08-28T11:58:04,drone,13.0268444,77.5632940,940.78,0.86,1.22,4,15
2025-08-28T11:58:04,base,13.0267046,77.5633986,949.51,,,,
2025-08-28T11:58:04,base,13.0267055,77.5633968,945.77,0.51,0.82,4,23
2025-08-28T11:58:04,drone,13.0268508,77.5632978,941.45,,,,
2025-08-28T11:58:04,drone,13.0268438,77.5632953,941.05,0.86,1.22,4,15
2025-08-28T11:58:04,base,13.0267038,77.5633998,949.46,,,,
2025-08-28T11:58:04,base,13.0267046,77.5633985,945.78,0.51,0.82,4,23
2025-08-28T11:58:04,base,13.0267028,77.5634012,949.48,,,,
2025-08-28T11:58:04,drone,13.0268509,77.5632983,941.45,,,,
2025-08-28T11:58:04,drone,13.0268434,77.5632975,941.35,0.86,1.22,4,15
2025-08-28T11:58:04,base,13.0267036,77.5634000,945.74,0.51,0.82,4,23
2025-08-28T11:58:04,drone,13.0268512,77.5632991,941.46,,,,
2025-08-28T11:58:04,drone,13.0268432,77.5632996,941.65,0.86,1.22,4,15
2025-08-28T11:58:04,base,13.0267016,77.5634025,949.44,,,,
2025-08-28T11:58:04,base,13.0267024,77.5634013,945.76,0.51,0.82,4,23
2025-08-28T11:58:05,drone,13.0268515,77.5633001,941.46,,,,
2025-08-28T11:58:05,drone,13.0268431,77.5633010,941.81,0.86,1.22,4,15
2025-08-28T11:58:05,base,13.0267004,77.5634039,949.39,,,,
2025-08-28T11:58:05,base,13.0267013,77.5634024,945.71,0.51,0.82,4,23
2025-08-28T11:58:05,drone,13.0268518,77.5633008,941.46,,,,
2025-08-28T11:58:05,drone,13.0268432,77.5633015,942.18,0.86,1.22,4,15
2025-08-28T11:58:05,base,13.0266994,77.5634054,949.40,,,,
2025-08-28T11:58:05,base,13.0267002,77.5634037,945.69,0.51,0.82,4,23
2025-08-28T11:58:05,drone,13.0268521,77.5633011,941.46,,,,
2025-08-28T11:58:05,drone,13.0268428,77.5633009,942.44,0.86,1.22,4,15
2025-08-28T11:58:05,base,13.0266982,77.5634065,949.43,,,,
2025-08-28T11:58:05,base,13.0266991,77.5634049,945.69,0.51,0.82,4,23
2025-08-28T11:58:05,drone,13.0268519,77.5633010,941.47,,,,
2025-08-28T11:58:05,drone,13.0268415,77.5633005,942.57,0.86,1.22,4,15
2025-08-28T11:58:05,base,13.0266972,77.5634074,949.42,,,,
2025-08-28T11:58:05,base,13.0266981,77.5634060,945.73,0.51,0.82,4,23
2025-08-28T11:58:05,drone,13.0268514,77.5633009,941.47,,,,
2025-08-28T11:58:05,drone,13.0268399,77.5633006,942.68,0.86,1.22,4,15
2025-08-28T11:58:05,base,13.0266964,77.5634083,949.43,,,,
2025-08-28T11:58:05,base,13.0266971,77.5634071,945.72,0.51,0.82,4,23
2025-08-28T11:58:06,drone,13.0268504,77.5633008,941.48,,,,
2025-08-28T11:58:06,drone,13.0268388,77.5632998,942.92,0.86,1.22,4,15
2025-08-28T11:58:06,base,13.0266958,77.5634091,949.45,,,,
