Time,Stream,Lat,Lon,Alt,eph(m),epv(m),fix_type,sats
2025-08-29T12:36:59,DRONE,13.0268091,77.5633547,956.32,,,,
2025-08-29T12:36:59,DRONE,13.0268091,77.5633547,956.33,,,,
2025-08-29T12:36:59,DRONE,13.0268087,77.5633541,944.89,0.54,0.92,4,21
2025-08-29T12:36:59,DRONE,13.0268091,77.5633547,956.34,,,,
2025-08-29T12:36:59,DRONE,13.0268091,77.5633547,956.34,,,,
2025-08-29T12:36:59,DRONE,13.0268091,77.5633547,956.35,,,,
2025-08-29T12:36:59,DRONE,13.0268091,77.5633547,956.36,,,,
2025-08-29T12:36:59,DRONE,13.0268087,77.5633541,944.89,0.54,0.92,4,21
2025-08-29T12:36:59,DRONE,13.0268091,77.5633547,956.37,,,,
2025-08-29T12:36:59,DRONE,13.0268091,77.5633547,956.37,,,,
2025-08-29T12:36:59,DRONE,13.0268090,77.5633547,956.38,,,,
2025-08-29T12:36:59,DRONE,13.0268090,77.5633547,956.38,,,,
2025-08-29T12:36:59,DRONE,13.0268086,77.5633541,944.91,0.54,0.92,4,21
2025-08-29T12:36:59,DRONE,13.0268090,77.5633547,956.39,,,,
2025-08-29T12:36:59,DRONE,13.0268090,77.5633547,956.39,,,,
2025-08-29T12:36:59,DRONE,13.0268090,77.5633546,956.39,,,,
2025-08-29T12:36:59,DRONE,13.0268090,77.5633546,956.39,,,,
2025-08-29T12:36:59,DRONE,13.0268085,77.5633540,944.92,0.54,0.92,4,21
2025-08-29T12:36:59,DRONE,13.0268090,77.5633546,956.39,,,,
2025-08-29T12:36:59,DRONE,13.0268090,77.5633546,956.39,,,,
2025-08-29T12:36:59,BASE,13.0267505,77.5632867,937.09,0.74,1.05,3,16
2025-08-29T12:36:59,BASE,13.0267506,77.5632867,-0.38,,,,
2025-08-29T12:36:59,BASE,13.0267507,77.5632867,-0.27,,,,
2025-08-29T12:36:59,BASE,13.0267498,77.5632862,-0.27,,,,
2025-08-29T12:36:59,DRONE,13.0268085,77.5633539,944.94,0.54,0.92,4,21
2025-08-29T12:36:59,DRONE,13.0268089,77.5633546,956.38,,,,
2025-08-29T12:36:59,DRONE,13.0268089,77.5633545,956.38,,,,
2025-08-29T12:36:59,BASE,13.0267496,77.5632861,-0.47,,,,
2025-08-29T12:36:59,BASE,13.0267504,77.5632864,937.06,0.74,1.05,3,16
2025-08-29T12:36:59,BASE,13.0267494,77.5632860,-0.47,,,,
2025-08-29T12:36:59,BASE,13.0267491,77.5632859,-0.49,,,,
2025-08-29T12:36:59,DRONE,13.0268089,77.5633545,956.37,,,,
2025-08-29T12:36:59,DRONE,13.0268089,77.5633545,956.37,,,,
2025-08-29T12:36:59,DRONE,13.0268085,77.5633538,944.96,0.54,0.92,4,21
2025-08-29T12:36:59,DRONE,13.0268089,77.5633545,956.36,,,,
2025-08-29T12:36:59,BASE,13.0267495,77.5632867,937.32,,,,
2025-08-29T12:36:59,BASE,13.0267495,77.5632867,937.32,,,,
2025-08-29T12:36:59,BASE,13.0267495,77.5632867,937.32,0.74,1.05,3,16
2025-08-29T12:36:59,BASE,13.0267495,77.5632867,937.32,,,,
2025-08-29T12:36:59,BASE,13.0267495,77.5632867,937.32,,,,
2025-08-29T12:36:59,DRONE,13.0268089,77.5633544,956.35,,,,
2025-08-29T12:36:59,DRONE,13.0268084,77.5633537,944.97,0.54,0.92,4,21
2025-08-29T12:36:59,DRONE,13.0268089,77.5633544,956.34,,,,
2025-08-29T12:36:59,BASE,13.0267495,77.5632873,937.67,,,,
2025-08-29T12:36:59,BASE,13.0267495,77.5632873,937.67,,,,
2025-08-29T12:36:59,DRONE,13.0268089,77.5633544,956.34,,,,
2025-08-29T12:36:59,DRONE,13.0268089,77.5633544,956.33,,,,
2025-08-29T12:36:59,BASE,13.0267495,77.5632873,937.67,0.74,1.05,3,16
2025-08-29T12:36:59,BASE,13.0267495,77.5632873,937.67,,,,
2025-08-29T12:36:59,BASE,13.0267495,77.5632873,937.67,,,,
2025-08-29T12:36:59,BASE,13.0267501,77.5632869,937.64,,,,
2025-08-29T12:37:00,BASE,13.0267501,77.5632869,937.64,,,,
