Time,Stream,Lat,Lon,Alt,eph(m),epv(m),fix_type,sats
2025-08-28T11:03:53,drone,13.0268018,77.5633318,943.64,,,,
2025-08-28T11:03:53,drone,13.0268023,77.5633314,945.77,0.56,0.85,4,26
2025-08-28T11:03:53,drone,13.0268018,77.5633318,943.65,,,,
2025-08-28T11:03:53,drone,13.0268025,77.5633314,945.74,0.56,0.85,4,26
2025-08-28T11:03:53,drone,13.0268019,77.5633319,943.64,,,,
2025-08-28T11:03:53,drone,13.0268027,77.5633315,945.70,0.55,0.84,4,27
2025-08-28T11:03:53,drone,13.0268020,77.5633319,943.64,,,,
2025-08-28T11:03:53,drone,13.0268027,77.5633315,945.72,0.55,0.84,4,27
2025-08-28T11:03:53,base,13.0266987,77.5633982,941.53,,,,
2025-08-28T11:03:53,base,13.0266984,77.5633982,939.37,0.61,0.82,4,19
2025-08-28T11:03:53,drone,13.0268020,77.5633320,943.64,,,,
2025-08-28T11:03:53,drone,13.0268027,77.5633315,945.70,0.55,0.84,4,27
2025-08-28T11:03:53,base,13.0266987,77.5633982,941.53,,,,
2025-08-28T11:03:53,base,13.0266983,77.5633983,939.39,0.61,0.82,4,19
2025-08-28T11:03:53,drone,13.0268020,77.5633319,943.64,,,,
2025-08-28T11:03:53,drone,13.0268027,77.5633314,945.69,0.55,0.84,4,27
2025-08-28T11:03:54,base,13.0266986,77.5633982,941.53,,,,
2025-08-28T11:03:54,base,13.0266983,77.5633983,939.42,0.61,0.82,4,19
2025-08-28T11:03:54,drone,13.0268020,77.5633319,943.64,,,,
2025-08-28T11:03:54,drone,13.0268028,77.5633314,945.68,0.55,0.84,4,27
2025-08-28T11:03:54,base,13.0266986,77.5633982,941.52,,,,
2025-08-28T11:03:54,base,13.0266984,77.5633984,939.47,0.61,0.82,4,19
2025-08-28T11:03:54,drone,13.0268020,77.5633319,943.64,,,,
2025-08-28T11:03:54,drone,13.0268027,77.5633315,945.70,0.55,0.84,4,27
2025-08-28T11:03:54,base,13.0266986,77.5633982,941.51,,,,
