Time,Stream,Lat,Lon,Alt,eph(m),epv(m),fix_type,sats
2025-08-29T13:11:46,DRONE,13.0267862,77.5633423,963.43,,,,
2025-08-29T13:11:46,BASE,13.0267343,77.5633119,946.80,0.70,1.20,3,19
2025-08-29T13:11:46,DRONE,13.0267862,77.5633423,963.43,,,,
2025-08-29T13:11:46,BASE,13.0267355,77.5633142,951.29,,,,
2025-08-29T13:11:46,DRONE,13.0267868,77.5633415,942.75,0.56,0.84,4,19
2025-08-29T13:11:46,DRONE,13.0267862,77.5633423,963.42,,,,
2025-08-29T13:11:46,DRONE,13.0267863,77.5633423,963.41,,,,
2025-08-29T13:11:46,DRONE,13.0267863,77.5633423,963.41,,,,
2025-08-29T13:11:46,DRONE,13.0267863,77.5633423,963.40,,,,
2025-08-29T13:11:46,DRONE,13.0267868,77.5633416,942.74,0.55,0.83,4,20
2025-08-29T13:11:46,DRONE,13.0267863,77.5633423,963.39,,,,
2025-08-29T13:11:46,DRONE,13.0267863,77.5633423,963.39,,,,
2025-08-29T13:11:46,DRONE,13.0267864,77.5633423,963.38,,,,
2025-08-29T13:11:46,DRONE,13.0267864,77.5633423,963.37,,,,
2025-08-29T13:11:46,DRONE,13.0267869,77.5633416,942.73,0.55,0.83,4,20
2025-08-29T13:11:46,DRONE,13.0267864,77.5633423,963.37,,,,
2025-08-29T13:11:46,DRONE,13.0267864,77.5633423,963.36,,,,
2025-08-29T13:11:46,DRONE,13.0267864,77.5633423,963.36,,,,
2025-08-29T13:11:46,DRONE,13.0267864,77.5633423,963.36,,,,
2025-08-29T13:11:46,DRONE,13.0267869,77.5633416,942.71,0.56,0.84,4,19
2025-08-29T13:11:46,DRONE,13.0267864,77.5633423,963.35,,,,
2025-08-29T13:11:46,DRONE,13.0267865,77.5633423,963.35,,,,
2025-08-29T13:11:46,DRONE,13.0267865,77.5633423,963.34,,,,
2025-08-29T13:11:46,DRONE,13.0267865,77.5633423,963.34,,,,
2025-08-29T13:11:46,DRONE,13.0267870,77.5633416,942.69,0.58,0.83,4,19
2025-08-29T13:11:46,DRONE,13.0267865,77.5633423,963.34,,,,
2025-08-29T13:11:46,DRONE,13.0267865,77.5633423,963.34,,,,
2025-08-29T13:11:46,DRONE,13.0267865,77.5633423,963.34,,,,
2025-08-29T13:11:46,DRONE,13.0267865,77.5633423,963.34,,,,
2025-08-29T13:11:46,BASE,13.0267355,77.5633142,951.29,,,,
2025-08-29T13:11:46,BASE,13.0267355,77.5633141,951.29,,,,
2025-08-29T13:11:46,DRONE,13.0267870,77.5633415,942.66,0.58,0.83,4,19
2025-08-29T13:11:46,DRONE,13.0267865,77.5633423,963.34,,,,
2025-08-29T13:11:46,DRONE,13.0267865,77.5633423,963.34,,,,
2025-08-29T13:11:46,DRONE,13.0267865,77.5633423,963.34,,,,
2025-08-29T13:11:46,BASE,13.0267355,77.5633141,951.29,,,,
2025-08-29T13:11:46,BASE,13.0267343,77.5633117,946.67,0.70,1.20,3,19
2025-08-29T13:11:46,BASE,13.0267355,77.5633141,951.29,,,,
2025-08-29T13:11:46,DRONE,13.0267865,77.5633423,963.35,,,,
2025-08-29T13:11:46,BASE,13.0267355,77.5633141,951.29,,,,
2025-08-29T13:11:46,DRONE,13.0267870,77.5633414,942.62,0.58,0.83,4,19
2025-08-29T13:11:46,DRONE,13.0267866,77.5633423,963.35,,,,
2025-08-29T13:11:46,BASE,13.0267355,77.5633141,951.29,,,,
2025-08-29T13:11:46,BASE,13.0267355,77.5633141,951.29,,,,
2025-08-29T13:11:46,DRONE,13.0267866,77.5633423,963.36,,,,
2025-08-29T13:11:46,DRONE,13.0267866,77.5633422,963.36,,,,
2025-08-29T13:11:46,BASE,13.0267341,77.5633117,946.69,0.70,1.20,3,19
2025-08-29T13:11:46,BASE,13.0267354,77.5633140,951.29,,,,
2025-08-29T13:11:47,BASE,13.0267354,77.5633140,951.29,,,,
2025-08-29T13:11:47,DRONE,13.0267866,77.5633421,963.36,,,,
2025-08-29T13:11:47,DRONE,13.0267869,77.5633413,942.61,0.58,0.83,4,19
2025-08-29T13:11:47,DRONE,13.0267866,77.5633421,963.37,,,,
2025-08-29T13:11:47,DRONE,13.0267866,77.5633421,963.37,,,,
2025-08-29T13:11:47,BASE,13.0267353,77.5633140,951.29,,,,
2025-08-29T13:11:47,BASE,13.0267353,77.5633140,951.30,,,,
2025-08-29T13:11:47,DRONE,13.0267866,77.5633421,963.38,,,,
2025-08-29T13:11:47,DRONE,13.0267866,77.5633421,963.38,,,,
2025-08-29T13:11:47,BASE,13.0267339,77.5633116,946.63,0.70,1.20,3,19
2025-08-29T13:11:47,BASE,13.0267353,77.5633140,951.30,,,,
2025-08-29T13:11:47,BASE,13.0267352,77.5633139,951.30,,,,
2025-08-29T13:11:47,BASE,13.0267352,77.5633139,951.30,,,,
2025-08-29T13:11:47,DRONE,13.0267869,77.5633412,942.57,0.55,0.83,4,20
2025-08-29T13:11:47,DRONE,13.0267866,77.5633421,963.38,,,,
2025-08-29T13:11:47,DRONE,13.0267866,77.5633421,963.38,,,,
2025-08-29T13:11:47,BASE,13.0267351,77.5633139,951.30,,,,
2025-08-29T13:11:47,BASE,13.0267339,77.5633116,946.63,0.70,1.20,3,19
2025-08-29T13:11:47,BASE,13.0267351,77.5633138,951.30,,,,
2025-08-29T13:11:47,DRONE,13.0267867,77.5633421,963.38,,,,
2025-08-29T13:11:47,DRONE,13.0267867,77.5633421,963.39,,,,
2025-08-29T13:11:47,BASE,13.0267350,77.5633138,951.31,,,,
2025-08-29T13:11:47,BASE,13.0267350,77.5633138,951.31,,,,
2025-08-29T13:11:47,BASE,13.0267350,77.5633138,951.31,,,,
2025-08-29T13:11:47,DRONE,13.0267869,77.5633412,942.54,0.55,0.83,4,20
2025-08-29T13:11:47,DRONE,13.0267867,77.5633420,963.39,,,,
2025-08-29T13:11:47,DRONE,13.0267867,77.5633420,963.40,,,,
2025-08-29T13:11:47,DRONE,13.0267867,77.5633420,963.40,,,,
2025-08-29T13:11:47,BASE,13.0267340,77.5633115,946.68,0.70,1.20,3,19
2025-08-29T13:11:47,BASE,13.0267350,77.5633137,951.31,,,,
2025-08-29T13:11:47,DRONE,13.0267867,77.5633420,963.40,,,,
2025-08-29T13:11:47,BASE,13.0267350,77.5633137,951.31,,,,
2025-08-29T13:11:47,DRONE,13.0267868,77.5633411,942.52,0.55,0.83,4,20
2025-08-29T13:11:47,DRONE,13.0267867,77.5633419,963.40,,,,
2025-08-29T13:11:47,BASE,13.0267350,77.5633137,951.32,,,,
2025-08-29T13:11:47,BASE,13.0267351,77.5633136,951.32,,,,
2025-08-29T13:11:47,DRONE,13.0267867,77.5633419,963.40,,,,
2025-08-29T13:11:47,DRONE,13.0267867,77.5633419,963.41,,,,
2025-08-29T13:11:47,BASE,13.0267344,77.5633113,946.67,0.70,1.20,3,19
2025-08-29T13:11:47,BASE,13.0267351,77.5633136,951.32,,,,
2025-08-29T13:11:47,BASE,13.0267351,77.5633135,951.32,,,,
2025-08-29T13:11:47,DRONE,13.0267868,77.5633419,963.41,,,,
2025-08-29T13:11:47,BASE,13.0267352,77.5633135,951.33,,,,
2025-08-29T13:11:47,DRONE,13.0267869,77.5633411,942.49,0.55,0.83,4,20
2025-08-29T13:11:47,DRONE,13.0267868,77.5633419,963.41,,,,
2025-08-29T13:11:47,DRONE,13.0267868,77.5633419,963.41,,,,
2025-08-29T13:11:47,BASE,13.0267352,77.5633134,951.33,,,,
2025-08-29T13:11:47,DRONE,13.0267868,77.5633418,963.40,,,,
2025-08-29T13:11:47,DRONE,13.0267868,77.5633418,963.40,,,,
2025-08-29T13:11:47,BASE,13.0267349,77.5633116,946.85,0.70,1.20,3,19
