Time,Stream,Lat,Lon,Alt,eph(m),epv(m),fix_type,sats
2025-08-29T11:22:28,BASE,13.0267442,77.5632855,947.27,2.28,3.17,3,7
2025-08-29T11:22:28,DRONE,13.0267853,77.5633730,950.91,,,,
2025-08-29T11:22:28,DRONE,13.0267853,77.5633730,950.90,,,,
2025-08-29T11:22:28,DRONE,13.0267851,77.5633724,936.29,0.65,1.00,4,17
2025-08-29T11:22:28,DRONE,13.0267852,77.5633730,950.90,,,,
2025-08-29T11:22:28,DRONE,13.0267852,77.5633730,950.90,,,,
2025-08-29T11:22:28,BASE,13.0267443,77.5632856,947.13,2.28,3.17,3,7
2025-08-29T11:22:28,BASE,13.0267443,77.5632856,947.13,,,,
2025-08-29T11:22:28,DRONE,13.0267852,77.5633729,950.90,,,,
2025-08-29T11:22:28,DRONE,13.0267852,77.5633729,950.90,,,,
2025-08-29T11:22:28,BASE,13.0267443,77.5632856,947.13,,,,
2025-08-29T11:22:28,BASE,13.0267443,77.5632856,947.13,,,,
2025-08-29T11:22:28,DRONE,13.0267850,77.5633724,936.29,0.65,1.00,4,17
2025-08-29T11:22:28,DRONE,13.0267852,77.5633729,950.90,,,,
2025-08-29T11:22:28,DRONE,13.0267852,77.5633729,950.90,,,,
2025-08-29T11:22:28,DRONE,13.0267852,77.5633729,950.90,,,,
2025-08-29T11:22:28,BASE,13.0267443,77.5632856,947.13,,,,
2025-08-29T11:22:28,BASE,13.0267446,77.5632864,947.26,2.28,3.17,3,7
2025-08-29T11:22:28,BASE,13.0267446,77.5632864,947.26,,,,
2025-08-29T11:22:28,DRONE,13.0267851,77.5633729,950.90,,,,
2025-08-29T11:22:28,DRONE,13.0267850,77.5633724,936.31,0.65,1.00,4,17
2025-08-29T11:22:28,DRONE,13.0267851,77.5633729,950.90,,,,
2025-08-29T11:22:28,BASE,13.0267446,77.5632864,947.26,,,,
2025-08-29T11:22:28,BASE,13.0267446,77.5632864,947.26,,,,
2025-08-29T11:22:28,BASE,13.0267446,77.5632864,947.26,,,,
2025-08-29T11:22:28,DRONE,13.0267851,77.5633730,950.89,,,,
