Time,Stream,Lat,Lon,Alt,eph(m),epv(m),fix_type,sats
2025-08-28T11:56:48,drone,13.0268472,77.5633318,940.96,,,,
2025-08-28T11:56:48,drone,13.0268471,77.5633286,936.75,0.58,0.89,4,23
2025-08-28T11:56:48,drone,13.0268472,77.5633311,940.96,,,,
2025-08-28T11:56:48,drone,13.0268471,77.5633281,936.62,0.58,0.89,4,23
2025-08-28T11:56:48,drone,13.0268473,77.5633307,940.97,,,,
2025-08-28T11:56:48,drone,13.0268471,77.5633284,936.56,0.58,0.89,4,23
2025-08-28T11:56:48,drone,13.0268473,77.5633306,940.97,,,,
2025-08-28T11:56:48,drone,13.0268475,77.5633284,936.57,0.58,0.89,4,23
2025-08-28T11:56:48,drone,13.0268476,77.5633304,940.98,,,,
2025-08-28T11:56:48,drone,13.0268476,77.5633280,936.55,0.58,0.89,4,23
2025-08-28T11:56:48,drone,13.0268477,77.5633301,940.98,,,,
2025-08-28T11:56:48,drone,13.0268476,77.5633278,936.58,0.56,0.88,4,24
2025-08-28T11:56:48,drone,13.0268478,77.5633299,940.97,,,,
2025-08-28T11:56:48,drone,13.0268397,77.5633478,934.42,0.87,1.05,4,16
2025-08-28T11:56:48,drone,13.0268323,77.5633546,941.27,,,,
2025-08-28T11:56:48,drone,13.0268394,77.5633468,934.73,0.84,1.05,4,17
2025-08-28T11:56:48,drone,13.0268325,77.5633543,941.31,,,,
2025-08-28T11:56:48,drone,13.0268394,77.5633462,935.04,0.84,1.05,4,17
2025-08-28T11:56:48,drone,13.0268325,77.5633536,941.34,,,,
2025-08-28T11:56:48,drone,13.0268380,77.5633447,935.42,0.84,1.05,4,17
2025-08-28T11:56:48,drone,13.0268323,77.5633525,941.36,,,,
2025-08-28T11:56:48,drone,13.0268370,77.5633426,935.46,0.84,1.05,4,17
2025-08-28T11:56:48,drone,13.0268318,77.5633513,941.36,,,,
2025-08-28T11:56:48,drone,13.0268362,77.5633412,935.16,0.84,1.05,4,17
2025-08-28T11:56:48,drone,13.0268311,77.5633505,941.36,,,,
2025-08-28T11:56:48,drone,13.0268343,77.5633402,935.18,0.87,1.05,4,16
2025-08-28T11:56:48,base,13.0267207,77.5633800,949.29,,,,
2025-08-28T11:56:48,base,13.0267217,77.5633794,947.27,0.51,0.82,3,23
2025-08-28T11:56:48,drone,13.0268304,77.5633499,941.36,,,,
2025-08-28T11:56:48,drone,13.0268335,77.5633407,934.93,0.87,1.05,4,16
2025-08-28T11:56:48,base,13.0267194,77.5633812,949.30,,,,
2025-08-28T11:56:48,base,13.0267207,77.5633809,947.29,0.51,0.82,3,23
2025-08-28T11:56:48,base,13.0267183,77.5633824,949.27,,,,
2025-08-28T11:56:48,base,13.0267198,77.5633821,947.30,0.51,0.82,3,23
2025-08-28T11:56:48,drone,13.0268296,77.5633494,941.36,,,,
2025-08-28T11:56:48,drone,13.0268321,77.5633409,934.76,0.87,1.05,4,16
2025-08-28T11:56:48,base,13.0267172,77.5633837,949.29,,,,
2025-08-28T11:56:48,base,13.0267190,77.5633833,947.30,0.51,0.82,3,23
2025-08-28T11:56:48,drone,13.0268286,77.5633488,941.36,,,,
2025-08-28T11:56:48,drone,13.0268303,77.5633397,934.69,0.87,1.05,4,16
2025-08-28T11:56:49,drone,13.0268276,77.5633479,941.36,,,,
2025-08-28T11:56:49,drone,13.0268293,77.5633377,934.39,0.87,1.05,4,16
2025-08-28T11:56:49,base,13.0267161,77.5633849,949.30,,,,
2025-08-28T11:56:49,base,13.0267180,77.5633847,947.25,0.51,0.82,3,23
2025-08-28T11:56:49,drone,13.0268265,77.5633467,941.36,,,,
2025-08-28T11:56:49,drone,13.0268276,77.5633361,934.20,0.87,1.05,4,16
2025-08-28T11:56:49,base,13.0267150,77.5633862,949.27,,,,
2025-08-28T11:56:49,base,13.0267170,77.5633860,947.29,0.53,0.85,3,22
2025-08-28T11:56:49,base,13.0267143,77.5633876,949.27,,,,
2025-08-28T11:56:49,base,13.0267163,77.5633873,947.27,0.53,0.85,3,22
2025-08-28T11:56:49,drone,13.0268254,77.5633455,941.37,,,,
2025-08-28T11:56:49,drone,13.0268264,77.5633349,934.22,0.87,1.05,4,16
2025-08-28T11:56:49,base,13.0267135,77.5633888,949.31,,,,
2025-08-28T11:56:49,base,13.0267153,77.5633888,947.29,0.53,0.85,3,22
2025-08-28T11:56:49,drone,13.0268245,77.5633443,941.38,,,,
2025-08-28T11:56:49,drone,13.0268260,77.5633336,934.42,0.87,1.05,4,16
2025-08-28T11:56:49,drone,13.0268240,77.5633428,941.39,,,,
2025-08-28T11:56:49,drone,13.0268267,77.5633316,934.69,0.87,1.05,4,16
2025-08-28T11:56:49,base,13.0267127,77.5633900,949.31,,,,
2025-08-28T11:56:49,base,13.0267142,77.5633906,947.30,0.53,0.85,3,22
2025-08-28T11:56:50,base,13.0267121,77.5633911,949.29,,,,
2025-08-28T11:56:50,base,13.0267135,77.5633924,947.29,0.53,0.85,3,22
2025-08-28T11:56:50,drone,13.0268238,77.5633413,941.40,,,,
2025-08-28T11:56:50,drone,13.0268281,77.5633301,934.62,0.87,1.05,4,16
2025-08-28T11:56:50,base,13.0267116,77.5633924,949.32,,,,
2025-08-28T11:56:50,base,13.0267131,77.5633941,947.27,0.53,0.85,3,22
2025-08-28T11:56:50,drone,13.0268237,77.5633397,941.41,,,,
2025-08-28T11:56:50,drone,13.0268287,77.5633285,934.61,0.87,1.05,4,16
2025-08-28T11:56:50,drone,13.0268235,77.5633381,941.41,,,,
2025-08-28T11:56:50,drone,13.0268288,77.5633269,934.26,0.87,1.05,4,16
2025-08-28T11:56:50,base,13.0267113,77.5633940,949.33,,,,
2025-08-28T11:56:50,base,13.0267129,77.5633959,947.24,0.53,0.85,3,22
2025-08-28T11:56:50,drone,13.0268232,77.5633364,941.41,,,,
2025-08-28T11:56:50,drone,13.0268291,77.5633253,933.92,0.87,1.05,4,16
2025-08-28T11:56:50,base,13.0267111,77.5633955,949.31,,,,
2025-08-28T11:56:50,base,13.0267127,77.5633975,947.23,0.53,0.85,3,22
2025-08-28T11:56:50,base,13.0267108,77.5633972,949.35,,,,
2025-08-28T11:56:50,base,13.0267125,77.5633991,947.19,0.53,0.85,3,22
2025-08-28T11:56:50,drone,13.0268228,77.5633346,941.41,,,,
2025-08-28T11:56:50,drone,13.0268293,77.5633242,933.66,0.87,1.05,4,16
2025-08-28T11:56:51,base,13.0267104,77.5633987,949.36,,,,
2025-08-28T11:56:51,base,13.0267122,77.5634008,947.20,0.51,0.82,3,23
2025-08-28T11:56:51,drone,13.0268223,77.5633333,941.41,,,,
2025-08-28T11:56:51,drone,13.0268284,77.5633239,933.86,0.87,1.05,4,16
2025-08-28T11:56:51,base,13.0267100,77.5633997,949.35,,,,
2025-08-28T11:56:51,drone,13.0268217,77.5633322,941.42,,,,
