Time,Stream,Lat,Lon,Alt,eph(m),epv(m),fix_type,sats
2025-08-28T10:19:23,drone,13.0259289,77.5630338,931.53,,,,
2025-08-28T10:19:23,drone,13.0259260,77.5630055,919.21,1.18,1.52,4,11
2025-08-28T10:19:23,drone,13.0259287,77.5630322,931.54,,,,
2025-08-28T10:19:23,drone,13.0259263,77.5630039,919.57,1.18,1.52,4,11
2025-08-28T10:19:23,drone,13.0259287,77.5630307,931.54,,,,
2025-08-28T10:19:23,drone,13.0259267,77.5630014,919.67,1.18,1.52,4,11
2025-08-28T10:19:23,drone,13.0259293,77.5630280,931.55,,,,
2025-08-28T10:19:23,drone,13.0259277,77.5629962,919.68,1.18,1.52,4,11
2025-08-28T10:19:23,drone,13.0259300,77.5630243,931.55,,,,
2025-08-28T10:19:23,drone,13.0259289,77.5629904,919.88,1.18,1.52,4,11
2025-08-28T10:19:23,drone,13.0259309,77.5630202,931.55,,,,
2025-08-28T10:19:23,drone,13.0259303,77.5629850,920.28,1.01,1.46,4,12
2025-08-28T10:19:23,drone,13.0259316,77.5630163,931.56,,,,
2025-08-28T10:19:23,drone,13.0259311,77.5629818,920.66,1.18,1.52,4,11
2025-08-28T10:19:23,drone,13.0259322,77.5630124,931.56,,,,
2025-08-28T10:19:23,drone,13.0258892,77.5629365,858.85,2.55,3.93,3,8
2025-08-28T10:19:23,drone,13.0258653,77.5629195,932.19,,,,
2025-08-28T10:19:23,drone,13.0258902,77.5629369,859.77,2.55,3.93,3,8
2025-08-28T10:19:23,drone,13.0258656,77.5629199,932.20,,,,
2025-08-28T10:19:23,drone,13.0258900,77.5629366,860.40,2.55,3.93,3,8
2025-08-28T10:19:23,drone,13.0258662,77.5629204,932.21,,,,
2025-08-28T10:19:23,drone,13.0258904,77.5629374,860.92,2.55,3.93,3,8
2025-08-28T10:19:23,base,13.0260243,77.5630220,926.01,,,,
2025-08-28T10:19:23,base,13.0260243,77.5630220,926.01,1.25,1.90,4,7
2025-08-28T10:19:23,drone,13.0258672,77.5629215,932.22,,,,
2025-08-28T10:19:23,drone,13.0258914,77.5629391,861.45,2.55,3.93,3,8
2025-08-28T10:19:24,base,13.0260236,77.5630226,925.87,,,,
2025-08-28T10:19:24,base,13.0260236,77.5630226,925.87,1.25,1.90,4,7
2025-08-28T10:19:24,drone,13.0258683,77.5629229,932.23,,,,
2025-08-28T10:19:24,drone,13.0258899,77.5629395,860.95,2.55,3.93,3,8
2025-08-28T10:19:24,drone,13.0258699,77.5629246,932.23,,,,
2025-08-28T10:19:24,drone,13.0258887,77.5629393,860.66,2.55,3.93,3,8
2025-08-28T10:19:24,base,13.0260226,77.5630234,925.74,,,,
2025-08-28T10:19:24,base,13.0260226,77.5630234,925.74,1.25,1.90,4,7
2025-08-28T10:19:24,base,13.0260217,77.5630244,925.40,,,,
2025-08-28T10:19:24,base,13.0260217,77.5630244,925.40,1.25,1.90,4,7
2025-08-28T10:19:24,drone,13.0258713,77.5629260,932.24,,,,
2025-08-28T10:19:24,drone,13.0258877,77.5629398,860.69,2.55,3.93,3,8
2025-08-28T10:19:24,base,13.0260207,77.5630251,925.12,,,,
2025-08-28T10:19:24,base,13.0260207,77.5630251,925.12,1.25,1.90,4,7
2025-08-28T10:19:24,drone,13.0258720,77.5629273,932.24,,,,
2025-08-28T10:19:24,drone,13.0258868,77.5629402,860.78,2.55,3.93,3,8
2025-08-28T10:19:24,base,13.0260199,77.5630258,924.88,,,,
2025-08-28T10:19:24,base,13.0260199,77.5630258,924.88,1.25,1.90,4,7
2025-08-28T10:19:24,drone,13.0258724,77.5629289,932.24,,,,
2025-08-28T10:19:24,drone,13.0258871,77.5629420,861.20,2.55,3.93,3,8
2025-08-28T10:19:24,base,13.0260194,77.5630264,924.61,,,,
2025-08-28T10:19:25,base,13.0260194,77.5630264,924.61,1.25,1.90,4,7
2025-08-28T10:19:25,drone,13.0258727,77.5629305,932.25,,,,
2025-08-28T10:19:25,drone,13.0258872,77.5629436,861.64,2.55,3.93,3,8
2025-08-28T10:19:25,base,13.0260181,77.5630268,924.46,,,,
2025-08-28T10:19:25,base,13.0260181,77.5630268,924.46,1.25,1.90,4,7
2025-08-28T10:19:25,drone,13.0258730,77.5629319,932.25,,,,
2025-08-28T10:19:25,drone,13.0258849,77.5629421,861.29,2.55,3.93,3,8
2025-08-28T10:19:25,base,13.0260166,77.5630274,924.33,,,,
2025-08-28T10:19:25,base,13.0260166,77.5630274,924.33,1.25,1.90,4,7
2025-08-28T10:19:25,drone,13.0258731,77.5629329,932.25,,,,
2025-08-28T10:19:25,drone,13.0258860,77.5629434,862.13,2.55,3.93,3,8
2025-08-28T10:19:25,base,13.0260151,77.5630283,924.17,,,,
2025-08-28T10:19:25,base,13.0260151,77.5630283,924.17,1.25,1.90,4,7
2025-08-28T10:19:25,drone,13.0258733,77.5629337,932.25,,,,
2025-08-28T10:19:25,drone,13.0258842,77.5629423,861.83,2.55,3.93,3,8
2025-08-28T10:19:25,base,13.0260135,77.5630288,924.00,,,,
2025-08-28T10:19:25,base,13.0260135,77.5630288,924.00,1.25,1.90,4,7
2025-08-28T10:19:25,drone,13.0258735,77.5629342,932.25,,,,
2025-08-28T10:19:25,drone,13.0258835,77.5629420,861.89,2.55,3.93,3,8
2025-08-28T10:19:26,base,13.0260117,77.5630295,923.81,,,,
2025-08-28T10:19:26,base,13.0260117,77.5630295,923.81,1.25,1.90,4,7
2025-08-28T10:19:26,drone,13.0258737,77.5629347,932.24,,,,
2025-08-28T10:19:26,drone,13.0258832,77.5629418,862.02,2.55,3.93,3,8
2025-08-28T10:19:26,base,13.0260101,77.5630305,923.58,,,,
2025-08-28T10:19:26,base,13.0260101,77.5630305,923.58,1.25,1.90,4,7
2025-08-28T10:19:26,drone,13.0258738,77.5629353,932.23,,,,
2025-08-28T10:19:26,drone,13.0258844,77.5629438,862.86,2.55,3.93,3,8
2025-08-28T10:19:26,base,13.0260092,77.5630310,923.67,,,,
2025-08-28T10:19:26,base,13.0260092,77.5630310,923.67,1.25,1.90,4,7
2025-08-28T10:19:26,drone,13.0258738,77.5629362,932.22,,,,
2025-08-28T10:19:26,drone,13.0258847,77.5629448,863.31,2.55,3.93,3,8
2025-08-28T10:19:26,base,13.0260127,77.5630293,923.67,,,,
2025-08-28T10:19:26,base,13.0260127,77.5630293,923.67,1.25,1.90,4,7
2025-08-28T10:19:26,drone,13.0258739,77.5629370,932.21,,,,
2025-08-28T10:19:26,drone,13.0258849,77.5629453,863.73,2.55,3.93,3,8
2025-08-28T10:19:26,base,13.0260151,77.5630271,923.88,,,,
2025-08-28T10:19:26,base,13.0260151,77.5630271,923.88,1.25,1.90,4,7
2025-08-28T10:19:26,drone,13.0258739,77.5629376,932.20,,,,
2025-08-28T10:19:26,drone,13.0258846,77.5629456,864.07,2.55,3.93,3,8
2025-08-28T10:19:27,base,13.0260160,77.5630262,924.09,,,,
2025-08-28T10:19:27,base,13.0260160,77.5630262,924.09,2.90,5.28,4,6
2025-08-28T10:19:27,drone,13.0258738,77.5629379,932.20,,,,
2025-08-28T10:19:27,drone,13.0258868,77.5629464,865.34,2.55,3.93,3,8
2025-08-28T10:19:27,drone,13.0258735,77.5629376,932.19,,,,
2025-08-28T10:19:27,drone,13.0258883,77.5629471,866.50,2.55,3.93,3,8
2025-08-28T10:19:27,base,13.0260167,77.5630258,924.22,,,,
2025-08-28T10:19:27,base,13.0260167,77.5630258,924.22,1.25,1.90,4,7
2025-08-28T10:19:27,base,13.0260159,77.5630262,924.18,,,,
2025-08-28T10:19:27,base,13.0260159,77.5630262,924.18,1.25,1.90,4,7
2025-08-28T10:19:27,drone,13.0258733,77.5629372,932.19,,,,
2025-08-28T10:19:27,drone,13.0258874,77.5629457,866.63,2.55,3.93,3,8
2025-08-28T10:19:27,base,13.0260140,77.5630269,924.37,,,,
2025-08-28T10:19:27,base,13.0260140,77.5630269,924.37,1.25,1.90,4,7
