Time,Stream,Lat,Lon,Alt,eph(m),epv(m),fix_type,sats
2025-08-29T12:16:14,DRONE,13.0267995,77.5633615,953.42,,,,
2025-08-29T12:16:14,BASE,13.0267123,77.5632797,939.68,0.84,1.40,3,17
2025-08-29T12:16:14,BASE,13.0267107,77.5632801,939.76,,,,
2025-08-29T12:16:14,BASE,13.0267109,77.5632802,939.78,,,,
2025-08-29T12:16:14,BASE,13.0267111,77.5632803,939.79,,,,
2025-08-29T12:16:14,BASE,13.0267113,77.5632803,939.80,,,,
2025-08-29T12:16:14,BASE,13.0267133,77.5632797,939.80,0.84,1.40,3,17
2025-08-29T12:16:14,BASE,13.0267115,77.5632802,939.81,,,,
2025-08-29T12:16:14,BASE,13.0267116,77.5632802,939.82,,,,
2025-08-29T12:16:14,BASE,13.0267118,77.5632802,939.83,,,,
2025-08-29T12:16:14,BASE,13.0267120,77.5632802,939.85,,,,
2025-08-29T12:16:14,BASE,13.0267142,77.5632798,939.86,0.84,1.40,3,17
2025-08-29T12:16:14,BASE,13.0267122,77.5632803,939.86,,,,
2025-08-29T12:16:14,BASE,13.0267124,77.5632803,939.87,,,,
2025-08-29T12:16:14,BASE,13.0267126,77.5632804,939.88,,,,
2025-08-29T12:16:14,BASE,13.0267127,77.5632803,939.89,,,,
2025-08-29T12:16:14,BASE,13.0267146,77.5632796,939.82,0.84,1.40,3,17
2025-08-29T12:16:14,BASE,13.0267128,77.5632803,939.90,,,,
2025-08-29T12:16:14,BASE,13.0267129,77.5632803,939.91,,,,
2025-08-29T12:16:14,BASE,13.0267130,77.5632803,939.92,,,,
2025-08-29T12:16:14,BASE,13.0267130,77.5632804,939.93,,,,
2025-08-29T12:16:14,BASE,13.0267140,77.5632794,939.64,0.84,1.40,3,17
2025-08-29T12:16:14,BASE,13.0267130,77.5632805,939.94,,,,
2025-08-29T12:16:14,BASE,13.0267130,77.5632806,939.95,,,,
2025-08-29T12:16:14,BASE,13.0267130,77.5632807,939.95,,,,
2025-08-29T12:16:14,BASE,13.0267130,77.5632808,939.96,,,,
2025-08-29T12:16:14,BASE,13.0267139,77.5632798,939.79,0.84,1.40,3,17
2025-08-29T12:16:14,BASE,13.0267130,77.5632808,939.97,,,,
2025-08-29T12:16:14,BASE,13.0267130,77.5632808,939.98,,,,
2025-08-29T12:16:14,BASE,13.0267130,77.5632808,939.99,,,,
2025-08-29T12:16:14,BASE,13.0267130,77.5632808,939.99,,,,
2025-08-29T12:16:14,BASE,13.0267140,77.5632795,939.87,0.84,1.40,3,17
2025-08-29T12:16:14,BASE,13.0267130,77.5632807,940.00,,,,
2025-08-29T12:16:14,BASE,13.0267130,77.5632807,940.01,,,,
2025-08-29T12:16:14,BASE,13.0267130,77.5632807,940.01,,,,
2025-08-29T12:16:14,BASE,13.0267131,77.5632807,940.02,,,,
2025-08-29T12:16:14,BASE,13.0267144,77.5632799,940.04,0.84,1.40,3,17
2025-08-29T12:16:14,BASE,13.0267150,77.5632831,939.39,,,,
2025-08-29T12:16:14,BASE,13.0267160,77.5632824,942.36,0.83,1.34,3,17
2025-08-29T12:16:14,BASE,13.0267150,77.5632831,939.39,,,,
2025-08-29T12:16:14,BASE,13.0267150,77.5632830,939.39,,,,
2025-08-29T12:16:14,DRONE,13.0267995,77.5633615,953.41,,,,
2025-08-29T12:16:14,DRONE,13.0267995,77.5633615,939.91,0.53,0.95,4,21
2025-08-29T12:16:14,BASE,13.0267150,77.5632830,939.39,,,,
2025-08-29T12:16:14,BASE,13.0267161,77.5632821,942.43,0.83,1.34,3,17
