Time,BaseMode,BaseLocked,WorldAz,WorldEl,CalAz,CalEl,PhysAz,PhysEl,ServoAz,ServoEl,Az(us),El(us),DroneLat,DroneLon,DroneAlt,BaseLat,BaseLon,BaseAlt,BaseLatSDm,BaseLonSDm,BaseFix,BaseSats
2025-08-29T11:58:29,static,1,53.71,56.81,306.29,56.81,306.29,56.81,153.145,28.405,1921.0,1089.4,13.02677,77.5633617,952.58,13.02672,77.5632918,938.23,0.0,0.0,,
2025-08-29T11:58:29,static,1,53.71,56.81,306.29,56.81,306.29,56.81,153.145,28.405,1921.0,1089.4,13.02677,77.5633617,952.58,13.02672,77.5632918,938.23,0.0,0.0,,
2025-08-29T11:58:29,static,1,53.71,56.81,306.29,56.81,306.29,56.81,153.145,28.405,1921.0,1089.4,13.02677,77.5633617,952.58,13.02672,77.5632918,938.23,0.0,0.0,,
2025-08-29T11:58:29,static,1,53.71,56.81,306.29,56.81,306.29,56.81,153.145,28.405,1921.0,1089.4,13.02677,77.5633617,952.58,13.02672,77.5632918,938.23,0.0,0.0,,
2025-08-29T11:58:29,static,1,53.71,56.81,306.29,56.81,306.29,56.81,153.145,28.405,1921.0,1089.4,13.02677,77.5633617,952.58,13.02672,77.5632918,938.23,0.0,0.0,,
2025-08-29T11:58:29,static,1,53.71,56.81,306.29,56.81,306.29,56.81,153.145,28.405,1921.0,1089.4,13.02677,77.5633617,952.58,13.02672,77.5632918,938.23,0.0,0.0,,
2025-08-29T11:58:29,static,1,53.71,56.81,306.29,56.81,306.29,56.81,153.145,28.405,1921.0,1089.4,13.02677,77.5633617,952.58,13.02672,77.5632918,938.23,0.0,0.0,,
2025-08-29T11:58:29,static,1,53.71,56.81,306.29,56.81,306.29,56.81,153.145,28.405,1921.0,1089.4,13.02677,77.5633617,952.58,13.02672,77.5632918,938.23,0.0,0.0,,
2025-08-29T11:58:29,static,1,53.71,56.81,306.29,56.81,306.29,56.81,153.145,28.405,1921.0,1089.4,13.02677,77.5633617,952.58,13.02672,77.5632918,938.23,0.0,0.0,,
2025-08-29T11:58:29,static,1,53.71,56.81,306.29,56.81,306.29,56.81,153.145,28.405,1921.0,1089.4,13.02677,77.5633617,952.58,13.02672,77.5632918,938.23,0.0,0.0,,
2025-08-29T11:58:29,static,1,53.71,56.81,306.29,56.81,306.29,56.81,153.145,28.405,1921.0,1089.4,13.02677,77.5633617,952.58,13.02672,77.5632918,938.23,0.0,0.0,,
2025-08-29T11:58:29,static,1,53.71,56.81,306.29,56.81,306.29,56.81,153.145,28.405,1921.0,1089.4,13.02677,77.5633617,952.58,13.02672,77.5632918,938.23,0.0,0.0,,
2025-08-29T11:58:29,static,1,53.71,56.81,306.29,56.81,306.29,56.81,153.145,28.405,1921.0,1089.4,13.02677,77.5633617,952.58,13.02672,77.5632918,938.23,0.0,0.0,,
2025-08-29T11:58:29,static,1,53.71,56.81,306.29,56.81,306.29,56.81,153.145,28.405,1921.0,1089.4,13.02677,77.5633617,952.58,13.02672,77.5632918,938.23,0.0,0.0,,
