Time,BaseMode,BaseLocked,WorldAz,WorldEl,CalAz,CalEl,PhysAz,PhysEl,ServoAz,ServoEl,Az(us),El(us),DroneLat,DroneLon,DroneAlt,BaseLat,BaseLon,BaseAlt,BaseLatSDm,BaseLonSDm,BaseFix,BaseSats
2025-08-29T11:59:19,static,1,52.07,55.7,127.93,55.7,127.93,55.7,63.965,27.85,1326.4,1085.7,13.0267712,77.5633681,952.69,13.0267154,77.5632946,937.91,0.0,0.0,,
2025-08-29T11:59:19,static,1,52.07,55.7,127.93,55.7,127.93,55.7,63.965,27.85,1326.4,1085.7,13.0267712,77.5633681,952.69,13.0267154,77.5632946,937.91,0.0,0.0,,
2025-08-29T11:59:19,static,1,52.07,55.7,127.93,55.7,127.93,55.7,63.965,27.85,1326.4,1085.7,13.0267712,77.5633681,952.69,13.0267154,77.5632946,937.91,0.0,0.0,,
2025-08-29T11:59:19,static,1,52.07,55.7,127.93,55.7,127.93,55.7,63.965,27.85,1326.4,1085.7,13.0267712,77.5633681,952.69,13.0267154,77.5632946,937.91,0.0,0.0,,
2025-08-29T11:59:19,static,1,52.07,55.7,127.93,55.7,127.93,55.7,63.965,27.85,1326.4,1085.7,13.0267712,77.5633681,952.69,13.0267154,77.5632946,937.91,0.0,0.0,,
2025-08-29T11:59:19,static,1,52.12,55.68,127.88,55.68,127.88,55.68,63.94,27.84,1326.3,1085.6,13.0267711,77.5633681,952.67,13.0267154,77.5632946,937.91,0.0,0.0,,
2025-08-29T11:59:19,static,1,52.12,55.68,127.88,55.68,127.88,55.68,63.94,27.84,1326.3,1085.6,13.0267711,77.5633681,952.67,13.0267154,77.5632946,937.91,0.0,0.0,,
2025-08-29T11:59:19,static,1,52.12,55.68,127.88,55.68,127.88,55.68,63.94,27.84,1326.3,1085.6,13.0267711,77.5633681,952.67,13.0267154,77.5632946,937.91,0.0,0.0,,
2025-08-29T11:59:19,static,1,52.12,55.68,127.88,55.68,127.88,55.68,63.94,27.84,1326.3,1085.6,13.0267711,77.5633681,952.67,13.0267154,77.5632946,937.91,0.0,0.0,,
2025-08-29T11:59:19,static,1,52.12,55.68,127.88,55.68,127.88,55.68,63.94,27.84,1326.3,1085.6,13.0267711,77.5633681,952.67,13.0267154,77.5632946,937.91,0.0,0.0,,
2025-08-29T11:59:19,static,1,52.12,55.68,127.88,55.68,127.88,55.68,63.94,27.84,1326.3,1085.6,13.0267711,77.5633681,952.67,13.0267154,77.5632946,937.91,0.0,0.0,,
2025-08-29T11:59:19,static,1,52.12,55.68,127.88,55.68,127.88,55.68,63.94,27.84,1326.3,1085.6,13.0267711,77.5633681,952.67,13.0267154,77.5632946,937.91,0.0,0.0,,
2025-08-29T11:59:19,static,1,52.12,55.66,127.88,55.66,127.88,55.66,63.94,27.83,1326.3,1085.5,13.0267711,77.5633681,952.66,13.0267154,77.5632946,937.91,0.0,0.0,,
2025-08-29T11:59:19,static,1,52.12,55.66,127.88,55.66,127.88,55.66,63.94,27.83,1326.3,1085.5,13.0267711,77.5633681,952.66,13.0267154,77.5632946,937.91,0.0,0.0,,
2025-08-29T11:59:19,static,1,52.12,55.66,127.88,55.66,127.88,55.66,63.94,27.83,1326.3,1085.5,13.0267711,77.5633681,952.66,13.0267154,77.5632946,937.91,0.0,0.0,,
2025-08-29T11:59:19,static,1,52.12,55.66,127.88,55.66,127.88,55.66,63.94,27.83,1326.3,1085.5,13.0267711,77.5633681,952.66,13.0267154,77.5632946,937.91,0.0,0.0,,
2025-08-29T11:59:19,static,1,52.12,55.66,127.88,55.66,127.88,55.66,63.94,27.83,1326.3,1085.5,13.0267711,77.5633681,952.66,13.0267154,77.5632946,937.91,0.0,0.0,,
2025-08-29T11:59:19,static,1,52.17,55.68,127.83,55.68,127.83,55.68,63.915,27.84,1326.1,1085.6,13.026771,77.5633681,952.66,13.0267154,77.5632946,937.91,0.0,0.0,,
2025-08-29T11:59:19,static,1,52.17,55.68,127.83,55.68,127.83,55.68,63.915,27.84,1326.1,1085.6,13.026771,77.5633681,952.66,13.0267154,77.5632946,937.91,0.0,0.0,,
2025-08-29T11:59:19,static,1,52.17,55.68,127.83,55.68,127.83,55.68,63.915,27.84,1326.1,1085.6,13.026771,77.5633681,952.66,13.0267154,77.5632946,937.91,0.0,0.0,,
2025-08-29T11:59:19,static,1,52.17,55.68,127.83,55.68,127.83,55.68,63.915,27.84,1326.1,1085.6,13.026771,77.5633681,952.66,13.0267154,77.5632946,937.91,0.0,0.0,,
2025-08-29T11:59:19,static,1,52.17,55.68,127.83,55.68,127.83,55.68,63.915,27.84,1326.1,1085.6,13.026771,77.5633681,952.66,13.0267154,77.5632946,937.91,0.0,0.0,,
2025-08-29T11:59:19,static,1,52.17,55.68,127.83,55.68,127.83,55.68,63.915,27.84,1326.1,1085.6,13.026771,77.5633681,952.66,13.0267154,77.5632946,937.91,0.0,0.0,,
2025-08-29T11:59:19,static,1,52.17,55.68,127.83,55.68,127.83,55.68,63.915,27.84,1326.1,1085.6,13.026771,77.5633681,952.66,13.0267154,77.5632946,937.91,0.0,0.0,,
2025-08-29T11:59:19,static,1,52.17,55.64,127.83,55.64,127.83,55.64,63.915,27.82,1326.1,1085.5,13.026771,77.5633681,952.64,13.0267154,77.5632946,937.91,0.0,0.0,,
