Time,BaseMode,BaseLocked,WorldAz,WorldEl,CalAz,CalEl,PhysAz,PhysEl,ServoAz,ServoEl,Az(us),El(us),DroneLat,DroneLon,DroneAlt,BaseLat,BaseLon,BaseAlt,BaseLatSDm,BaseLonSDm,BaseFix,BaseSats
2025-08-29T12:26:58,static,1,55.89,76.68,304.11,76.68,304.11,76.68,152.055,38.34,1913.7,1155.6,13.0267807,77.5633535,955.87,13.0267615,77.5633244,939.8,0.0,0.0,,
2025-08-29T12:26:58,static,1,55.89,76.68,304.11,76.68,304.11,76.68,152.055,38.34,1913.7,1155.6,13.0267807,77.5633535,955.87,13.0267615,77.5633244,939.8,0.0,0.0,,
2025-08-29T12:26:58,static,1,56.12,76.67,303.88,76.67,303.88,76.67,151.94,38.335,1912.9,1155.6,13.0267806,77.5633536,955.87,13.0267615,77.5633244,939.8,0.0,0.0,,
2025-08-29T12:26:58,static,1,56.12,76.67,303.88,76.67,303.88,76.67,151.94,38.335,1912.9,1155.6,13.0267806,77.5633536,955.87,13.0267615,77.5633244,939.8,0.0,0.0,,
2025-08-29T12:26:58,static,1,56.12,76.67,303.88,76.67,303.88,76.67,151.94,38.335,1912.9,1155.6,13.0267806,77.5633536,955.87,13.0267615,77.5633244,939.8,0.0,0.0,,
2025-08-29T12:26:58,static,1,56.12,76.67,303.88,76.67,303.88,76.67,151.94,38.335,1912.9,1155.6,13.0267806,77.5633536,955.87,13.0267615,77.5633244,939.8,0.0,0.0,,
2025-08-29T12:26:58,static,1,56.12,76.67,303.88,76.67,303.88,76.67,151.94,38.335,1912.9,1155.6,13.0267806,77.5633536,955.87,13.0267615,77.5633244,939.8,0.0,0.0,,
2025-08-29T12:26:58,static,1,56.03,76.71,303.97,76.71,303.97,76.71,151.985,38.355,1913.2,1155.7,13.0267806,77.5633535,955.88,13.0267615,77.5633244,939.8,0.0,0.0,,
2025-08-29T12:26:58,static,1,56.03,76.71,303.97,76.71,303.97,76.71,151.985,38.355,1913.2,1155.7,13.0267806,77.5633535,955.88,13.0267615,77.5633244,939.8,0.0,0.0,,
2025-08-29T12:26:58,static,1,56.03,76.71,303.97,76.71,303.97,76.71,151.985,38.355,1913.2,1155.7,13.0267806,77.5633535,955.88,13.0267615,77.5633244,939.8,0.0,0.0,,
2025-08-29T12:26:58,static,1,56.03,76.71,303.97,76.71,303.97,76.71,151.985,38.355,1913.2,1155.7,13.0267806,77.5633535,955.88,13.0267615,77.5633244,939.8,0.0,0.0,,
2025-08-29T12:26:58,static,1,56.03,76.71,303.97,76.71,303.97,76.71,151.985,38.355,1913.2,1155.7,13.0267806,77.5633535,955.88,13.0267615,77.5633244,939.8,0.0,0.0,,
2025-08-29T12:26:58,static,1,56.03,76.71,303.97,76.71,303.97,76.71,151.985,38.355,1913.2,1155.7,13.0267806,77.5633535,955.88,13.0267615,77.5633244,939.8,0.0,0.0,,
2025-08-29T12:26:58,static,1,56.03,76.71,303.97,76.71,303.97,76.71,151.985,38.355,1913.2,1155.7,13.0267806,77.5633535,955.88,13.0267615,77.5633244,939.8,0.0,0.0,,
2025-08-29T12:26:58,static,1,55.71,76.76,304.29,76.76,304.29,76.76,152.145,38.38,1914.3,1155.9,13.0267807,77.5633533,955.89,13.0267615,77.5633244,939.8,0.0,0.0,,
2025-08-29T12:26:58,static,1,55.71,76.76,304.29,76.76,304.29,76.76,152.145,38.38,1914.3,1155.9,13.0267807,77.5633533,955.89,13.0267615,77.5633244,939.8,0.0,0.0,,
2025-08-29T12:26:58,static,1,55.71,76.76,304.29,76.76,304.29,76.76,152.145,38.38,1914.3,1155.9,13.0267807,77.5633533,955.89,13.0267615,77.5633244,939.8,0.0,0.0,,
2025-08-29T12:26:58,static,1,55.52,76.82,304.48,76.82,304.48,76.82,152.24,38.41,1914.9,1156.1,13.0267807,77.5633531,955.89,13.0267615,77.5633244,939.8,0.0,0.0,,
2025-08-29T12:26:58,static,1,55.29,76.83,304.71,76.83,304.71,76.83,152.355,38.415,1915.7,1156.1,13.0267808,77.563353,955.89,13.0267615,77.5633244,939.8,0.0,0.0,,
2025-08-29T12:26:58,static,1,55.29,76.83,304.71,76.83,304.71,76.83,152.355,38.415,1915.7,1156.1,13.0267808,77.563353,955.89,13.0267615,77.5633244,939.8,0.0,0.0,,
2025-08-29T12:26:58,static,1,55.29,76.83,304.71,76.83,304.71,76.83,152.355,38.415,1915.7,1156.1,13.0267808,77.563353,955.89,13.0267615,77.5633244,939.8,0.0,0.0,,
2025-08-29T12:26:58,static,1,55.29,76.83,304.71,76.83,304.71,76.83,152.355,38.415,1915.7,1156.1,13.0267808,77.563353,955.89,13.0267615,77.5633244,939.8,0.0,0.0,,
