Time,BaseMode,BaseLocked,WorldAz,WorldEl,CalAz,CalEl,PhysAz,PhysEl,ServoAz,ServoEl,Az(us),El(us),DroneLat,DroneLon,DroneAlt,BaseLat,BaseLon,BaseAlt,BaseLatSDm,BaseLonSDm,BaseFix,BaseSats,UsedFlip
2025-09-02T13:38:05,static,1,51.7,27.16,338.3,27.16,51.6,111.6,25.8,55.8,1072.0,1272.0,13.0268002,77.5633657,969.19,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:05,static,1,51.67,27.28,338.33,27.28,73.2,133.2,36.6,66.6,1144.0,1344.0,13.0268002,77.5633656,969.22,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:06,static,1,51.71,27.32,338.29,27.32,94.8,152.68,47.4,76.34,1216.0,1408.9,13.0268001,77.5633656,969.23,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:06,static,1,51.68,27.37,338.32,27.37,116.4,152.63,58.2,76.315,1288.0,1408.8,13.0268001,77.5633655,969.24,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:06,static,1,51.68,27.37,338.32,27.37,138.0,152.63,69.0,76.315,1360.0,1408.8,13.0268001,77.5633655,969.24,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:06,static,1,51.68,27.41,338.32,27.41,158.32,152.59,79.16,76.295,1427.7,1408.6,13.0268001,77.5633655,969.25,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:06,static,1,51.69,27.5,338.31,27.5,158.31,152.5,79.155,76.25,1427.7,1408.3,13.0268,77.5633654,969.27,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:06,static,1,51.69,27.54,338.31,27.54,158.31,152.46,79.155,76.23,1427.7,1408.2,13.0268,77.5633654,969.28,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:06,static,1,51.69,27.54,338.31,27.54,158.31,152.46,79.155,76.23,1427.7,1408.2,13.0268,77.5633654,969.28,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:06,static,1,51.7,27.7,338.3,27.7,158.3,152.3,79.15,76.15,1427.7,1407.7,13.0267999,77.5633653,969.32,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:06,static,1,51.7,27.7,338.3,27.7,158.3,152.3,79.15,76.15,1427.7,1407.7,13.0267999,77.5633653,969.32,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:06,static,1,51.67,27.72,338.33,27.72,158.33,152.28,79.165,76.14,1427.8,1407.6,13.0267999,77.5633652,969.32,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:06,static,1,51.7,27.8,338.3,27.8,158.3,152.2,79.15,76.1,1427.7,1407.3,13.0267998,77.5633652,969.34,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:07,static,1,51.7,27.8,338.3,27.8,158.3,152.2,79.15,76.1,1427.7,1407.3,13.0267998,77.5633652,969.34,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:07,static,1,51.71,27.9,338.29,27.9,158.29,152.1,79.145,76.05,1427.6,1407.0,13.0267997,77.5633651,969.36,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:07,static,1,51.71,27.93,338.29,27.93,158.29,152.07,79.145,76.035,1427.6,1406.9,13.0267997,77.5633651,969.37,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:07,static,1,51.71,27.97,338.29,27.97,158.29,152.03,79.145,76.015,1427.6,1406.8,13.0267997,77.5633651,969.38,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:07,static,1,51.72,28.06,338.28,28.06,158.28,151.94,79.14,75.97,1427.6,1406.5,13.0267996,77.563365,969.4,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:07,static,1,51.72,28.1,338.28,28.1,158.28,151.9,79.14,75.95,1427.6,1406.3,13.0267996,77.563365,969.41,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:07,static,1,51.72,28.1,338.28,28.1,158.28,151.9,79.14,75.95,1427.6,1406.3,13.0267996,77.563365,969.41,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:07,static,1,51.69,28.15,338.31,28.15,158.31,151.85,79.155,75.925,1427.7,1406.2,13.0267996,77.5633649,969.42,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:07,static,1,51.69,28.15,338.31,28.15,158.31,151.85,79.155,75.925,1427.7,1406.2,13.0267996,77.5633649,969.42,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:07,static,1,51.69,28.15,338.31,28.15,158.31,151.85,79.155,75.925,1427.7,1406.2,13.0267996,77.5633649,969.42,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:07,static,1,51.7,28.21,338.3,28.21,158.3,151.79,79.15,75.895,1427.7,1406.0,13.0267995,77.5633648,969.43,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:08,static,1,51.7,28.24,338.3,28.24,158.3,151.76,79.15,75.88,1427.7,1405.9,13.0267995,77.5633648,969.44,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:08,static,1,51.7,28.28,338.3,28.28,158.3,151.72,79.15,75.86,1427.7,1405.7,13.0267995,77.5633648,969.45,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:08,static,1,51.67,28.33,338.33,28.33,158.33,151.67,79.165,75.835,1427.8,1405.6,13.0267995,77.5633647,969.46,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:08,static,1,51.71,28.38,338.29,28.38,158.29,151.62,79.145,75.81,1427.6,1405.4,13.0267994,77.5633647,969.47,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:08,static,1,51.71,28.38,338.29,28.38,158.29,151.62,79.145,75.81,1427.6,1405.4,13.0267994,77.5633647,969.47,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:08,static,1,51.71,28.41,338.29,28.41,158.29,151.59,79.145,75.795,1427.6,1405.3,13.0267994,77.5633647,969.48,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:08,static,1,51.68,28.43,338.32,28.43,158.32,151.57,79.16,75.785,1427.7,1405.2,13.0267994,77.5633646,969.48,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:08,static,1,51.72,28.51,338.28,28.51,158.28,151.49,79.14,75.745,1427.6,1405.0,13.0267993,77.5633646,969.5,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:08,static,1,51.69,28.52,338.31,28.52,158.31,151.48,79.155,75.74,1427.7,1404.9,13.0267993,77.5633645,969.5,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:08,static,1,51.73,28.57,338.27,28.57,158.27,151.43,79.135,75.715,1427.6,1404.8,13.0267992,77.5633645,969.51,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:08,static,1,51.73,28.57,338.27,28.57,158.27,151.43,79.135,75.715,1427.6,1404.8,13.0267992,77.5633645,969.51,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:09,static,1,51.7,28.62,338.3,28.62,158.3,151.38,79.15,75.69,1427.7,1404.6,13.0267992,77.5633644,969.52,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:09,static,1,51.71,28.65,338.29,28.65,158.29,151.35,79.145,75.675,1427.6,1404.5,13.0267991,77.5633643,969.52,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:09,static,1,51.71,28.68,338.29,28.68,158.29,151.32,79.145,75.66,1427.6,1404.4,13.0267991,77.5633643,969.53,13.0267271,77.5632707,962.47,0.0,0.0,,,1
2025-09-02T13:38:09,static,1,51.68,28.73,338.32,28.73,158.32,151.27,79.16,75.635,1427.7,1404.2,13.0267991,77.5633642,969.54,13.0267271,77.5632707,962.47,0.0,0.0,,,1
