Time,Stream,Lat,Lon,Alt,eph(m),epv(m),fix_type,sats
2025-08-29T11:58:15,BASE,13.0267172,77.5632715,936.81,0.83,1.44,3,17
2025-08-29T11:58:15,DRONE,13.0267685,77.5633599,953.16,,,,
2025-08-29T11:58:15,BASE,13.0267193,77.5632810,937.96,,,,
2025-08-29T11:58:15,BASE,13.0267193,77.5632808,937.96,,,,
2025-08-29T11:58:15,DRONE,13.0267685,77.5633599,953.16,,,,
2025-08-29T11:58:15,BASE,13.0267193,77.5632806,937.96,,,,
2025-08-29T11:58:15,BASE,13.0267193,77.5632804,937.96,,,,
2025-08-29T11:58:15,BASE,13.0267172,77.5632708,936.57,0.83,1.44,3,17
2025-08-29T11:58:15,BASE,13.0267193,77.5632803,937.97,,,,
2025-08-29T11:58:15,BASE,13.0267193,77.5632802,937.97,,,,
2025-08-29T11:58:15,BASE,13.0267193,77.5632801,937.98,,,,
2025-08-29T11:58:15,BASE,13.0267193,77.5632800,937.98,,,,
2025-08-29T11:58:15,BASE,13.0267208,77.5632742,936.24,0.83,1.44,3,17
2025-08-29T11:58:15,BASE,13.0267202,77.5632818,938.86,,,,
2025-08-29T11:58:15,BASE,13.0267203,77.5632818,938.86,,,,
2025-08-29T11:58:15,BASE,13.0267203,77.5632819,938.86,,,,
2025-08-29T11:58:15,DRONE,13.0267687,77.5633599,938.89,0.55,0.88,4,21
2025-08-29T11:58:15,DRONE,13.0267685,77.5633599,953.16,,,,
2025-08-29T11:58:15,DRONE,13.0267685,77.5633599,953.16,,,,
2025-08-29T11:58:15,BASE,13.0267203,77.5632819,938.86,,,,
2025-08-29T11:58:15,BASE,13.0267207,77.5632745,936.31,0.83,1.44,3,17
2025-08-29T11:58:15,BASE,13.0267203,77.5632819,938.85,,,,
2025-08-29T11:58:15,DRONE,13.0267686,77.5633599,953.15,,,,
2025-08-29T11:58:15,BASE,13.0267202,77.5632819,938.85,,,,
2025-08-29T11:58:15,BASE,13.0267202,77.5632820,938.85,,,,
2025-08-29T11:58:15,BASE,13.0267202,77.5632820,938.84,,,,
2025-08-29T11:58:15,BASE,13.0267206,77.5632747,936.44,0.83,1.44,3,17
2025-08-29T11:58:15,BASE,13.0267202,77.5632819,938.84,,,,
2025-08-29T11:58:15,BASE,13.0267202,77.5632819,938.83,,,,
2025-08-29T11:58:15,BASE,13.0267202,77.5632818,938.83,,,,
2025-08-29T11:58:15,DRONE,13.0267686,77.5633599,953.14,,,,
2025-08-29T11:58:15,DRONE,13.0267686,77.5633599,953.14,,,,
2025-08-29T11:58:15,BASE,13.0267202,77.5632818,938.82,,,,
2025-08-29T11:58:16,BASE,13.0267207,77.5632734,936.16,0.83,1.44,3,17
2025-08-29T11:58:16,BASE,13.0267202,77.5632817,938.82,,,,
2025-08-29T11:58:16,BASE,13.0267203,77.5632816,938.81,,,,
2025-08-29T11:58:16,BASE,13.0267203,77.5632816,938.80,,,,
2025-08-29T11:58:16,BASE,13.0267204,77.5632816,938.80,,,,
2025-08-29T11:58:16,DRONE,13.0267687,77.5633599,953.13,,,,
2025-08-29T11:58:16,BASE,13.0267211,77.5632728,936.01,0.83,1.44,3,17
2025-08-29T11:58:16,BASE,13.0267205,77.5632815,938.79,,,,
2025-08-29T11:58:16,BASE,13.0267207,77.5632815,938.78,,,,
2025-08-29T11:58:16,BASE,13.0267208,77.5632815,938.78,,,,
2025-08-29T11:58:16,DRONE,13.0267687,77.5633599,953.12,,,,
2025-08-29T11:58:16,DRONE,13.0267688,77.5633599,938.91,0.55,0.88,4,21
2025-08-29T11:58:16,DRONE,13.0267687,77.5633599,953.12,,,,
2025-08-29T11:58:16,DRONE,13.0267687,77.5633599,953.12,,,,
2025-08-29T11:58:16,BASE,13.0267209,77.5632815,938.77,,,,
2025-08-29T11:58:16,BASE,13.0267215,77.5632742,936.38,0.83,1.44,3,17
2025-08-29T11:58:16,BASE,13.0267209,77.5632815,938.76,,,,
2025-08-29T11:58:16,BASE,13.0267209,77.5632815,938.76,,,,
2025-08-29T11:58:16,BASE,13.0267210,77.5632816,938.75,,,,
2025-08-29T11:58:16,BASE,13.0267210,77.5632817,938.75,,,,
2025-08-29T11:58:16,DRONE,13.0267689,77.5633598,938.90,0.55,0.88,4,21
2025-08-29T11:58:16,DRONE,13.0267687,77.5633599,953.12,,,,
2025-08-29T11:58:16,DRONE,13.0267687,77.5633599,953.12,,,,
2025-08-29T11:58:16,DRONE,13.0267687,77.5633599,953.12,,,,
2025-08-29T11:58:16,BASE,13.0267210,77.5632744,936.46,0.83,1.44,3,17
2025-08-29T11:58:16,BASE,13.0267210,77.5632817,938.74,,,,
2025-08-29T11:58:16,BASE,13.0267210,77.5632817,938.74,,,,
2025-08-29T11:58:16,DRONE,13.0267688,77.5633599,953.12,,,,
2025-08-29T11:58:16,DRONE,13.0267689,77.5633598,938.90,0.55,0.88,4,21
2025-08-29T11:58:16,DRONE,13.0267688,77.5633599,953.12,,,,
2025-08-29T11:58:16,BASE,13.0267209,77.5632818,938.73,,,,
2025-08-29T11:58:16,BASE,13.0267209,77.5632819,938.73,,,,
2025-08-29T11:58:16,BASE,13.0267207,77.5632750,936.64,0.83,1.44,3,17
2025-08-29T11:58:16,BASE,13.0267209,77.5632819,938.72,,,,
2025-08-29T11:58:16,BASE,13.0267209,77.5632819,938.72,,,,
2025-08-29T11:58:16,BASE,13.0267208,77.5632820,938.71,,,,
2025-08-29T11:58:16,BASE,13.0267208,77.5632821,938.71,,,,
2025-08-29T11:58:17,BASE,13.0267205,77.5632749,936.71,0.83,1.44,3,17
2025-08-29T11:58:17,BASE,13.0267208,77.5632820,938.70,,,,
2025-08-29T11:58:17,BASE,13.0267208,77.5632820,938.70,,,,
2025-08-29T11:58:17,BASE,13.0267207,77.5632821,938.69,,,,
2025-08-29T11:58:17,DRONE,13.0267689,77.5633599,938.91,0.55,0.88,4,21
2025-08-29T11:58:17,DRONE,13.0267688,77.5633599,953.11,,,,
2025-08-29T11:58:17,DRONE,13.0267688,77.5633599,953.11,,,,
2025-08-29T11:58:17,BASE,13.0267207,77.5632822,938.69,,,,
2025-08-29T11:58:17,BASE,13.0267209,77.5632758,936.88,0.83,1.44,3,17
2025-08-29T11:58:17,BASE,13.0267208,77.5632823,938.68,,,,
2025-08-29T11:58:17,BASE,13.0267209,77.5632825,938.68,,,,
2025-08-29T11:58:17,BASE,13.0267209,77.5632826,938.68,,,,
2025-08-29T11:58:17,BASE,13.0267210,77.5632828,938.67,,,,
2025-08-29T11:58:17,DRONE,13.0267689,77.5633598,938.92,0.55,0.88,4,21
2025-08-29T11:58:17,DRONE,13.0267688,77.5633599,953.10,,,,
2025-08-29T11:58:17,DRONE,13.0267688,77.5633599,953.10,,,,
2025-08-29T11:58:17,DRONE,13.0267688,77.5633599,953.10,,,,
2025-08-29T11:58:17,BASE,13.0267213,77.5632772,937.24,0.83,1.44,3,17
2025-08-29T11:58:17,BASE,13.0267210,77.5632829,938.67,,,,
2025-08-29T11:58:17,BASE,13.0267211,77.5632830,938.67,,,,
2025-08-29T11:58:17,DRONE,13.0267688,77.5633599,953.09,,,,
2025-08-29T11:58:17,DRONE,13.0267689,77.5633598,938.92,0.55,0.88,4,21
2025-08-29T11:58:17,DRONE,13.0267688,77.5633599,953.09,,,,
2025-08-29T11:58:17,BASE,13.0267211,77.5632831,938.66,,,,
2025-08-29T11:58:17,BASE,13.0267211,77.5632833,938.66,,,,
2025-08-29T11:58:17,BASE,13.0267215,77.5632782,937.39,0.83,1.44,3,17
2025-08-29T11:58:17,BASE,13.0267212,77.5632834,938.65,,,,
2025-08-29T11:58:17,BASE,13.0267213,77.5632836,938.65,,,,
2025-08-29T11:58:17,BASE,13.0267214,77.5632838,938.64,,,,
2025-08-29T11:58:17,DRONE,13.0267688,77.5633599,953.08,,,,
2025-08-29T11:58:17,DRONE,13.0267689,77.5633598,938.92,0.55,0.88,4,21
2025-08-29T11:58:17,DRONE,13.0267688,77.5633599,953.08,,,,
2025-08-29T11:58:17,DRONE,13.0267688,77.5633599,953.07,,,,
2025-08-29T11:58:17,BASE,13.0267215,77.5632840,938.64,,,,
2025-08-29T11:58:17,DRONE,13.0267688,77.5633599,953.07,,,,
2025-08-29T11:58:17,DRONE,13.0267688,77.5633599,953.06,,,,
2025-08-29T11:58:17,BASE,13.0267221,77.5632786,937.23,0.83,1.44,3,17
2025-08-29T11:58:17,BASE,13.0267216,77.5632843,938.63,,,,
2025-08-29T11:58:17,BASE,13.0267219,77.5632846,938.63,,,,
2025-08-29T11:58:17,BASE,13.0267220,77.5632848,938.62,,,,
2025-08-29T11:58:17,BASE,13.0267221,77.5632850,938.62,,,,
2025-08-29T11:58:18,BASE,13.0267222,77.5632790,937.16,0.83,1.44,3,17
2025-08-29T11:58:18,BASE,13.0267221,77.5632852,938.62,,,,
2025-08-29T11:58:18,BASE,13.0267221,77.5632854,938.61,,,,
2025-08-29T11:58:18,BASE,13.0267222,77.5632857,938.61,,,,
2025-08-29T11:58:18,BASE,13.0267223,77.5632858,938.61,,,,
2025-08-29T11:58:18,BASE,13.0267222,77.5632789,937.19,0.83,1.44,3,17
2025-08-29T11:58:18,BASE,13.0267223,77.5632859,938.60,,,,
2025-08-29T11:58:18,BASE,13.0267224,77.5632859,938.60,,,,
2025-08-29T11:58:18,DRONE,13.0267688,77.5633599,953.02,,,,
2025-08-29T11:58:18,DRONE,13.0267690,77.5633598,938.92,0.55,0.88,4,21
2025-08-29T11:58:18,DRONE,13.0267688,77.5633599,953.02,,,,
2025-08-29T11:58:18,BASE,13.0267225,77.5632860,938.59,,,,
2025-08-29T11:58:18,BASE,13.0267225,77.5632861,938.59,,,,
2025-08-29T11:58:18,BASE,13.0267224,77.5632791,937.30,0.83,1.44,3,17
2025-08-29T11:58:18,BASE,13.0267226,77.5632862,938.58,,,,
2025-08-29T11:58:18,BASE,13.0267227,77.5632862,938.57,,,,
2025-08-29T11:58:18,DRONE,13.0267690,77.5633598,938.93,0.55,0.88,4,21
2025-08-29T11:58:18,DRONE,13.0267688,77.5633598,953.00,,,,
2025-08-29T11:58:18,DRONE,13.0267688,77.5633598,953.00,,,,
2025-08-29T11:58:18,BASE,13.0267227,77.5632863,938.57,,,,
2025-08-29T11:58:18,BASE,13.0267228,77.5632863,938.56,,,,
2025-08-29T11:58:18,DRONE,13.0267688,77.5633599,952.99,,,,
2025-08-29T11:58:18,BASE,13.0267225,77.5632798,937.54,0.83,1.44,3,17
2025-08-29T11:58:18,BASE,13.0267228,77.5632863,938.55,,,,
2025-08-29T11:58:18,DRONE,13.0267688,77.5633599,952.99,,,,
2025-08-29T11:58:18,BASE,13.0267228,77.5632863,938.55,,,,
2025-08-29T11:58:18,BASE,13.0267228,77.5632863,938.54,,,,
2025-08-29T11:58:18,BASE,13.0267229,77.5632864,938.53,,,,
2025-08-29T11:58:18,BASE,13.0267228,77.5632807,938.03,0.83,1.44,3,17
