Time,Stream,Lat,Lon,Alt,eph(m),epv(m),fix_type,sats
2025-08-29T12:48:56,BASE,13.0267247,77.5633042,938.25,0.61,0.88,4,23
2025-08-29T12:48:56,DRONE,13.0267916,77.5633579,959.53,,,,
2025-08-29T12:48:56,BASE,13.0267219,77.5633052,947.73,,,,
2025-08-29T12:48:56,DRONE,13.0267917,77.5633579,959.53,,,,
2025-08-29T12:48:56,BASE,13.0267220,77.5633051,947.73,,,,
2025-08-29T12:48:56,BASE,13.0267222,77.5633050,947.73,,,,
2025-08-29T12:48:56,DRONE,13.0267945,77.5633571,938.45,0.57,0.88,4,19
2025-08-29T12:48:56,DRONE,13.0267917,77.5633579,959.53,,,,
2025-08-29T12:48:56,BASE,13.0267223,77.5633049,947.72,,,,
2025-08-29T12:48:56,BASE,13.0267250,77.5633037,938.26,0.61,0.88,4,23
2025-08-29T12:48:56,BASE,13.0267223,77.5633049,947.72,,,,
2025-08-29T12:48:56,DRONE,13.0267918,77.5633578,959.53,,,,
2025-08-29T12:48:56,BASE,13.0267224,77.5633048,947.72,,,,
2025-08-29T12:48:56,DRONE,13.0267918,77.5633578,959.53,,,,
2025-08-29T12:48:56,DRONE,13.0267919,77.5633578,959.53,,,,
2025-08-29T12:48:56,DRONE,13.0267949,77.5633570,938.42,0.57,0.88,4,19
2025-08-29T12:48:56,DRONE,13.0267920,77.5633578,959.53,,,,
2025-08-29T12:48:56,BASE,13.0267225,77.5633047,947.72,,,,
2025-08-29T12:48:56,DRONE,13.0267920,77.5633578,959.53,,,,
2025-08-29T12:48:56,DRONE,13.0267921,77.5633578,959.52,,,,
2025-08-29T12:48:56,BASE,13.0267226,77.5633045,947.72,,,,
2025-08-29T12:48:56,BASE,13.0267253,77.5633030,938.24,0.61,0.88,4,23
2025-08-29T12:48:56,BASE,13.0267227,77.5633045,947.71,,,,
2025-08-29T12:48:56,BASE,13.0267228,77.5633044,947.71,,,,
2025-08-29T12:48:56,DRONE,13.0267921,77.5633578,959.52,,,,
2025-08-29T12:48:56,DRONE,13.0267951,77.5633569,938.40,0.57,0.88,4,19
2025-08-29T12:48:56,DRONE,13.0267922,77.5633577,959.52,,,,
2025-08-29T12:48:57,BASE,13.0267229,77.5633044,947.71,,,,
2025-08-29T12:48:57,BASE,13.0267229,77.5633043,947.71,,,,
2025-08-29T12:48:57,DRONE,13.0267923,77.5633577,959.51,,,,
2025-08-29T12:48:57,DRONE,13.0267924,77.5633577,959.51,,,,
2025-08-29T12:48:57,BASE,13.0267253,77.5633025,938.14,0.63,0.89,4,22
2025-08-29T12:48:57,BASE,13.0267230,77.5633043,947.71,,,,
2025-08-29T12:48:57,BASE,13.0267231,77.5633042,947.71,,,,
2025-08-29T12:48:57,BASE,13.0267231,77.5633041,947.71,,,,
2025-08-29T12:48:57,DRONE,13.0267924,77.5633577,959.51,,,,
2025-08-29T12:48:57,DRONE,13.0267954,77.5633568,938.37,0.57,0.88,4,19
2025-08-29T12:48:57,DRONE,13.0267925,77.5633577,959.50,,,,
2025-08-29T12:48:57,DRONE,13.0267925,77.5633577,959.50,,,,
2025-08-29T12:48:57,BASE,13.0267231,77.5633041,947.71,,,,
2025-08-29T12:48:57,BASE,13.0267250,77.5633021,938.02,0.63,0.89,4,22
2025-08-29T12:48:57,BASE,13.0267231,77.5633040,947.71,,,,
2025-08-29T12:48:57,DRONE,13.0267926,77.5633577,959.50,,,,
2025-08-29T12:48:57,DRONE,13.0267927,77.5633576,959.50,,,,
2025-08-29T12:48:57,BASE,13.0267232,77.5633040,947.71,,,,
2025-08-29T12:48:57,BASE,13.0267232,77.5633040,947.71,,,,
2025-08-29T12:48:57,DRONE,13.0267956,77.5633568,938.35,0.57,0.88,4,19
2025-08-29T12:48:57,DRONE,13.0267927,77.5633576,959.49,,,,
2025-08-29T12:48:57,DRONE,13.0267928,77.5633576,959.49,,,,
2025-08-29T12:48:57,BASE,13.0267232,77.5633041,947.71,,,,
2025-08-29T12:48:57,BASE,13.0267250,77.5633025,938.05,0.63,0.89,4,22
2025-08-29T12:48:57,BASE,13.0267233,77.5633041,947.71,,,,
2025-08-29T12:48:57,BASE,13.0267233,77.5633042,947.71,,,,
2025-08-29T12:48:57,DRONE,13.0267928,77.5633576,959.49,,,,
2025-08-29T12:48:57,DRONE,13.0267929,77.5633576,959.48,,,,
2025-08-29T12:48:57,DRONE,13.0267959,77.5633568,938.31,0.57,0.88,4,19
2025-08-29T12:48:57,BASE,13.0267233,77.5633042,947.71,,,,
2025-08-29T12:48:57,BASE,13.0267234,77.5633043,947.71,,,,
2025-08-29T12:48:57,DRONE,13.0267929,77.5633576,959.48,,,,
2025-08-29T12:48:57,DRONE,13.0267930,77.5633576,959.48,,,,
2025-08-29T12:48:57,DRONE,13.0267930,77.5633576,959.48,,,,
2025-08-29T12:48:57,BASE,13.0267248,77.5633029,937.89,0.63,0.89,4,22
2025-08-29T12:48:57,BASE,13.0267234,77.5633043,947.71,,,,
2025-08-29T12:48:57,BASE,13.0267234,77.5633044,947.71,,,,
2025-08-29T12:48:57,DRONE,13.0267931,77.5633576,959.48,,,,
2025-08-29T12:48:57,DRONE,13.0267962,77.5633568,938.29,0.57,0.88,4,19
2025-08-29T12:48:57,DRONE,13.0267932,77.5633576,959.48,,,,
2025-08-29T12:48:57,BASE,13.0267234,77.5633045,947.71,,,,
2025-08-29T12:48:57,BASE,13.0267234,77.5633045,947.71,,,,
2025-08-29T12:48:57,DRONE,13.0267933,77.5633576,959.48,,,,
2025-08-29T12:48:57,DRONE,13.0267933,77.5633576,959.48,,,,
2025-08-29T12:48:57,DRONE,13.0267934,77.5633576,959.48,,,,
2025-08-29T12:48:57,BASE,13.0267248,77.5633036,937.96,0.61,0.88,4,23
2025-08-29T12:48:57,BASE,13.0267234,77.5633046,947.71,,,,
2025-08-29T12:48:57,BASE,13.0267234,77.5633047,947.71,,,,
2025-08-29T12:48:58,BASE,13.0267233,77.5633048,947.70,,,,
2025-08-29T12:48:58,DRONE,13.0267964,77.5633566,938.25,0.55,0.86,4,20
2025-08-29T12:48:58,DRONE,13.0267934,77.5633575,959.48,,,,
2025-08-29T12:48:58,DRONE,13.0267935,77.5633575,959.48,,,,
2025-08-29T12:48:58,BASE,13.0267233,77.5633049,947.70,,,,
2025-08-29T12:48:58,BASE,13.0267246,77.5633042,938.01,0.61,0.88,4,23
2025-08-29T12:48:58,BASE,13.0267233,77.5633050,947.70,,,,
2025-08-29T12:48:58,DRONE,13.0267935,77.5633575,959.47,,,,
2025-08-29T12:48:58,DRONE,13.0267936,77.5633575,959.47,,,,
2025-08-29T12:48:58,BASE,13.0267233,77.5633051,947.70,,,,
2025-08-29T12:48:58,BASE,13.0267233,77.5633051,947.70,,,,
2025-08-29T12:48:58,BASE,13.0267232,77.5633051,947.70,,,,
2025-08-29T12:48:58,DRONE,13.0267966,77.5633566,938.22,0.55,0.86,4,20
2025-08-29T12:48:58,DRONE,13.0267936,77.5633575,959.47,,,,
2025-08-29T12:48:58,DRONE,13.0267937,77.5633575,959.47,,,,
2025-08-29T12:48:58,DRONE,13.0267937,77.5633575,959.46,,,,
2025-08-29T12:48:58,BASE,13.0267244,77.5633041,938.02,0.63,0.89,4,22
2025-08-29T12:48:58,BASE,13.0267232,77.5633051,947.70,,,,
2025-08-29T12:48:58,DRONE,13.0267938,77.5633575,959.46,,,,
2025-08-29T12:48:58,DRONE,13.0267969,77.5633567,938.21,0.55,0.86,4,20
2025-08-29T12:48:58,DRONE,13.0267939,77.5633575,959.46,,,,
2025-08-29T12:48:58,BASE,13.0267232,77.5633052,947.70,,,,
2025-08-29T12:48:58,BASE,13.0267232,77.5633052,947.70,,,,
2025-08-29T12:48:58,BASE,13.0267231,77.5633053,947.70,,,,
2025-08-29T12:48:58,DRONE,13.0267939,77.5633575,959.46,,,,
2025-08-29T12:48:58,DRONE,13.0267940,77.5633575,959.46,,,,
2025-08-29T12:48:58,BASE,13.0267240,77.5633040,937.89,0.63,0.89,4,22
2025-08-29T12:48:58,BASE,13.0267231,77.5633053,947.69,,,,
2025-08-29T12:48:58,BASE,13.0267231,77.5633054,947.69,,,,
2025-08-29T12:48:58,DRONE,13.0267941,77.5633575,959.46,,,,
2025-08-29T12:48:58,DRONE,13.0267972,77.5633566,938.17,0.57,0.88,4,19
2025-08-29T12:48:58,DRONE,13.0267941,77.5633575,959.45,,,,
2025-08-29T12:48:58,BASE,13.0267230,77.5633056,947.69,,,,
2025-08-29T12:48:58,BASE,13.0267230,77.5633057,947.69,,,,
2025-08-29T12:48:58,DRONE,13.0267942,77.5633574,959.45,,,,
2025-08-29T12:48:58,DRONE,13.0267942,77.5633574,959.45,,,,
2025-08-29T12:48:58,DRONE,13.0267943,77.5633574,959.44,,,,
2025-08-29T12:48:58,BASE,13.0267237,77.5633047,937.91,0.63,0.89,4,22
2025-08-29T12:48:58,BASE,13.0267229,77.5633058,947.69,,,,
2025-08-29T12:48:58,BASE,13.0267228,77.5633058,947.69,,,,
2025-08-29T12:48:58,BASE,13.0267228,77.5633058,947.69,,,,
2025-08-29T12:48:58,DRONE,13.0267974,77.5633566,938.15,0.57,0.88,4,19
2025-08-29T12:48:58,DRONE,13.0267944,77.5633574,959.44,,,,
2025-08-29T12:48:58,DRONE,13.0267944,77.5633574,959.44,,,,
2025-08-29T12:48:58,BASE,13.0267228,77.5633058,947.68,,,,
2025-08-29T12:48:58,BASE,13.0267233,77.5633046,937.79,0.63,0.89,4,22
2025-08-29T12:48:58,BASE,13.0267227,77.5633058,947.68,,,,
2025-08-29T12:48:58,DRONE,13.0267945,77.5633574,959.43,,,,
2025-08-29T12:48:58,DRONE,13.0267945,77.5633574,959.43,,,,
2025-08-29T12:48:58,BASE,13.0267227,77.5633058,947.68,,,,
2025-08-29T12:48:59,BASE,13.0267227,77.5633058,947.68,,,,
2025-08-29T12:48:59,BASE,13.0267227,77.5633057,947.67,,,,
2025-08-29T12:48:59,DRONE,13.0267975,77.5633566,938.14,0.55,0.86,4,20
2025-08-29T12:48:59,DRONE,13.0267946,77.5633574,959.42,,,,
