Time,Stream,Lat,Lon,Alt,eph(m),epv(m),fix_type,sats
2025-08-28T10:52:12,drone,13.0268211,77.5633279,942.08,,,,
2025-08-28T10:52:12,drone,13.0268181,77.5633259,940.58,0.56,0.86,4,26
2025-08-28T10:52:12,drone,13.0268209,77.5633277,942.07,,,,
2025-08-28T10:52:12,drone,13.0268181,77.5633258,940.55,0.56,0.86,4,26
2025-08-28T10:52:12,drone,13.0268207,77.5633276,942.07,,,,
2025-08-28T10:52:12,drone,13.0268179,77.5633257,940.53,0.56,0.88,4,25
2025-08-28T10:52:12,drone,13.0268205,77.5633274,942.07,,,,
2025-08-28T10:52:12,drone,13.0268176,77.5633255,940.50,0.56,0.88,4,25
2025-08-28T10:52:12,drone,13.0268203,77.5633272,942.08,,,,
2025-08-28T10:52:12,drone,13.0268174,77.5633253,940.48,0.56,0.86,4,26
2025-08-28T10:52:12,base,13.0268765,77.5633838,941.10,,,,
2025-08-28T10:52:12,drone,13.0268201,77.5633269,942.09,,,,
2025-08-28T10:52:12,drone,13.0268171,77.5633250,940.47,0.56,0.88,4,25
2025-08-28T10:52:12,base,13.0268710,77.5633938,931.52,0.85,1.31,4,12
2025-08-28T10:52:12,drone,13.0268198,77.5633266,942.09,,,,
2025-08-28T10:52:12,drone,13.0268168,77.5633246,940.46,0.56,0.88,4,25
2025-08-28T10:52:12,base,13.0268771,77.5633853,941.09,,,,
2025-08-28T10:52:12,base,13.0268712,77.5633934,931.71,0.90,1.58,4,11
2025-08-28T10:52:12,drone,13.0268194,77.5633263,942.09,,,,
2025-08-28T10:52:12,drone,13.0268164,77.5633243,940.44,0.56,0.86,4,26
2025-08-28T10:52:12,base,13.0268777,77.5633864,941.08,,,,
2025-08-28T10:52:12,base,13.0268717,77.5633925,931.92,0.85,1.31,4,12
2025-08-28T10:52:13,drone,13.0268192,77.5633261,942.08,,,,
2025-08-28T10:52:13,drone,13.0268162,77.5633243,940.43,0.56,0.88,4,25
2025-08-28T10:52:13,base,13.0268783,77.5633870,941.07,,,,
2025-08-28T10:52:13,base,13.0268717,77.5633928,931.81,0.85,1.31,4,12
2025-08-28T10:52:13,base,13.0268788,77.5633879,941.07,,,,
2025-08-28T10:52:13,base,13.0268714,77.5633930,931.66,0.85,1.31,4,12
2025-08-28T10:52:13,drone,13.0268190,77.5633259,942.07,,,,
2025-08-28T10:52:13,drone,13.0268161,77.5633242,940.42,0.56,0.88,4,25
2025-08-28T10:52:13,base,13.0268793,77.5633887,941.05,,,,
2025-08-28T10:52:13,drone,13.0268188,77.5633258,942.05,,,,
2025-08-28T10:52:13,drone,13.0268160,77.5633241,940.38,0.56,0.88,4,25
2025-08-28T10:52:13,base,13.0268718,77.5633935,931.70,0.85,1.31,4,12
2025-08-28T10:52:13,drone,13.0268186,77.5633256,942.04,,,,
2025-08-28T10:52:13,drone,13.0268158,77.5633241,940.39,0.56,0.88,4,25
2025-08-28T10:52:13,base,13.0268798,77.5633895,941.02,,,,
2025-08-28T10:52:13,base,13.0268704,77.5633908,931.49,0.85,1.31,4,12
2025-08-28T10:52:13,drone,13.0268184,77.5633255,942.03,,,,
2025-08-28T10:52:13,drone,13.0268157,77.5633239,940.36,0.56,0.88,4,25
2025-08-28T10:52:13,base,13.0268801,77.5633899,941.00,,,,
2025-08-28T10:52:13,base,13.0268675,77.5633872,931.36,0.85,1.31,4,12
2025-08-28T10:52:14,base,13.0268799,77.5633898,940.98,,,,
2025-08-28T10:52:14,base,13.0268656,77.5633846,931.34,0.85,1.31,4,12
2025-08-28T10:52:14,drone,13.0268183,77.5633254,942.03,,,,
2025-08-28T10:52:14,drone,13.0268155,77.5633238,940.40,0.56,0.88,4,25
2025-08-28T10:52:14,drone,13.0268181,77.5633251,942.03,,,,
2025-08-28T10:52:14,drone,13.0268152,77.5633235,940.41,0.56,0.86,4,26
2025-08-28T10:52:14,base,13.0268798,77.5633896,940.99,,,,
2025-08-28T10:52:14,base,13.0268656,77.5633847,931.26,0.85,1.31,4,12
2025-08-28T10:52:14,drone,13.0268179,77.5633249,942.03,,,,
2025-08-28T10:52:14,drone,13.0268151,77.5633232,940.43,0.56,0.86,4,26
2025-08-28T10:52:14,base,13.0268799,77.5633897,940.99,,,,
2025-08-28T10:52:14,base,13.0268669,77.5633863,931.46,0.85,1.31,4,12
2025-08-28T10:52:14,base,13.0268803,77.5633903,940.98,,,,
2025-08-28T10:52:14,drone,13.0268178,77.5633247,942.03,,,,
2025-08-28T10:52:14,drone,13.0268151,77.5633231,940.42,0.58,0.89,4,25
2025-08-28T10:52:14,base,13.0268672,77.5633883,931.21,0.85,1.31,4,12
2025-08-28T10:52:14,base,13.0268805,77.5633912,940.96,,,,
2025-08-28T10:52:14,base,13.0268673,77.5633904,931.35,1.06,1.41,4,11
2025-08-28T10:52:14,drone,13.0268177,77.5633246,942.03,,,,
2025-08-28T10:52:14,drone,13.0268152,77.5633232,940.39,0.59,0.91,4,24
2025-08-28T10:52:15,drone,13.0268176,77.5633245,942.03,,,,
2025-08-28T10:52:15,drone,13.0268153,77.5633232,940.35,0.59,0.91,4,24
2025-08-28T10:52:15,base,13.0268808,77.5633924,940.96,,,,
2025-08-28T10:52:15,base,13.0268667,77.5633907,931.25,1.07,1.63,4,10
2025-08-28T10:52:15,drone,13.0268176,77.5633244,942.02,,,,
2025-08-28T10:52:15,drone,13.0268153,77.5633231,940.32,0.59,0.91,4,24
2025-08-28T10:52:15,base,13.0268809,77.5633933,940.94,,,,
2025-08-28T10:52:15,base,13.0268663,77.5633895,931.26,1.07,1.63,4,10
2025-08-28T10:52:15,base,13.0268811,77.5633938,940.93,,,,
2025-08-28T10:52:15,base,13.0268661,77.5633892,931.14,1.07,1.63,4,10
2025-08-28T10:52:15,drone,13.0268174,77.5633243,942.02,,,,
2025-08-28T10:52:15,drone,13.0268152,77.5633230,940.28,0.59,0.91,4,24
2025-08-28T10:52:15,base,13.0268812,77.5633942,940.93,,,,
2025-08-28T10:52:15,drone,13.0268173,77.5633243,942.01,,,,
2025-08-28T10:52:15,drone,13.0268151,77.5633230,940.26,0.59,0.91,4,24
2025-08-28T10:52:15,base,13.0268667,77.5633913,931.08,1.07,1.63,4,10
2025-08-28T10:52:15,drone,13.0268173,77.5633242,942.01,,,,
2025-08-28T10:52:15,drone,13.0268151,77.5633229,940.26,0.59,0.91,4,24
2025-08-28T10:52:15,base,13.0268814,77.5633951,940.91,,,,
2025-08-28T10:52:15,base,13.0268658,77.5633900,931.11,1.07,1.63,4,10
2025-08-28T10:52:16,drone,13.0268173,77.5633241,942.00,,,,
2025-08-28T10:52:16,drone,13.0268152,77.5633228,940.22,0.59,0.91,4,24
2025-08-28T10:52:16,base,13.0268813,77.5633955,940.91,,,,
2025-08-28T10:52:16,base,13.0268630,77.5633873,930.57,1.07,1.63,4,10
2025-08-28T10:52:16,base,13.0268806,77.5633953,940.92,,,,
2025-08-28T10:52:16,base,13.0268602,77.5633850,930.47,1.07,1.63,4,10
2025-08-28T10:52:16,drone,13.0268173,77.5633240,942.01,,,,
2025-08-28T10:52:16,drone,13.0268153,77.5633228,940.21,0.59,0.91,4,24
2025-08-28T10:52:16,drone,13.0268172,77.5633239,942.01,,,,
2025-08-28T10:52:16,drone,13.0268153,77.5633227,940.20,0.59,0.91,4,24
2025-08-28T10:52:16,base,13.0268797,77.5633948,940.91,,,,
2025-08-28T10:52:16,base,13.0268571,77.5633815,930.46,1.07,1.63,4,10
2025-08-28T10:52:16,drone,13.0268171,77.5633238,942.02,,,,
2025-08-28T10:52:16,drone,13.0268152,77.5633226,940.20,0.59,0.91,4,24
2025-08-28T10:52:16,base,13.0268784,77.5633939,940.91,,,,
2025-08-28T10:52:16,base,13.0268565,77.5633804,930.54,0.98,1.44,4,11
2025-08-28T10:52:16,drone,13.0268171,77.5633237,942.02,,,,
2025-08-28T10:52:16,drone,13.0268151,77.5633225,940.19,0.59,0.91,4,24
2025-08-28T10:52:16,base,13.0268775,77.5633929,940.91,,,,
2025-08-28T10:52:16,base,13.0268568,77.5633794,930.48,0.98,1.44,4,11
2025-08-28T10:52:17,base,13.0268768,77.5633920,940.91,,,,
2025-08-28T10:52:17,base,13.0268554,77.5633785,930.52,0.98,1.44,4,11
2025-08-28T10:52:17,drone,13.0268170,77.5633236,942.02,,,,
2025-08-28T10:52:17,drone,13.0268152,77.5633225,940.14,0.59,0.91,4,24
2025-08-28T10:52:17,drone,13.0268168,77.5633235,942.02,,,,
2025-08-28T10:52:17,drone,13.0268151,77.5633224,940.09,0.59,0.91,4,24
2025-08-28T10:52:17,base,13.0268757,77.5633914,940.90,,,,
2025-08-28T10:52:17,base,13.0268533,77.5633788,930.62,0.98,1.44,4,11
2025-08-28T10:52:17,drone,13.0268167,77.5633234,942.02,,,,
2025-08-28T10:52:17,drone,13.0268149,77.5633221,940.11,0.59,0.91,4,24
2025-08-28T10:52:17,base,13.0268742,77.5633910,940.90,,,,
2025-08-28T10:52:17,base,13.0268514,77.5633778,930.75,0.94,1.43,4,12
2025-08-28T10:52:17,drone,13.0268166,77.5633232,942.02,,,,
2025-08-28T10:52:17,drone,13.0268149,77.5633220,940.08,0.59,0.91,4,24
2025-08-28T10:52:17,base,13.0268728,77.5633906,940.90,,,,
2025-08-28T10:52:17,base,13.0268505,77.5633779,930.67,0.98,1.44,4,11
2025-08-28T10:52:17,base,13.0268715,77.5633900,940.89,,,,
2025-08-28T10:52:17,base,13.0268496,77.5633772,930.38,0.94,1.43,4,12
2025-08-28T10:52:17,drone,13.0268165,77.5633230,942.03,,,,
2025-08-28T10:52:17,drone,13.0268148,77.5633218,940.09,0.58,0.89,4,25
2025-08-28T10:52:18,drone,13.0268165,77.5633230,942.05,,,,
2025-08-28T10:52:18,drone,13.0268150,77.5633218,940.04,0.58,0.89,4,25
2025-08-28T10:52:18,base,13.0268703,77.5633894,940.89,,,,
2025-08-28T10:52:18,base,13.0268490,77.5633766,930.29,0.94,1.43,4,12
2025-08-28T10:52:18,drone,13.0268167,77.5633232,942.07,,,,
2025-08-28T10:52:18,drone,13.0268156,77.5633223,939.95,0.58,0.89,4,25
2025-08-28T10:52:18,base,13.0268691,77.5633888,940.90,,,,
2025-08-28T10:52:18,base,13.0268480,77.5633764,930.49,0.94,1.43,4,12
2025-08-28T10:52:18,base,13.0268679,77.5633885,940.91,,,,
2025-08-28T10:52:18,base,13.0268466,77.5633757,930.65,0.94,1.43,4,12
2025-08-28T10:52:18,drone,13.0268169,77.5633234,942.09,,,,
2025-08-28T10:52:18,drone,13.0268162,77.5633229,939.90,0.58,0.89,4,25
2025-08-28T10:52:18,drone,13.0268170,77.5633235,942.11,,,,
2025-08-28T10:52:18,drone,13.0268163,77.5633230,939.89,0.58,0.89,4,25
2025-08-28T10:52:18,base,13.0268664,77.5633881,940.92,,,,
2025-08-28T10:52:18,base,13.0268458,77.5633760,930.35,1.00,1.56,4,11
2025-08-28T10:52:18,drone,13.0268172,77.5633236,942.12,,,,
2025-08-28T10:52:18,drone,13.0268163,77.5633230,939.86,0.58,0.89,4,25
2025-08-28T10:52:18,base,13.0268649,77.5633878,940.96,,,,
2025-08-28T10:52:18,base,13.0268450,77.5633762,930.45,1.00,1.56,4,11
