Time,Stream,Lat,Lon,Alt,eph(m),epv(m),fix_type,sats
2025-08-28T11:21:20,drone,13.0268216,77.5633334,944.62,,,,
2025-08-28T11:21:20,drone,13.0268212,77.5633322,943.37,0.57,0.83,4,26
2025-08-28T11:21:20,drone,13.0268216,77.5633334,944.61,,,,
2025-08-28T11:21:20,drone,13.0268211,77.5633321,943.33,0.57,0.83,4,26
2025-08-28T11:21:20,drone,13.0268216,77.5633332,944.62,,,,
2025-08-28T11:21:20,drone,13.0268211,77.5633320,943.34,0.57,0.83,4,26
2025-08-28T11:21:20,drone,13.0268215,77.5633331,944.63,,,,
2025-08-28T11:21:20,drone,13.0268210,77.5633319,943.31,0.57,0.83,4,26
2025-08-28T11:21:20,drone,13.0268214,77.5633330,944.64,,,,
2025-08-28T11:21:20,drone,13.0268209,77.5633318,943.26,0.57,0.83,4,26
2025-08-28T11:21:20,drone,13.0268214,77.5633329,944.66,,,,
2025-08-28T11:21:20,drone,13.0268208,77.5633317,943.24,0.57,0.83,4,26
2025-08-28T11:21:20,drone,13.0268213,77.5633328,944.68,,,,
2025-08-28T11:21:20,drone,13.0268208,77.5633316,943.20,0.57,0.83,4,26
2025-08-28T11:21:20,drone,13.0268213,77.5633327,944.70,,,,
2025-08-28T11:21:20,drone,13.0268208,77.5633316,943.17,0.57,0.83,4,26
2025-08-28T11:21:20,drone,13.0268212,77.5633327,944.73,,,,
2025-08-28T11:21:20,drone,13.0268283,77.5633371,939.74,0.62,0.94,4,22
2025-08-28T11:21:20,drone,13.0268299,77.5633369,944.55,,,,
2025-08-28T11:21:20,drone,13.0268282,77.5633370,939.78,0.61,0.93,4,23
2025-08-28T11:21:20,drone,13.0268298,77.5633370,944.56,,,,
2025-08-28T11:21:20,drone,13.0268282,77.5633371,939.76,0.62,0.94,4,22
2025-08-28T11:21:20,drone,13.0268298,77.5633371,944.57,,,,
2025-08-28T11:21:20,drone,13.0268283,77.5633373,939.73,0.62,0.94,4,22
2025-08-28T11:21:20,drone,13.0268298,77.5633373,944.58,,,,
2025-08-28T11:21:20,drone,13.0268285,77.5633375,939.71,0.62,0.94,4,22
2025-08-28T11:21:20,drone,13.0268299,77.5633375,944.60,,,,
2025-08-28T11:21:20,drone,13.0268286,77.5633377,939.69,0.61,0.93,4,23
2025-08-28T11:21:20,base,13.0268218,77.5633326,942.75,,,,
2025-08-28T11:21:20,base,13.0268077,77.5633457,950.15,0.69,1.00,4,16
2025-08-28T11:21:20,base,13.0268183,77.5633341,942.79,,,,
2025-08-28T11:21:20,base,13.0268037,77.5633478,949.31,0.65,0.97,4,17
2025-08-28T11:21:20,drone,13.0268299,77.5633376,944.60,,,,
2025-08-28T11:21:20,drone,13.0268285,77.5633376,939.75,0.62,0.98,4,22
2025-08-28T11:21:20,base,13.0268146,77.5633362,942.75,,,,
2025-08-28T11:21:20,base,13.0267998,77.5633500,948.81,0.64,0.94,4,18
2025-08-28T11:21:20,drone,13.0268299,77.5633376,944.61,,,,
2025-08-28T11:21:20,drone,13.0268281,77.5633374,939.74,0.62,0.99,4,21
2025-08-28T11:21:21,base,13.0268104,77.5633384,942.77,,,,
2025-08-28T11:21:21,base,13.0267960,77.5633518,948.23,0.65,0.97,4,17
2025-08-28T11:21:21,drone,13.0268297,77.5633375,944.61,,,,
2025-08-28T11:21:21,drone,13.0268277,77.5633371,939.80,0.62,0.94,4,22
2025-08-28T11:21:21,base,13.0268063,77.5633404,942.72,,,,
2025-08-28T11:21:21,base,13.0267924,77.5633524,947.97,0.63,0.93,4,18
2025-08-28T11:21:21,drone,13.0268293,77.5633373,944.61,,,,
2025-08-28T11:21:21,drone,13.0268275,77.5633370,939.79,0.62,0.94,4,22
2025-08-28T11:21:21,base,13.0268029,77.5633424,942.68,,,,
2025-08-28T11:21:21,base,13.0267893,77.5633524,947.49,0.65,0.97,4,17
2025-08-28T11:21:21,drone,13.0268293,77.5633373,944.61,,,,
2025-08-28T11:21:21,drone,13.0268275,77.5633371,939.80,0.62,0.94,4,22
2025-08-28T11:21:21,base,13.0267997,77.5633439,942.72,,,,
2025-08-28T11:21:21,base,13.0267856,77.5633543,947.50,0.63,0.93,4,18
2025-08-28T11:21:21,drone,13.0268292,77.5633373,944.60,,,,
2025-08-28T11:21:21,drone,13.0268275,77.5633373,939.77,0.62,0.94,4,22
2025-08-28T11:21:21,base,13.0267967,77.5633454,942.68,,,,
2025-08-28T11:21:21,base,13.0267826,77.5633559,947.08,0.62,0.98,4,18
2025-08-28T11:21:21,drone,13.0268291,77.5633373,944.59,,,,
2025-08-28T11:21:21,drone,13.0268276,77.5633374,939.73,0.62,0.99,4,21
2025-08-28T11:21:22,base,13.0267933,77.5633473,942.70,,,,
2025-08-28T11:21:22,base,13.0267796,77.5633572,946.75,0.62,0.90,4,19
2025-08-28T11:21:22,drone,13.0268291,77.5633374,944.57,,,,
