Time,Stream,Lat,Lon,Alt,eph(m),epv(m),fix_type,sats
2025-08-29T13:06:34,BASE,13.0267500,77.5632850,950.79,,,,
2025-08-29T13:06:34,DRONE,13.0267741,77.5633134,962.66,,,,
2025-08-29T13:06:34,BASE,13.0267488,77.5632813,940.45,0.65,1.11,4,20
2025-08-29T13:06:34,BASE,13.0267500,77.5632850,950.80,,,,
2025-08-29T13:06:34,DRONE,13.0267740,77.5633132,962.66,,,,
2025-08-29T13:06:34,DRONE,13.0267752,77.5633149,943.55,0.53,0.80,4,21
2025-08-29T13:06:34,DRONE,13.0267739,77.5633130,962.67,,,,
2025-08-29T13:06:34,BASE,13.0267499,77.5632849,950.81,,,,
2025-08-29T13:06:34,BASE,13.0267499,77.5632849,950.82,,,,
2025-08-29T13:06:34,BASE,13.0267487,77.5632811,940.53,0.72,1.15,4,19
2025-08-29T13:06:34,BASE,13.0267499,77.5632849,950.83,,,,
2025-08-29T13:06:34,BASE,13.0267499,77.5632848,950.84,,,,
2025-08-29T13:06:34,BASE,13.0267499,77.5632847,950.85,,,,
2025-08-29T13:06:34,DRONE,13.0267745,77.5633139,943.46,0.51,0.79,4,22
2025-08-29T13:06:34,DRONE,13.0267737,77.5633119,962.71,,,,
2025-08-29T13:06:34,DRONE,13.0267737,77.5633114,962.71,,,,
2025-08-29T13:06:34,BASE,13.0267499,77.5632847,950.86,,,,
2025-08-29T13:06:34,DRONE,13.0267736,77.5633109,962.71,,,,
2025-08-29T13:06:34,BASE,13.0267488,77.5632808,940.56,0.72,1.15,4,19
2025-08-29T13:06:34,BASE,13.0267499,77.5632846,950.87,,,,
2025-08-29T13:06:34,DRONE,13.0267737,77.5633105,962.71,,,,
2025-08-29T13:06:35,BASE,13.0267499,77.5632845,950.88,,,,
2025-08-29T13:06:35,BASE,13.0267499,77.5632845,950.89,,,,
2025-08-29T13:06:35,DRONE,13.0267741,77.5633131,943.39,0.54,0.83,4,20
2025-08-29T13:06:35,DRONE,13.0267738,77.5633101,962.71,,,,
2025-08-29T13:06:35,DRONE,13.0267740,77.5633095,962.71,,,,
2025-08-29T13:06:35,DRONE,13.0267742,77.5633089,962.71,,,,
2025-08-29T13:06:35,BASE,13.0267499,77.5632845,950.90,,,,
2025-08-29T13:06:35,BASE,13.0267489,77.5632807,940.71,0.72,1.15,4,19
2025-08-29T13:06:35,BASE,13.0267499,77.5632845,950.91,,,,
2025-08-29T13:06:35,BASE,13.0267498,77.5632844,950.92,,,,
2025-08-29T13:06:35,DRONE,13.0267745,77.5633085,962.71,,,,
2025-08-29T13:06:35,DRONE,13.0267741,77.5633125,943.45,0.54,0.83,4,20
2025-08-29T13:06:35,DRONE,13.0267749,77.5633080,962.71,,,,
2025-08-29T13:06:35,BASE,13.0267498,77.5632843,950.94,,,,
2025-08-29T13:06:35,BASE,13.0267498,77.5632842,950.95,,,,
2025-08-29T13:06:35,DRONE,13.0267752,77.5633075,962.70,,,,
2025-08-29T13:06:35,DRONE,13.0267756,77.5633070,962.69,,,,
2025-08-29T13:06:35,BASE,13.0267488,77.5632805,940.90,0.72,1.15,4,19
2025-08-29T13:06:35,BASE,13.0267498,77.5632841,950.96,,,,
2025-08-29T13:06:35,BASE,13.0267498,77.5632840,950.97,,,,
2025-08-29T13:06:35,DRONE,13.0267759,77.5633067,962.69,,,,
2025-08-29T13:06:35,DRONE,13.0267746,77.5633125,943.47,0.53,0.80,4,21
2025-08-29T13:06:35,DRONE,13.0267763,77.5633063,962.70,,,,
2025-08-29T13:06:35,DRONE,13.0267767,77.5633058,962.70,,,,
2025-08-29T13:06:35,BASE,13.0267498,77.5632839,950.97,,,,
2025-08-29T13:06:35,BASE,13.0267498,77.5632839,950.98,,,,
2025-08-29T13:06:35,DRONE,13.0267772,77.5633053,962.71,,,,
2025-08-29T13:06:35,DRONE,13.0267775,77.5633052,962.72,,,,
2025-08-29T13:06:35,BASE,13.0267488,77.5632803,941.05,0.72,1.15,4,19
2025-08-29T13:06:35,BASE,13.0267498,77.5632839,950.99,,,,
2025-08-29T13:06:35,BASE,13.0267497,77.5632837,950.99,,,,
2025-08-29T13:06:35,BASE,13.0267496,77.5632837,951.00,,,,
2025-08-29T13:06:35,BASE,13.0267496,77.5632837,951.01,,,,
2025-08-29T13:06:35,DRONE,13.0267750,77.5633130,943.45,0.54,0.84,4,20
2025-08-29T13:06:35,DRONE,13.0267778,77.5633050,962.72,,,,
2025-08-29T13:06:35,DRONE,13.0267781,77.5633048,962.73,,,,
2025-08-29T13:06:35,DRONE,13.0267785,77.5633046,962.74,,,,
2025-08-29T13:06:35,DRONE,13.0267788,77.5633047,962.76,,,,
2025-08-29T13:06:35,BASE,13.0267486,77.5632801,940.97,0.72,1.15,4,19
2025-08-29T13:06:35,BASE,13.0267496,77.5632837,951.01,,,,
2025-08-29T13:06:35,BASE,13.0267495,77.5632837,951.02,,,,
2025-08-29T13:06:35,BASE,13.0267495,77.5632838,951.02,,,,
2025-08-29T13:06:35,BASE,13.0267495,77.5632838,951.02,,,,
2025-08-29T13:06:35,DRONE,13.0267755,77.5633138,943.54,0.54,0.84,4,20
2025-08-29T13:06:35,DRONE,13.0267790,77.5633048,962.79,,,,
2025-08-29T13:06:35,DRONE,13.0267793,77.5633048,962.81,,,,
2025-08-29T13:06:35,DRONE,13.0267797,77.5633048,962.84,,,,
2025-08-29T13:06:35,BASE,13.0267485,77.5632802,940.98,0.72,1.15,4,19
2025-08-29T13:06:35,BASE,13.0267495,77.5632838,951.02,,,,
2025-08-29T13:06:36,DRONE,13.0267799,77.5633050,962.85,,,,
2025-08-29T13:06:36,BASE,13.0267495,77.5632838,951.03,,,,
2025-08-29T13:06:36,DRONE,13.0267761,77.5633152,943.53,0.54,0.84,4,20
2025-08-29T13:06:36,DRONE,13.0267802,77.5633050,962.86,,,,
2025-08-29T13:06:36,BASE,13.0267495,77.5632838,951.03,,,,
2025-08-29T13:06:36,BASE,13.0267495,77.5632838,951.03,,,,
2025-08-29T13:06:36,DRONE,13.0267807,77.5633049,962.86,,,,
2025-08-29T13:06:36,DRONE,13.0267812,77.5633047,962.86,,,,
2025-08-29T13:06:36,BASE,13.0267486,77.5632799,940.97,0.72,1.15,4,19
2025-08-29T13:06:36,BASE,13.0267495,77.5632838,951.03,,,,
2025-08-29T13:06:36,BASE,13.0267495,77.5632837,951.03,,,,
2025-08-29T13:06:36,DRONE,13.0267817,77.5633049,962.86,,,,
2025-08-29T13:06:36,DRONE,13.0267769,77.5633172,943.40,0.55,0.86,4,19
2025-08-29T13:06:36,DRONE,13.0267823,77.5633050,962.85,,,,
2025-08-29T13:06:36,BASE,13.0267494,77.5632837,951.03,,,,
2025-08-29T13:06:36,DRONE,13.0267829,77.5633049,962.86,,,,
2025-08-29T13:06:36,BASE,13.0267494,77.5632837,951.03,,,,
2025-08-29T13:06:36,DRONE,13.0267835,77.5633048,962.88,,,,
2025-08-29T13:06:36,DRONE,13.0267839,77.5633047,962.91,,,,
2025-08-29T13:06:36,BASE,13.0267485,77.5632790,940.93,0.72,1.15,4,19
2025-08-29T13:06:36,BASE,13.0267494,77.5632836,951.03,,,,
2025-08-29T13:06:36,BASE,13.0267494,77.5632836,951.03,,,,
2025-08-29T13:06:36,BASE,13.0267494,77.5632835,951.03,,,,
2025-08-29T13:06:36,DRONE,13.0267780,77.5633200,943.29,0.55,0.86,4,19
2025-08-29T13:06:36,DRONE,13.0267844,77.5633046,962.94,,,,
2025-08-29T13:06:36,DRONE,13.0267848,77.5633043,962.96,,,,
2025-08-29T13:06:36,BASE,13.0267494,77.5632834,951.04,,,,
2025-08-29T13:06:36,BASE,13.0267484,77.5632784,940.90,0.72,1.15,4,19
2025-08-29T13:06:36,BASE,13.0267494,77.5632834,951.04,,,,
2025-08-29T13:06:36,DRONE,13.0267852,77.5633040,962.96,,,,
2025-08-29T13:06:36,DRONE,13.0267854,77.5633045,962.94,,,,
2025-08-29T13:06:36,BASE,13.0267493,77.5632832,951.04,,,,
2025-08-29T13:06:36,BASE,13.0267492,77.5632830,951.04,,,,
2025-08-29T13:06:36,BASE,13.0267492,77.5632830,951.04,,,,
2025-08-29T13:06:36,DRONE,13.0267790,77.5633228,943.27,0.54,0.84,4,20
2025-08-29T13:06:36,DRONE,13.0267856,77.5633049,962.91,,,,
2025-08-29T13:06:36,DRONE,13.0267858,77.5633051,962.87,,,,
2025-08-29T13:06:36,DRONE,13.0267860,77.5633054,962.84,,,,
2025-08-29T13:06:36,BASE,13.0267482,77.5632779,940.87,0.73,1.22,4,18
2025-08-29T13:06:36,BASE,13.0267492,77.5632829,951.04,,,,
