Time,BaseMode,BaseLocked,WorldAz,WorldEl,CalAz,CalEl,PhysAz,PhysEl,ServoAz,ServoEl,Az(us),El(us),DroneLat,DroneLon,DroneAlt,BaseLat,BaseLon,BaseAlt,BaseLatSDm,BaseLonSDm,BaseFix,BaseSats
2025-08-28T10:56:49,static,1,359.58,-5.31,0.42,84.69,0.42,84.69,0.21,42.345,901.4,1182.3,13.0268094,77.5633347,945.54,13.0267052,77.5634315,942.97,0.154,0.205,4,18
2025-08-28T10:56:49,static,1,359.58,-5.31,0.42,84.69,0.42,84.69,0.21,42.345,901.4,1182.3,13.0268094,77.5633347,945.54,13.0267052,77.5634315,942.97,0.154,0.205,4,18
2025-08-28T10:56:50,static,1,359.574,-5.312,0.426,84.688,0.426,84.688,0.213,42.344,901.4,1182.3,13.0268094,77.5633346,945.54,13.0267052,77.5634315,942.97,0.154,0.205,4,18
2025-08-28T10:56:50,static,1,359.569,-5.314,0.431,84.686,0.431,84.686,0.215,42.343,901.4,1182.3,13.0268094,77.5633346,945.54,13.0267052,77.5634315,942.97,0.154,0.205,4,18
2025-08-28T10:56:50,static,1,359.559,-5.323,0.441,84.677,0.441,84.677,0.22,42.339,901.5,1182.3,13.0268094,77.5633345,945.53,13.0267052,77.5634315,942.97,0.154,0.205,4,18
2025-08-28T10:56:50,static,1,359.551,-5.33,0.449,84.67,0.449,84.67,0.224,42.335,901.5,1182.2,13.0268094,77.5633345,945.53,13.0267052,77.5634315,942.97,0.154,0.205,4,18
2025-08-28T10:56:50,static,1,359.545,-5.35,0.455,84.65,0.455,84.65,0.227,42.325,901.5,1182.2,13.0268094,77.5633345,945.51,13.0267052,77.5634315,942.97,0.154,0.205,4,18
2025-08-28T10:56:50,static,1,359.54,-5.366,0.46,84.634,0.46,84.634,0.23,42.317,901.5,1182.1,13.0268094,77.5633345,945.51,13.0267052,77.5634315,942.97,0.154,0.205,4,18
2025-08-28T10:56:50,static,1,359.53,-5.387,0.47,84.613,0.47,84.613,0.235,42.307,901.6,1182.0,13.0268094,77.5633344,945.5,13.0267052,77.5634315,942.97,0.154,0.205,4,18
2025-08-28T10:56:50,static,1,359.522,-5.404,0.478,84.596,0.478,84.596,0.239,42.298,901.6,1182.0,13.0268094,77.5633344,945.5,13.0267052,77.5634315,942.97,0.154,0.205,4,18
2025-08-28T10:56:50,static,1,359.516,-5.431,0.484,84.569,0.484,84.569,0.242,42.285,901.6,1181.9,13.0268094,77.5633344,945.48,13.0267052,77.5634315,942.97,0.154,0.205,4,18
