Time,WorldAz,WorldEl,CalAz,CalEl,PhysAz,PhysEl,ServoAz,ServoEl,µsAz,µsEl,DroneLat,DroneLon,DroneAlt,BaseLat,BaseLon,BaseAlt
2025-08-05T18:07:31,41.18,0.0,288.82,-0.0,288.82,0.0,144.41,0.0,1862.7,900.0,13.0267281,77.5635218,938.9,13.026585,77.5633933,949.9
2025-08-05T18:07:31,40.24,0.0,289.76,-0.0,289.76,0.0,144.88,0.0,1865.9,900.0,13.026731,77.5635218,938.9,13.0265832,77.5633934,949.6
2025-08-05T18:07:31,40.09,0.0,289.91,-0.0,289.91,0.0,144.955,0.0,1866.4,900.0,13.0267329,77.5635206,938.9,13.026585,77.5633928,950.0
2025-08-05T18:07:32,39.96,0.0,290.04,-0.0,290.04,0.0,145.02,0.0,1866.8,900.0,13.0267328,77.5635199,938.9,13.026585,77.5633928,950.0
2025-08-05T18:07:32,40.8,0.0,289.2,-0.0,289.2,0.0,144.6,0.0,1864.0,900.0,13.02673,77.5635212,938.2,13.0265851,77.5633928,950.0
2025-08-05T18:07:32,41.23,0.0,288.77,-0.0,288.77,0.0,144.385,0.0,1862.6,900.0,13.0267294,77.5635222,937.1,13.0265852,77.5633925,950.0
2025-08-05T18:07:32,41.52,0.0,288.48,-0.0,288.48,0.0,144.24,0.0,1861.6,900.0,13.0267288,77.563523,936.0,13.0265852,77.5633925,950.0
2025-08-05T18:07:32,40.81,0.0,289.19,-0.0,289.19,0.0,144.595,0.0,1864.0,900.0,13.0267307,77.5635208,935.8,13.0265855,77.5633921,950.0
2025-08-05T18:07:33,40.74,0.0,289.26,-0.0,289.26,0.0,144.63,0.0,1864.2,900.0,13.0267289,77.5635189,936.8,13.0265855,77.5633921,950.0
2025-08-05T18:07:33,40.51,0.0,289.49,-0.0,289.49,0.0,144.745,0.0,1865.0,900.0,13.0267303,77.5635191,937.4,13.0265855,77.5633921,949.8
2025-08-05T18:07:33,40.33,0.0,289.67,-0.0,289.67,0.0,144.835,0.0,1865.6,900.0,13.0267308,77.5635187,937.4,13.0265855,77.5633921,949.8
2025-08-05T18:07:33,39.99,0.0,290.01,-0.0,290.01,0.0,145.005,0.0,1866.7,900.0,13.0267308,77.5635171,937.6,13.0265856,77.5633921,949.8
2025-08-05T18:07:33,41.08,0.0,288.92,-0.0,288.92,0.0,144.46,0.0,1863.1,900.0,13.02673,77.5635214,937.8,13.0265856,77.5633922,949.8
2025-08-05T18:07:34,40.78,0.0,289.22,-0.0,289.22,0.0,144.61,0.0,1864.1,900.0,13.0267296,77.5635197,938.0,13.0265856,77.5633922,949.8
2025-08-05T18:07:34,39.87,0.0,290.13,-0.0,290.13,0.0,145.065,0.0,1867.1,900.0,13.0267296,77.5635156,937.8,13.0265858,77.5633923,949.7
2025-08-05T18:07:34,38.64,0.0,291.36,-0.0,291.36,0.0,145.68,0.0,1871.2,900.0,13.0267297,77.5635104,937.6,13.0265859,77.5633924,949.6
2025-08-05T18:07:34,37.88,0.0,292.12,-0.0,292.12,0.0,146.06,0.0,1873.7,900.0,13.0267299,77.5635072,937.0,13.026586,77.5633923,949.6
2025-08-05T18:07:34,36.09,0.0,293.91,-0.0,293.91,0.0,146.955,0.0,1879.7,900.0,13.0267318,77.5635011,936.6,13.0265861,77.5633921,949.6
2025-08-05T18:07:35,34.92,0.0,295.08,-0.0,295.08,0.0,147.54,0.0,1883.6,900.0,13.026735,77.5634988,936.0,13.0265861,77.5633921,949.6
2025-08-05T18:07:35,34.83,0.0,295.17,-0.0,295.17,0.0,147.585,0.0,1883.9,900.0,13.0267346,77.5634977,936.0,13.0265863,77.5633918,949.6
2025-08-05T18:07:35,36.36,0.0,293.64,-0.0,293.64,0.0,146.82,0.0,1878.8,900.0,13.0267316,77.5635015,935.7,13.0265864,77.5633918,949.6
2025-08-05T18:07:35,38.72,0.0,291.28,-0.0,291.28,0.0,145.64,0.0,1870.9,900.0,13.0267276,77.5635077,935.4,13.0265865,77.5633916,949.6
2025-08-05T18:07:35,39.78,0.0,290.22,-0.0,290.22,0.0,145.11,0.0,1867.4,900.0,13.0267255,77.5635102,935.3,13.0265866,77.5633915,949.6
2025-08-05T18:07:36,40.03,0.0,289.97,-0.0,289.97,0.0,144.985,0.0,1866.6,900.0,13.0267223,77.5635085,935.4,13.0265866,77.5633915,949.6
2025-08-05T18:07:36,39.75,0.0,290.25,-0.0,290.25,0.0,145.125,0.0,1867.5,900.0,13.0267205,77.5635058,935.7,13.0265866,77.5633915,949.6
2025-08-05T18:07:36,39.66,0.0,290.34,-0.0,290.34,0.0,145.17,0.0,1867.8,900.0,13.0267175,77.5635027,935.7,13.0265867,77.5633914,949.6
2025-08-05T18:07:36,38.97,0.0,291.03,-0.0,291.03,0.0,145.515,0.0,1870.1,900.0,13.0267169,77.5634994,936.1,13.0265867,77.5633913,949.7
2025-08-05T18:07:36,38.43,0.0,291.57,-0.0,291.57,0.0,145.785,0.0,1871.9,900.0,13.0267166,77.5634968,936.0,13.0265868,77.5633911,949.7
2025-08-05T18:07:37,37.89,0.0,292.11,-0.0,292.11,0.0,146.055,0.0,1873.7,900.0,13.0267175,77.5634955,935.6,13.0265868,77.5633911,949.7
2025-08-05T18:07:37,36.97,0.0,293.03,-0.0,293.03,0.0,146.515,0.0,1876.8,900.0,13.0267193,77.5634932,935.5,13.026587,77.563391,949.7
2025-08-05T18:07:37,36.22,0.0,293.78,-0.0,293.78,0.0,146.89,0.0,1879.3,900.0,13.0267211,77.5634917,935.4,13.026587,77.5633909,949.7
2025-08-05T18:07:37,35.83,0.0,294.17,-0.0,294.17,0.0,147.085,0.0,1880.6,900.0,13.0267226,77.5634912,935.1,13.0265871,77.5633908,949.7
2025-08-05T18:07:38,35.1,0.0,294.9,-0.0,294.9,0.0,147.45,0.0,1883.0,900.0,13.0267239,77.5634895,934.9,13.0265871,77.5633908,949.7
2025-08-05T18:07:38,34.4,0.0,295.6,-0.0,295.6,0.0,147.8,0.0,1885.3,900.0,13.0267249,77.5634875,934.6,13.0265873,77.5633908,949.7
2025-08-05T18:07:38,33.4,0.0,296.6,-0.0,296.6,0.0,148.3,0.0,1888.7,900.0,13.0267263,77.5634847,934.4,13.0265874,77.5633907,949.8
2025-08-05T18:07:38,32.76,0.0,297.24,-0.0,297.24,0.0,148.62,0.0,1890.8,900.0,13.0267262,77.5634823,934.4,13.0265875,77.5633907,949.7
2025-08-05T18:07:38,31.08,0.0,298.92,-0.0,298.92,0.0,149.46,0.0,1896.4,900.0,13.0267248,77.5634772,934.5,13.0265866,77.5633917,949.9
2025-08-05T18:07:39,30.95,0.0,299.05,-0.0,299.05,0.0,149.525,0.0,1896.8,900.0,13.0267232,77.5634737,934.5,13.0265877,77.5633903,949.8
2025-08-05T18:07:39,29.54,0.0,300.46,-0.0,300.46,0.0,150.23,0.0,1901.5,900.0,13.0267226,77.5634686,934.9,13.0265878,77.5633902,949.8
2025-08-05T18:07:39,28.62,0.0,301.38,-0.0,301.38,0.0,150.69,0.0,1904.6,900.0,13.0267219,77.5634651,935.0,13.026588,77.5633901,949.8
2025-08-05T18:07:39,28.51,0.0,301.49,-0.0,301.49,0.0,150.745,0.0,1905.0,900.0,13.0267201,77.5634637,934.9,13.0265881,77.5633901,949.8
2025-08-05T18:07:39,27.76,0.0,302.24,-0.0,302.24,0.0,151.12,0.0,1907.5,900.0,13.0267202,77.5634614,935.5,13.0265882,77.5633901,949.8
2025-08-05T18:07:40,26.52,0.0,303.48,-0.0,303.48,0.0,151.74,0.0,1911.6,900.0,13.0267191,77.563457,936.2,13.0265883,77.56339,949.8
2025-08-05T18:07:40,25.13,0.0,304.87,-0.0,304.87,0.0,152.435,0.0,1916.2,900.0,13.0267177,77.5634523,936.9,13.0265883,77.56339,949.8
2025-08-05T18:07:40,23.66,0.0,306.34,-0.0,306.34,0.0,153.17,0.0,1921.1,900.0,13.0267197,77.5634487,937.3,13.0265887,77.5633898,949.8
2025-08-05T18:07:40,22.36,0.0,307.64,-0.0,307.64,0.0,153.82,0.0,1925.5,900.0,13.0267233,77.5634466,937.5,13.0265888,77.5633898,949.8
2025-08-05T18:07:40,21.61,0.0,308.39,-0.0,308.39,0.0,154.195,0.0,1928.0,900.0,13.0267242,77.5634447,937.7,13.0265889,77.5633897,949.8
2025-08-05T18:07:41,21.13,0.0,308.87,-0.0,308.87,0.0,154.435,0.0,1929.6,900.0,13.0267246,77.5634435,937.6,13.026589,77.5633897,949.8
2025-08-05T18:07:41,20.02,0.0,309.98,-0.0,309.98,0.0,154.99,0.0,1933.3,900.0,13.0267267,77.5634412,937.6,13.026589,77.5633897,949.8
2025-08-05T18:07:41,18.21,0.0,311.79,-0.0,311.79,0.0,155.895,0.0,1939.3,900.0,13.0267292,77.5634387,937.6,13.0265879,77.563391,949.8
2025-08-05T18:07:41,18.05,0.0,311.95,-0.0,311.95,0.0,155.975,0.0,1939.8,900.0,13.0267307,77.5634367,937.6,13.0265893,77.5633894,949.9
2025-08-05T18:07:41,17.96,0.0,312.04,-0.0,312.04,0.0,156.02,0.0,1940.1,900.0,13.0267322,77.5634367,937.7,13.0265894,77.5633892,949.9
2025-08-05T18:07:42,18.59,0.0,311.41,-0.0,311.41,0.0,155.705,0.0,1938.0,900.0,13.0267355,77.5634395,937.8,13.0265895,77.5633891,949.9
2025-08-05T18:07:42,18.67,0.0,311.33,-0.0,311.33,0.0,155.665,0.0,1937.8,900.0,13.0267368,77.5634402,937.9,13.0265895,77.5633891,949.9
2025-08-05T18:07:42,19.01,0.0,310.99,-0.0,310.99,0.0,155.495,0.0,1936.6,900.0,13.0267365,77.5634408,937.9,13.0265897,77.5633889,949.9
2025-08-05T18:07:42,18.85,0.0,311.15,-0.0,311.15,0.0,155.575,0.0,1937.2,900.0,13.0267348,77.5634396,938.2,13.0265898,77.5633888,949.9
2025-08-05T18:07:42,18.39,0.0,311.61,-0.0,311.61,0.0,155.805,0.0,1938.7,900.0,13.0267358,77.5634385,938.3,13.0265899,77.5633887,949.9
2025-08-05T18:07:43,17.69,0.0,312.31,-0.0,312.31,0.0,156.155,0.0,1941.0,900.0,13.0267391,77.5634374,938.2,13.02659,77.5633886,949.9
2025-08-05T18:07:43,16.31,0.0,313.69,-0.0,313.69,0.0,156.845,0.0,1945.6,900.0,13.0267393,77.5634333,938.3,13.0265901,77.5633885,949.9
2025-08-05T18:07:43,15.4,0.0,314.6,-0.0,314.6,0.0,157.3,0.0,1948.7,900.0,13.0267373,77.5634301,938.3,13.0265902,77.5633885,949.9
2025-08-05T18:07:43,15.28,0.0,314.72,-0.0,314.72,0.0,157.36,0.0,1949.1,900.0,13.0267371,77.5634297,938.6,13.0265902,77.5633885,949.9
2025-08-05T18:07:43,14.57,0.0,315.43,-0.0,315.43,0.0,157.715,0.0,1951.4,900.0,13.0267368,77.5634275,938.7,13.0265902,77.5633884,949.9
2025-08-05T18:07:44,13.96,0.0,316.04,-0.0,316.04,0.0,158.02,0.0,1953.5,900.0,13.0267365,77.5634255,938.7,13.0265903,77.5633882,949.9
2025-08-05T18:07:44,13.47,0.0,316.53,-0.0,316.53,0.0,158.265,0.0,1955.1,900.0,13.0267379,77.5634245,938.8,13.0265903,77.5633882,949.9
2025-08-05T18:07:44,12.73,0.0,317.27,-0.0,317.27,0.0,158.635,0.0,1957.6,900.0,13.0267393,77.5634225,939.0,13.0265905,77.563388,950.0
2025-08-05T18:07:44,12.6,0.0,317.4,-0.0,317.4,0.0,158.7,0.0,1958.0,900.0,13.0267382,77.5634219,939.4,13.0265905,77.563388,950.0
2025-08-05T18:07:44,12.13,0.0,317.87,-0.0,317.87,0.0,158.935,0.0,1959.6,900.0,13.0267365,77.5634201,939.8,13.0265906,77.5633879,950.0
2025-08-05T18:07:45,11.74,0.0,318.26,-0.0,318.26,0.0,159.13,0.0,1960.9,900.0,13.0267343,77.5634184,940.7,13.0265908,77.5633878,950.0
