Time,WorldAz,WorldEl,CalAz,CalEl,PhysAz,PhysEl,ServoAz,ServoEl,µsAz,µsEl,DroneLat,DroneLon,DroneAlt,BaseLat,BaseLon,BaseAlt
2025-08-05T13:34:45,291.01,0.04,68.99,-0.04,68.99,0.0,34.495,0.0,1130.0,900.0,19.9573825,55.3623486,2510.4,13.0267992,77.563301,946.7
2025-08-05T13:34:46,291.01,0.04,68.99,-0.04,68.99,0.0,34.495,0.0,1130.0,900.0,19.9575076,55.3625387,2510.4,13.0267992,77.563301,946.7
2025-08-05T13:34:46,291.75,0.04,68.25,-0.04,68.25,0.0,34.125,0.0,1127.5,900.0,20.0939413,55.970801,2543.4,13.0267993,77.5633009,946.7
2025-08-05T13:34:46,291.75,0.04,68.25,-0.04,68.25,0.0,34.125,0.0,1127.5,900.0,20.094013,55.9708665,2543.5,13.0267995,77.563301,946.7
2025-08-05T13:34:46,291.75,0.04,68.25,-0.04,68.25,0.0,34.125,0.0,1127.5,900.0,20.0941565,55.9709976,2543.5,13.0267995,77.5633014,946.7
2025-08-05T13:34:46,291.75,0.04,68.25,-0.04,68.25,0.0,34.125,0.0,1127.5,900.0,20.0942282,55.9710631,2543.5,13.0267993,77.5633014,946.8
2025-08-05T13:34:47,291.75,0.04,68.25,-0.04,68.25,0.0,34.125,0.0,1127.5,900.0,20.0943716,55.9711942,2543.6,13.0267995,77.5633013,946.8
2025-08-05T13:34:47,291.75,0.04,68.25,-0.04,68.25,0.0,34.125,0.0,1127.5,900.0,20.0945151,55.9713253,2543.6,13.0267995,77.5633013,946.8
2025-08-05T13:34:47,291.75,0.04,68.25,-0.04,68.25,0.0,34.125,0.0,1127.5,900.0,20.0945868,55.9713908,2543.6,13.0267995,77.5633018,946.9
2025-08-05T13:34:47,291.75,0.04,68.25,-0.04,68.25,0.0,34.125,0.0,1127.5,900.0,20.0947302,55.9715219,2543.6,13.0267994,77.563302,946.9
2025-08-05T13:34:47,291.75,0.04,68.25,-0.04,68.25,0.0,34.125,0.0,1127.5,900.0,20.0948019,55.9715875,2543.7,13.0267993,77.5633018,947.0
2025-08-05T13:34:48,292.48,0.04,67.52,-0.04,67.52,0.0,33.76,0.0,1125.1,900.0,20.2203154,56.538583,2574.2,13.0267995,77.5633017,946.6
2025-08-05T13:34:48,292.48,0.04,67.52,-0.04,67.52,0.0,33.76,0.0,1125.1,900.0,20.2205146,56.5387186,2574.2,13.0267992,77.563302,947.0
2025-08-05T13:34:48,292.48,0.04,67.52,-0.04,67.52,0.0,33.76,0.0,1125.1,900.0,20.2206142,56.5387863,2574.2,13.026799,77.563302,947.0
2025-08-05T13:34:48,292.48,0.04,67.52,-0.04,67.52,0.0,33.76,0.0,1125.1,900.0,20.2208135,56.5389219,2574.3,13.0267987,77.5633022,947.1
2025-08-05T13:34:48,291.76,0.04,68.24,-0.04,68.24,0.0,34.12,0.0,1127.5,900.0,20.0953755,55.972112,2543.8,13.0267988,77.563302,947.0
2025-08-05T13:34:49,291.76,0.04,68.24,-0.04,68.24,0.0,34.12,0.0,1127.5,900.0,20.0955189,55.9722431,2543.8,13.0267988,77.563302,947.0
2025-08-05T13:34:49,292.66,0.04,67.34,-0.04,67.34,0.0,33.67,0.0,1124.5,900.0,20.2511014,56.6750139,2581.7,13.0267989,77.5633018,947.1
2025-08-05T13:34:49,292.66,0.04,67.34,-0.04,67.34,0.0,33.67,0.0,1124.5,900.0,20.2512077,56.6750822,2581.7,13.0267989,77.5633018,947.1
2025-08-05T13:34:49,292.66,0.04,67.34,-0.04,67.34,0.0,33.67,0.0,1124.5,900.0,20.2514203,56.6752189,2581.7,13.0267988,77.5633019,947.1
2025-08-05T13:34:49,292.66,0.04,67.34,-0.04,67.34,0.0,33.67,0.0,1124.5,900.0,20.2515265,56.6752873,2581.8,13.0267989,77.5633018,947.1
2025-08-05T13:34:50,292.66,0.04,67.34,-0.04,67.34,0.0,33.67,0.0,1124.5,900.0,20.2517391,56.675424,2581.8,13.026799,77.5633017,947.0
2025-08-05T13:34:50,292.66,0.04,67.34,-0.04,67.34,0.0,33.67,0.0,1124.5,900.0,20.2519516,56.6755607,2581.9,13.0267992,77.5633017,947.1
2025-08-05T13:34:50,292.66,0.04,67.34,-0.04,67.34,0.0,33.67,0.0,1124.5,900.0,20.2520579,56.6756291,2581.9,13.0267992,77.5633017,947.1
2025-08-05T13:34:50,292.66,0.04,67.34,-0.04,67.34,0.0,33.67,0.0,1124.5,900.0,20.2522704,56.6757658,2581.9,13.0267991,77.5633015,947.1
2025-08-05T13:34:50,292.66,0.04,67.34,-0.04,67.34,0.0,33.67,0.0,1124.5,900.0,20.2523767,56.6758342,2582.0,13.026799,77.5633013,947.2
2025-08-05T13:34:51,292.66,0.04,67.34,-0.04,67.34,0.0,33.67,0.0,1124.5,900.0,20.2525892,56.675971,2582.0,13.026801,77.5632999,947.2
