Time,WorldAz,WorldEl,CalAz,CalEl,PhysAz,PhysEl,ServoAz,ServoEl,µsAz,µsEl,DroneLat,DroneLon,DroneAlt,BaseLat,BaseLon,BaseAlt
2025-08-05T17:29:08,38.26,2.63,291.74,-2.63,291.74,0.0,145.87,0.0,1872.5,900.0,13.026792,77.563306,952.3,13.0267243,77.5632512,951.8
2025-08-05T17:29:08,37.33,3.75,292.67,-3.75,292.67,0.0,146.335,0.0,1875.6,900.0,13.0267925,77.5633046,952.5,13.0267244,77.5632513,951.8
2025-08-05T17:29:08,37.02,0.81,292.98,-0.81,292.98,0.0,146.49,0.0,1876.6,900.0,13.0267932,77.5633044,952.0,13.0267246,77.5632513,951.9
2025-08-05T17:29:09,35.96,0.0,294.04,-0.0,294.04,0.0,147.02,0.0,1880.1,900.0,13.0267943,77.5633032,951.6,13.0267246,77.5632513,951.9
2025-08-05T17:29:09,35.48,0.13,294.52,-0.13,294.52,0.0,147.26,0.0,1881.7,900.0,13.0267947,77.5633027,952.0,13.026725,77.5632517,951.9
2025-08-05T17:29:09,35.57,0.57,294.43,-0.57,294.43,0.0,147.215,0.0,1881.4,900.0,13.0267949,77.563303,952.0,13.026725,77.5632517,951.9
2025-08-05T17:29:09,35.21,5.23,294.79,-5.23,294.79,0.0,147.395,0.0,1882.6,900.0,13.0267944,77.5633021,952.8,13.0267251,77.5632519,952.0
2025-08-05T17:29:09,36.14,8.11,293.86,-8.11,293.86,0.0,146.93,0.0,1879.5,900.0,13.0267931,77.5633029,953.3,13.0267252,77.563252,952.0
2025-08-05T17:29:10,35.77,6.12,294.23,-6.12,294.23,0.0,147.115,0.0,1880.8,900.0,13.0267932,77.5633022,953.0,13.0267253,77.563252,952.0
2025-08-05T17:29:10,33.45,4.24,296.55,-4.24,296.55,0.0,148.275,0.0,1888.5,900.0,13.0267962,77.5633,952.7,13.0267254,77.563252,952.0
2025-08-05T17:29:10,32.99,3.64,297.01,-3.64,297.01,0.0,148.505,0.0,1890.0,900.0,13.0267973,77.5632996,952.7,13.0267257,77.5632519,952.1
2025-08-05T17:29:10,33.74,3.38,296.26,-3.38,296.26,0.0,148.13,0.0,1887.5,900.0,13.026796,77.5633001,952.6,13.0267257,77.5632519,952.1
2025-08-05T17:29:10,35.62,2.84,294.38,-2.84,294.38,0.0,147.19,0.0,1881.3,900.0,13.0267939,77.5633011,952.6,13.0267266,77.5632516,952.1
2025-08-05T17:29:11,36.97,2.08,293.03,-2.08,293.03,0.0,146.515,0.0,1876.8,900.0,13.0267933,77.5633013,952.4,13.0267278,77.5632507,952.1
2025-08-05T17:29:11,38.57,2.35,291.43,-2.35,291.43,0.0,145.715,0.0,1871.4,900.0,13.0267918,77.5633013,952.5,13.026729,77.5632499,952.1
2025-08-05T17:29:11,38.82,2.03,291.18,-2.03,291.18,0.0,145.59,0.0,1870.6,900.0,13.0267929,77.5633011,952.4,13.0267303,77.5632494,952.1
2025-08-05T17:29:11,38.58,0.0,291.42,-0.0,291.42,0.0,145.71,0.0,1871.4,900.0,13.0267945,77.5633,952.0,13.0267321,77.5632489,952.1
2025-08-05T17:29:11,38.32,0.0,291.68,-0.0,291.68,0.0,145.84,0.0,1872.3,900.0,13.0267959,77.5632985,951.9,13.0267339,77.5632482,952.1
2025-08-05T17:29:12,37.32,0.0,292.68,-0.0,292.68,0.0,146.34,0.0,1875.6,900.0,13.0267969,77.5632975,952.1,13.0267339,77.5632482,952.1
2025-08-05T17:29:12,39.7,0.53,290.3,-0.53,290.3,0.0,145.15,0.0,1867.7,900.0,13.0267969,77.5632975,952.2,13.0267374,77.5632468,952.2
2025-08-05T17:29:12,41.92,0.0,288.08,-0.0,288.08,0.0,144.04,0.0,1860.3,900.0,13.0267955,77.5632979,952.2,13.0267393,77.5632461,952.2
