Time,WorldAz,WorldEl,CalAz,CalEl,PhysAz,PhysEl,ServoAz,ServoEl,µsAz,µsEl,DroneLat,DroneLon,DroneAlt,BaseLat,BaseLon,BaseAlt
2025-08-06T16:10:55,294.27,0.0,35.73,-0.0,35.73,0.0,17.865,0.0,1019.1,900.0,13.0267576,77.5631961,946.1,13.0267192,77.5632835,946.4
2025-08-06T16:10:55,294.27,0.0,35.73,-0.0,35.73,0.0,17.865,0.0,1019.1,900.0,13.0267576,77.5631961,946.1,13.0267192,77.5632835,946.4
2025-08-06T16:10:55,297.98,1.05,32.02,-1.05,32.02,0.0,16.01,0.0,1006.7,900.0,13.0267602,77.5632042,946.6,13.0267192,77.5632834,946.4
2025-08-06T16:10:55,299.16,2.15,30.84,-2.15,30.84,0.0,15.42,0.0,1002.8,900.0,13.0267609,77.5632067,946.8,13.0267192,77.5632834,946.4
2025-08-06T16:10:56,302.67,6.71,27.33,-6.71,27.33,0.0,13.665,0.0,991.1,900.0,13.0267627,77.5632142,947.4,13.0267194,77.5632835,946.4
2025-08-06T16:10:56,304.18,8.34,25.82,-8.34,25.82,0.0,12.91,0.0,986.1,900.0,13.0267636,77.5632167,947.6,13.0267194,77.5632835,946.4
2025-08-06T16:10:56,305.8,11.44,24.2,-11.44,24.2,0.0,12.1,0.0,980.7,900.0,13.0267643,77.5632197,948.1,13.0267194,77.5632836,946.3
2025-08-06T16:10:56,310.09,17.53,19.91,-17.53,19.91,0.0,9.955,0.0,966.4,900.0,13.0267673,77.5632252,948.9,13.0267194,77.5632836,946.3
2025-08-06T16:10:56,313.15,21.9,16.85,-21.9,16.85,0.0,8.425,0.0,956.2,900.0,13.02677,77.5632284,949.6,13.0267195,77.5632837,946.3
2025-08-06T16:10:57,321.27,32.23,8.73,-32.23,8.73,0.0,4.365,0.0,929.1,900.0,13.0267744,77.5632384,951.2,13.0267195,77.5632836,946.3
2025-08-06T16:10:57,324.28,36.38,5.72,-36.38,5.72,0.0,2.86,0.0,919.1,900.0,13.026776,77.5632419,952.0,13.0267195,77.5632836,946.3
2025-08-06T16:10:57,323.86,36.21,6.14,-36.21,6.14,0.0,3.07,0.0,920.5,900.0,13.0267759,77.5632415,951.9,13.0267196,77.5632837,946.3
2025-08-06T16:10:57,323.63,37.09,6.37,-37.09,6.37,0.0,3.185,0.0,921.2,900.0,13.0267753,77.5632417,952.0,13.0267196,77.5632838,946.2
2025-08-06T16:10:57,325.07,39.15,4.93,-39.15,4.93,0.0,2.465,0.0,916.4,900.0,13.0267754,77.5632439,952.4,13.0267196,77.5632839,946.2
2025-08-06T16:10:58,326.35,40.8,3.65,-40.8,3.65,0.0,1.825,0.0,912.2,900.0,13.0267759,77.5632455,952.7,13.0267197,77.5632839,946.2
2025-08-06T16:10:58,328.21,42.99,1.79,-42.99,1.79,0.0,0.895,0.0,906.0,900.0,13.0267766,77.5632477,953.1,13.0267197,77.5632839,946.2
2025-08-06T16:10:58,327.14,42.04,2.86,-42.04,2.86,0.0,1.43,0.0,909.5,900.0,13.0267758,77.5632467,952.9,13.0267197,77.5632839,946.2
2025-08-06T16:10:58,324.73,40.62,5.27,-40.62,5.27,0.0,2.635,0.0,917.6,900.0,13.0267737,77.5632447,952.5,13.0267197,77.5632839,946.2
2025-08-06T16:10:58,322.84,39.47,7.16,-39.47,7.16,0.0,3.58,0.0,923.9,900.0,13.0267724,77.5632429,952.2,13.0267197,77.5632839,946.2
2025-08-06T16:10:59,320.14,36.27,9.86,-36.27,9.86,0.0,4.93,0.0,932.9,900.0,13.0267714,77.5632397,951.6,13.0267197,77.563284,946.1
2025-08-06T16:10:59,322.2,38.02,7.8,-38.02,7.8,0.0,3.9,0.0,926.0,900.0,13.0267717,77.5632426,951.8,13.0267197,77.563284,946.1
2025-08-06T16:10:59,322.11,37.84,7.89,-37.84,7.89,0.0,3.945,0.0,926.3,900.0,13.0267709,77.5632431,951.7,13.0267197,77.563284,946.1
2025-08-06T16:10:59,320.58,36.18,9.42,-36.18,9.42,0.0,4.71,0.0,931.4,900.0,13.026769,77.5632424,951.3,13.0267197,77.563284,946.1
2025-08-06T16:10:59,321.95,37.45,8.05,-37.45,8.05,0.0,4.025,0.0,926.8,900.0,13.0267685,77.5632448,951.3,13.0267197,77.563284,946.1
2025-08-06T16:11:00,323.35,37.71,6.65,-37.71,6.65,0.0,3.325,0.0,922.2,900.0,13.0267675,77.5632475,951.2,13.0267197,77.563284,946.1
2025-08-06T16:11:00,327.11,38.42,2.89,-38.42,2.89,0.0,1.445,0.0,909.6,900.0,13.0267675,77.5632522,951.1,13.0267196,77.563284,946.0
2025-08-06T16:11:00,330.32,40.18,359.68,-40.18,350.0,0.0,175.0,0.0,2066.7,900.0,13.0267678,77.5632557,951.2,13.0267196,77.5632839,946.0
2025-08-06T16:11:00,335.54,43.12,354.46,-43.12,350.0,0.0,175.0,0.0,2066.7,900.0,13.026768,77.5632614,951.5,13.0267196,77.563284,946.0
2025-08-06T16:11:00,343.37,45.48,346.63,-45.48,346.63,0.0,173.315,0.0,2055.4,900.0,13.0267706,77.5632684,952.0,13.0267197,77.563284,946.0
2025-08-06T16:11:01,355.45,48.16,334.55,-48.16,334.55,0.0,167.275,0.0,2015.2,900.0,13.0267749,77.5632795,952.8,13.0267198,77.563284,946.0
2025-08-06T16:11:01,2.41,48.74,327.59,-48.74,327.59,0.0,163.795,0.0,1992.0,900.0,13.0267754,77.5632864,952.9,13.0267199,77.563284,945.9
2025-08-06T16:11:01,5.06,47.87,324.94,-47.87,324.94,0.0,162.47,0.0,1983.1,900.0,13.026776,77.5632891,952.8,13.0267199,77.563284,945.9
2025-08-06T16:11:01,16.93,48.19,313.07,-48.19,313.07,0.0,156.535,0.0,1943.6,900.0,13.0267791,77.5633025,953.5,13.0267199,77.563284,945.9
2025-08-06T16:11:01,20.05,47.7,309.95,-47.7,309.95,0.0,154.975,0.0,1933.2,900.0,13.0267797,77.5633065,953.6,13.0267199,77.5632841,945.9
2025-08-06T16:11:02,14.56,48.05,315.44,-48.05,315.44,0.0,157.72,0.0,1951.5,900.0,13.0267758,77.563299,953.0,13.0267199,77.5632841,945.9
2025-08-06T16:11:02,18.64,48.21,311.36,-48.21,311.36,0.0,155.68,0.0,1937.9,900.0,13.0267771,77.5633039,953.3,13.0267199,77.5632841,945.9
2025-08-06T16:11:02,22.11,48.76,307.89,-48.76,307.89,0.0,153.945,0.0,1926.3,900.0,13.0267784,77.5633086,953.8,13.0267199,77.5632842,945.8
2025-08-06T16:11:02,24.59,48.74,305.41,-48.74,305.41,0.0,152.705,0.0,1918.0,900.0,13.0267809,77.5633128,954.3,13.02672,77.5632842,945.8
