Time,WorldAz,WorldEl,CalAz,CalEl,PhysAz,PhysEl,ServoAz,ServoEl,µsAz,µsEl,DroneLat,DroneLon,DroneAlt,BaseLat,BaseLon,BaseAlt
2025-08-05T17:36:25,330.17,0.0,29.83,-0.0,29.83,0.0,14.915,0.0,999.4,900.0,13.0268894,77.5632257,940.0,13.0267684,77.5632969,953.1
2025-08-05T17:36:25,320.54,0.0,39.46,-0.0,39.46,0.0,19.73,0.0,1031.5,900.0,13.026858,77.5632212,939.1,13.0267684,77.5632969,953.1
2025-08-05T17:36:25,320.37,0.0,39.63,-0.0,39.63,0.0,19.815,0.0,1032.1,900.0,13.0268584,77.5632204,939.1,13.0267684,77.5632969,953.1
2025-08-05T17:36:26,319.9,0.0,40.1,-0.0,40.1,0.0,20.05,0.0,1033.7,900.0,13.0268575,77.5632199,939.0,13.0267684,77.5632969,953.1
2025-08-05T17:36:26,319.29,0.0,40.71,-0.0,40.71,0.0,20.355,0.0,1035.7,900.0,13.0268541,77.5632213,939.3,13.0267684,77.563297,953.1
2025-08-05T17:36:26,319.36,0.0,40.64,-0.0,40.64,0.0,20.32,0.0,1035.5,900.0,13.0268548,77.5632208,939.8,13.0267682,77.5632971,953.1
2025-08-05T17:36:26,319.98,0.0,40.02,-0.0,40.02,0.0,20.01,0.0,1033.4,900.0,13.0268579,77.5632198,940.0,13.0267681,77.5632972,953.1
2025-08-05T17:36:26,320.45,0.0,39.55,-0.0,39.55,0.0,19.775,0.0,1031.8,900.0,13.0268606,77.563219,939.9,13.0267681,77.5632974,953.1
2025-08-05T17:36:27,319.59,0.0,40.41,-0.0,40.41,0.0,20.205,0.0,1034.7,900.0,13.0268585,77.5632184,939.7,13.0267681,77.5632974,953.1
2025-08-05T17:36:27,319.26,0.0,40.74,-0.0,40.74,0.0,20.37,0.0,1035.8,900.0,13.0268583,77.563218,939.6,13.0267677,77.5632981,953.0
2025-08-05T17:36:27,319.54,0.0,40.46,-0.0,40.46,0.0,20.23,0.0,1034.9,900.0,13.0268601,77.5632172,939.6,13.0267679,77.5632979,949.4
2025-08-05T17:36:27,319.87,0.0,40.13,-0.0,40.13,0.0,20.065,0.0,1033.8,900.0,13.026861,77.5632174,939.7,13.0267675,77.5632983,952.9
2025-08-05T17:36:27,320.34,0.0,39.66,-0.0,39.66,0.0,19.83,0.0,1032.2,900.0,13.0268626,77.5632174,940.0,13.0267674,77.5632984,952.9
2025-08-05T17:36:28,321.04,0.0,38.96,-0.0,38.96,0.0,19.48,0.0,1029.9,900.0,13.0268645,77.5632178,939.9,13.0267674,77.5632984,952.9
2025-08-05T17:36:28,321.06,0.0,38.94,-0.0,38.94,0.0,19.47,0.0,1029.8,900.0,13.0268658,77.5632169,939.8,13.0267674,77.5632985,952.9
2025-08-05T17:36:28,320.68,0.0,39.32,-0.0,39.32,0.0,19.66,0.0,1031.1,900.0,13.0268655,77.5632161,939.9,13.0267675,77.5632985,953.0
2025-08-05T17:36:28,320.54,0.0,39.46,-0.0,39.46,0.0,19.73,0.0,1031.5,900.0,13.0268661,77.5632154,939.6,13.0267675,77.5632987,953.0
2025-08-05T17:36:28,321.07,0.0,38.93,-0.0,38.93,0.0,19.465,0.0,1029.8,900.0,13.0268674,77.5632158,939.4,13.0267674,77.5632987,953.1
2025-08-05T17:36:29,321.03,0.0,38.97,-0.0,38.97,0.0,19.485,0.0,1029.9,900.0,13.0268669,77.5632161,939.7,13.0267674,77.5632987,953.1
2025-08-05T17:36:29,320.85,0.0,39.15,-0.0,39.15,0.0,19.575,0.0,1030.5,900.0,13.0268635,77.5632184,940.0,13.0267674,77.5632987,953.1
2025-08-05T17:36:29,320.97,0.0,39.03,-0.0,39.03,0.0,19.515,0.0,1030.1,900.0,13.0268622,77.5632198,940.3,13.0267676,77.5632985,953.1
2025-08-05T17:36:29,321.36,0.0,38.64,-0.0,38.64,0.0,19.32,0.0,1028.8,900.0,13.0268628,77.5632203,940.2,13.0267675,77.5632985,953.1
2025-08-05T17:36:29,321.59,0.0,38.41,-0.0,38.41,0.0,19.205,0.0,1028.0,900.0,13.026864,77.56322,940.2,13.0267678,77.5632983,953.2
2025-08-05T17:36:30,321.46,0.0,38.54,-0.0,38.54,0.0,19.27,0.0,1028.5,900.0,13.0268637,77.5632199,940.4,13.0267678,77.5632983,953.2
