Time,WorldAz,WorldEl,CalAz,CalEl,PhysAz,PhysEl,ServoAz,ServoEl,µsAz,µsEl,DroneLat,DroneLon,DroneAlt,BaseLat,BaseLon,BaseAlt
2025-08-05T17:32:04,161.0,0.0,199.0,-0.0,199.0,0.0,99.5,0.0,1563.3,900.0,13.0263511,77.5633976,926.7,13.0267119,77.5632701,951.4
2025-08-05T17:32:04,161.02,0.0,198.98,-0.0,198.98,0.0,99.49,0.0,1563.3,900.0,13.0263482,77.5633971,927.7,13.0267105,77.5632692,952.3
2025-08-05T17:32:04,161.19,0.0,198.81,-0.0,198.81,0.0,99.405,0.0,1562.7,900.0,13.0263505,77.5633952,927.9,13.0267106,77.5632693,952.2
2025-08-05T17:32:05,161.19,0.0,198.81,-0.0,198.81,0.0,99.405,0.0,1562.7,900.0,13.0263562,77.5633932,928.1,13.0267106,77.5632693,952.2
2025-08-05T17:32:05,161.1,0.0,198.9,-0.0,198.9,0.0,99.45,0.0,1563.0,900.0,13.0263584,77.5633934,928.2,13.026711,77.5632695,952.0
2025-08-05T17:32:05,161.18,0.0,198.82,-0.0,198.82,0.0,99.41,0.0,1562.7,900.0,13.0263621,77.5633916,928.2,13.0267112,77.5632695,952.0
2025-08-05T17:32:05,161.63,0.0,198.37,-0.0,198.37,0.0,99.185,0.0,1561.2,900.0,13.0263605,77.5633889,927.8,13.0267114,77.5632693,951.9
2025-08-05T17:32:05,162.0,0.0,198.0,-0.0,198.0,0.0,99.0,0.0,1560.0,900.0,13.0263586,77.563387,927.1,13.0267115,77.5632693,951.9
2025-08-05T17:32:06,162.33,0.0,197.67,-0.0,197.67,0.0,98.835,0.0,1558.9,900.0,13.0263593,77.5633843,926.7,13.0267116,77.5632691,951.9
2025-08-05T17:32:06,162.44,0.0,197.56,-0.0,197.56,0.0,98.78,0.0,1558.5,900.0,13.0263602,77.5633831,926.6,13.0267117,77.5632689,951.8
2025-08-05T17:32:06,162.52,0.0,197.48,-0.0,197.48,0.0,98.74,0.0,1558.3,900.0,13.0263611,77.5633819,926.7,13.0267117,77.5632686,951.8
2025-08-05T17:32:06,162.76,0.0,197.24,-0.0,197.24,0.0,98.62,0.0,1557.5,900.0,13.0263632,77.5633792,926.2,13.0267118,77.5632682,951.8
2025-08-05T17:32:06,163.12,0.0,196.88,-0.0,196.88,0.0,98.44,0.0,1556.3,900.0,13.026365,77.563376,925.6,13.0267118,77.563268,951.8
2025-08-05T17:32:07,163.29,0.0,196.71,-0.0,196.71,0.0,98.355,0.0,1555.7,900.0,13.0263661,77.5633744,925.3,13.0267118,77.5632679,951.8
2025-08-05T17:32:07,163.48,0.0,196.52,-0.0,196.52,0.0,98.26,0.0,1555.1,900.0,13.0263667,77.5633728,925.3,13.0267119,77.5632677,951.8
2025-08-05T17:32:07,163.81,0.0,196.19,-0.0,196.19,0.0,98.095,0.0,1554.0,900.0,13.0263667,77.5633706,925.4,13.026712,77.5632677,951.7
2025-08-05T17:32:07,164.08,0.0,195.92,-0.0,195.92,0.0,97.96,0.0,1553.1,900.0,13.0263705,77.5633677,925.1,13.026712,77.5632677,951.7
2025-08-05T17:32:07,164.06,0.0,195.94,-0.0,195.94,0.0,97.97,0.0,1553.1,900.0,13.0263729,77.5633669,925.1,13.026712,77.5632675,951.7
2025-08-05T17:32:08,163.98,0.0,196.02,-0.0,196.02,0.0,98.01,0.0,1553.4,900.0,13.0263782,77.5633659,925.4,13.026712,77.5632675,951.7
2025-08-05T17:32:08,164.04,0.0,195.96,-0.0,195.96,0.0,97.98,0.0,1553.2,900.0,13.0263871,77.5633627,925.3,13.026712,77.5632673,951.7
