Time,WorldAz,WorldEl,CalAz,CalEl,PhysAz,PhysEl,ServoAz,ServoEl,µsAz,µsEl,DroneLat,DroneLon,DroneAlt,BaseLat,BaseLon,BaseAlt
2025-08-05T17:45:58,173.21,0.0,156.79,-0.0,156.79,0.0,78.395,0.0,1422.6,900.0,13.0267361,77.5633188,947.2,13.0267713,77.5633145,947.5
2025-08-05T17:45:58,172.55,0.0,157.45,-0.0,157.45,0.0,78.725,0.0,1424.8,900.0,13.0267384,77.5633189,946.9,13.0267712,77.5633145,947.4
2025-08-05T17:45:58,170.29,0.0,159.71,-0.0,159.71,0.0,79.855,0.0,1432.4,900.0,13.0267432,77.5633195,946.3,13.0267711,77.5633146,947.4
2025-08-05T17:45:59,170.14,0.0,159.86,-0.0,159.86,0.0,79.93,0.0,1432.9,900.0,13.026747,77.5633189,946.0,13.0267711,77.5633146,947.4
2025-08-05T17:45:59,170.85,0.0,159.15,-0.0,159.15,0.0,79.575,0.0,1430.5,900.0,13.0267475,77.5633184,945.8,13.0267711,77.5633145,947.5
2025-08-05T17:45:59,169.02,0.0,160.98,-0.0,160.98,0.0,80.49,0.0,1436.6,900.0,13.0267488,77.5633191,945.6,13.0267714,77.5633146,947.5
2025-08-05T17:45:59,166.86,0.0,163.14,-0.0,163.14,0.0,81.57,0.0,1443.8,900.0,13.0267498,77.5633198,945.8,13.0267715,77.5633146,947.5
2025-08-05T17:45:59,166.37,0.0,163.63,-0.0,163.63,0.0,81.815,0.0,1445.4,900.0,13.0267491,77.56332,946.3,13.0267716,77.5633144,947.5
2025-08-05T17:46:00,167.24,0.0,162.76,-0.0,162.76,0.0,81.38,0.0,1442.5,900.0,13.0267488,77.5633197,946.7,13.0267716,77.5633144,947.5
2025-08-05T17:46:00,166.49,0.0,163.51,-0.0,163.51,0.0,81.755,0.0,1445.0,900.0,13.0267497,77.5633194,946.9,13.0267716,77.563314,947.5
