Time,WorldAz,WorldEl,CalAz,CalEl,PhysAz,PhysEl,ServoAz,ServoEl,µsAz,µsEl,DroneLat,DroneLon,DroneAlt,BaseLat,BaseLon,BaseAlt
2025-08-05T17:32:25,173.94,0.0,186.06,-0.0,186.06,0.0,93.03,0.0,1520.2,900.0,13.0266035,77.5633112,942.5,13.0267339,77.563297,951.0
2025-08-05T17:32:25,173.47,0.0,186.53,-0.0,186.53,0.0,93.265,0.0,1521.8,900.0,13.0266038,77.5633134,943.0,13.0267341,77.5632981,951.0
2025-08-05T17:32:25,174.94,0.0,185.06,-0.0,185.06,0.0,92.53,0.0,1516.9,900.0,13.0266062,77.5633123,943.2,13.026735,77.5633006,950.9
2025-08-05T17:32:26,175.3,0.0,184.7,-0.0,184.7,0.0,92.35,0.0,1515.7,900.0,13.0266094,77.5633112,943.4,13.026735,77.5633006,950.9
2025-08-05T17:32:26,176.17,0.0,183.83,-0.0,183.83,0.0,91.915,0.0,1512.8,900.0,13.0266112,77.563312,943.4,13.0267364,77.5633034,950.8
2025-08-05T17:32:26,176.48,0.0,183.52,-0.0,183.52,0.0,91.76,0.0,1511.7,900.0,13.0266084,77.5633117,943.6,13.0267367,77.5633036,950.8
2025-08-05T17:32:26,176.06,0.0,183.94,-0.0,183.94,0.0,91.97,0.0,1513.1,900.0,13.0266008,77.5633131,943.7,13.0267367,77.5633035,950.8
2025-08-05T17:32:26,175.2,0.0,184.8,-0.0,184.8,0.0,92.4,0.0,1516.0,900.0,13.0265939,77.5633159,943.8,13.0267366,77.5633036,950.9
2025-08-05T17:32:27,174.17,0.0,185.83,-0.0,185.83,0.0,92.915,0.0,1519.4,900.0,13.0265934,77.5633186,944.5,13.0267366,77.5633036,950.9
2025-08-05T17:32:27,173.46,0.0,186.54,-0.0,186.54,0.0,93.27,0.0,1521.8,900.0,13.0265925,77.5633205,944.9,13.0267361,77.5633036,950.9
2025-08-05T17:32:27,172.38,0.0,187.62,-0.0,187.62,0.0,93.81,0.0,1525.4,900.0,13.0265917,77.5633236,944.9,13.0267359,77.5633038,950.9
2025-08-05T17:32:27,171.96,0.0,188.04,-0.0,188.04,0.0,94.02,0.0,1526.8,900.0,13.0265941,77.5633248,944.9,13.0267361,77.5633042,950.9
2025-08-05T17:32:27,171.88,0.0,188.12,-0.0,188.12,0.0,94.06,0.0,1527.1,900.0,13.0265935,77.5633255,945.2,13.0267362,77.5633046,950.9
2025-08-05T17:32:28,172.04,0.0,187.96,-0.0,187.96,0.0,93.98,0.0,1526.5,900.0,13.0265941,77.563325,945.2,13.0267362,77.5633046,950.9
2025-08-05T17:32:28,171.98,0.0,188.02,-0.0,188.02,0.0,94.01,0.0,1526.7,900.0,13.0265971,77.563325,945.3,13.0267361,77.5633049,950.9
2025-08-05T17:32:28,171.9,0.0,188.1,-0.0,188.1,0.0,94.05,0.0,1527.0,900.0,13.0266017,77.5633247,945.3,13.0267359,77.5633051,951.0
2025-08-05T17:32:28,171.85,0.0,188.15,-0.0,188.15,0.0,94.075,0.0,1527.2,900.0,13.0266039,77.5633245,945.4,13.0267358,77.5633051,950.9
