Time,WorldAz,WorldEl,CalAz,CalEl,PhysAz,PhysEl,ServoAz,ServoEl,µsAz,µsEl,DroneLat,DroneLon,DroneAlt,BaseLat,BaseLon,BaseAlt
2025-08-05T13:32:52,289.54,0.03,289.54,0.03,289.54,0.03,144.77,0.015,1865.1,900.1,19.6829964,53.9859511,2444.0,13.0267493,77.5633096,945.8
2025-08-05T13:32:53,288.16,0.03,288.16,0.03,288.16,0.03,144.08,0.015,1860.5,900.1,19.3949206,52.548787,2375.0,13.0267493,77.5633097,945.8
2025-08-05T13:32:53,288.16,0.03,288.16,0.03,288.16,0.03,144.08,0.015,1860.5,900.1,19.3947335,52.5488991,2374.9,13.0267492,77.5633099,945.8
2025-08-05T13:32:53,288.75,0.03,288.75,0.03,288.75,0.03,144.375,0.015,1862.5,900.1,19.5207945,53.1907528,2405.1,13.0267492,77.5633099,945.8
2025-08-05T13:32:53,289.48,0.03,289.48,0.03,289.48,0.03,144.74,0.015,1864.9,900.1,19.6669922,53.9510514,2440.2,13.026749,77.56331,945.8
2025-08-05T13:32:53,289.48,0.03,289.48,0.03,289.48,0.03,144.74,0.015,1864.9,900.1,19.6669685,53.9511099,2440.2,13.026749,77.5633099,945.8
2025-08-05T13:32:54,289.48,0.03,289.48,0.03,289.48,0.03,144.74,0.015,1864.9,900.1,19.6669209,53.951227,2440.2,13.0267491,77.5633098,945.8
2025-08-05T13:32:54,289.48,0.03,289.48,0.03,289.48,0.03,144.74,0.015,1864.9,900.1,19.6668734,53.951344,2440.2,13.0267491,77.5633098,945.8
2025-08-05T13:32:54,289.48,0.03,289.48,0.03,289.48,0.03,144.74,0.015,1864.9,900.1,19.6668497,53.9514025,2440.2,13.0267491,77.5633098,945.8
2025-08-05T13:32:54,289.48,0.03,289.48,0.03,289.48,0.03,144.74,0.015,1864.9,900.1,19.6668021,53.9515195,2440.1,13.026749,77.56331,945.7
2025-08-05T13:32:54,289.48,0.03,289.48,0.03,289.48,0.03,144.74,0.015,1864.9,900.1,19.6667783,53.951578,2440.1,13.026749,77.5633104,945.7
2025-08-05T13:32:55,289.48,0.03,289.48,0.03,289.48,0.03,144.74,0.015,1864.9,900.1,19.6667308,53.951695,2440.1,13.026749,77.5633104,945.7
2025-08-05T13:32:55,290.19,0.03,290.19,0.03,290.19,0.03,145.095,0.015,1867.3,900.1,19.7993973,54.6549575,2472.2,13.0267489,77.5633105,945.7
2025-08-05T13:32:55,290.19,0.03,290.19,0.03,290.19,0.03,145.095,0.015,1867.3,900.1,19.7994084,54.6550177,2472.2,13.0267489,77.5633105,945.7
2025-08-05T13:32:55,289.48,0.03,289.48,0.03,289.48,0.03,144.74,0.015,1864.9,900.1,19.6666119,53.9519876,2440.1,13.0267487,77.5633108,945.7
2025-08-05T13:32:55,289.48,0.03,289.48,0.03,289.48,0.03,144.74,0.015,1864.9,900.1,19.6665881,53.9520462,2440.1,13.0267487,77.5633108,945.7
2025-08-05T13:32:56,288.75,0.03,288.75,0.03,288.75,0.03,144.375,0.015,1862.5,900.1,19.519501,53.1919501,2404.8,13.0267486,77.5633109,945.7
2025-08-05T13:32:56,288.75,0.03,288.75,0.03,288.75,0.03,144.375,0.015,1862.5,900.1,19.5193777,53.1920642,2404.7,13.0267485,77.5633112,945.7
2025-08-05T13:32:56,288.75,0.03,288.75,0.03,288.75,0.03,144.375,0.015,1862.5,900.1,19.5193161,53.1921212,2404.7,13.0267484,77.5633114,945.7
2025-08-05T13:32:56,288.0,0.03,288.0,0.03,288.0,0.03,144.0,0.015,1860.0,900.1,19.3556726,52.3680235,2365.7,13.0267484,77.5633114,945.7
2025-08-05T13:32:56,288.0,0.03,288.0,0.03,288.0,0.03,144.0,0.015,1860.0,900.1,19.3555699,52.3680793,2365.6,13.0267483,77.5633113,945.5
2025-08-05T13:32:57,288.16,0.03,288.16,0.03,288.16,0.03,144.08,0.015,1860.5,900.1,19.3919257,52.55058,2374.3,13.0267482,77.5633127,945.4
2025-08-05T13:32:57,288.85,0.03,288.85,0.03,288.85,0.03,144.425,0.015,1862.8,900.1,19.5408882,53.3048693,2409.9,13.0267485,77.5633139,945.3
2025-08-05T13:32:57,288.16,0.03,288.16,0.03,288.16,0.03,144.08,0.015,1860.5,900.1,19.3916448,52.5507482,2374.2,13.0267485,77.5633139,945.3
