Time,WorldAz,WorldEl,CalAz,CalEl,PhysAz,PhysEl,ServoAz,ServoEl,µsAz,µsEl,DroneLat,DroneLon,DroneAlt,BaseLat,BaseLon,BaseAlt
2025-08-05T17:35:09,344.62,0.0,15.38,-0.0,15.38,0.0,7.69,0.0,951.3,900.0,13.0268555,77.5632226,944.0,13.0267174,77.5632616,951.1
2025-08-05T17:35:09,343.55,0.0,16.45,-0.0,16.45,0.0,8.225,0.0,954.8,900.0,13.0268553,77.5632201,943.9,13.0267174,77.5632619,951.1
2025-08-05T17:35:09,343.44,0.0,16.56,-0.0,16.56,0.0,8.28,0.0,955.2,900.0,13.0268553,77.5632201,943.9,13.0267174,77.5632622,951.0
2025-08-05T17:35:10,343.25,0.0,16.75,-0.0,16.75,0.0,8.375,0.0,955.8,900.0,13.0268582,77.5632187,943.4,13.0267174,77.5632622,951.0
2025-08-05T17:35:10,343.05,0.0,16.95,-0.0,16.95,0.0,8.475,0.0,956.5,900.0,13.0268598,77.5632183,943.3,13.0267182,77.5632626,951.1
2025-08-05T17:35:10,342.99,0.0,17.01,-0.0,17.01,0.0,8.505,0.0,956.7,900.0,13.0268584,77.5632187,943.5,13.0267186,77.5632626,951.2
2025-08-05T17:35:10,343.03,0.0,16.97,-0.0,16.97,0.0,8.485,0.0,956.6,900.0,13.0268568,77.5632193,943.5,13.0267186,77.5632626,951.2
2025-08-05T17:35:10,342.8,0.0,17.2,-0.0,17.2,0.0,8.6,0.0,957.3,900.0,13.0268537,77.5632212,943.8,13.0267196,77.5632638,951.2
2025-08-05T17:35:11,343.37,0.0,16.63,-0.0,16.63,0.0,8.315,0.0,955.4,900.0,13.026853,77.5632229,944.0,13.0267196,77.5632638,951.2
2025-08-05T17:35:11,343.1,0.0,16.9,-0.0,16.9,0.0,8.45,0.0,956.3,900.0,13.0268565,77.5632214,943.8,13.0267202,77.5632639,951.2
2025-08-05T17:35:11,343.38,0.0,16.62,-0.0,16.62,0.0,8.31,0.0,955.4,900.0,13.0268591,77.5632213,943.5,13.0267201,77.5632639,951.2
2025-08-05T17:35:11,343.7,0.0,16.3,-0.0,16.3,0.0,8.15,0.0,954.3,900.0,13.0268593,77.5632223,943.5,13.02672,77.5632641,951.2
2025-08-05T17:35:11,344.08,0.0,15.92,-0.0,15.92,0.0,7.96,0.0,953.1,900.0,13.0268593,77.5632231,943.3,13.0267199,77.5632639,951.3
2025-08-05T17:35:12,343.97,0.0,16.03,-0.0,16.03,0.0,8.015,0.0,953.4,900.0,13.0268578,77.5632232,943.2,13.0267198,77.5632639,951.4
2025-08-05T17:35:12,343.61,0.0,16.39,-0.0,16.39,0.0,8.195,0.0,954.6,900.0,13.0268575,77.5632214,942.7,13.0267197,77.563263,951.4
2025-08-05T17:35:12,343.2,0.0,16.8,-0.0,16.8,0.0,8.4,0.0,956.0,900.0,13.0268579,77.5632195,942.2,13.0267191,77.5632625,951.3
2025-08-05T17:35:12,342.58,0.0,17.42,-0.0,17.42,0.0,8.71,0.0,958.1,900.0,13.0268613,77.5632171,942.1,13.0267191,77.5632629,951.2
2025-08-05T17:35:12,342.63,0.0,17.37,-0.0,17.37,0.0,8.685,0.0,957.9,900.0,13.026864,77.5632162,942.2,13.0267195,77.5632626,951.2
2025-08-05T17:35:13,342.38,0.0,17.62,-0.0,17.62,0.0,8.81,0.0,958.7,900.0,13.0268655,77.563215,942.0,13.0267195,77.5632626,951.2
2025-08-05T17:35:13,342.62,0.0,17.38,-0.0,17.38,0.0,8.69,0.0,957.9,900.0,13.0268655,77.5632158,941.7,13.0267217,77.563262,951.2
2025-08-05T17:35:13,342.15,0.0,17.85,-0.0,17.85,0.0,8.925,0.0,959.5,900.0,13.0268664,77.5632142,941.7,13.026723,77.5632616,951.1
2025-08-05T17:35:13,342.6,0.0,17.4,-0.0,17.4,0.0,8.7,0.0,958.0,900.0,13.0268666,77.5632145,941.7,13.0267233,77.5632606,951.0
2025-08-05T17:35:13,343.33,0.0,16.67,-0.0,16.67,0.0,8.335,0.0,955.6,900.0,13.0268675,77.5632155,941.7,13.0267237,77.5632597,950.9
2025-08-05T17:35:14,343.48,0.0,16.52,-0.0,16.52,0.0,8.26,0.0,955.1,900.0,13.0268666,77.563216,941.3,13.0267247,77.5632592,950.9
2025-08-05T17:35:14,343.87,0.0,16.13,-0.0,16.13,0.0,8.065,0.0,953.8,900.0,13.0268651,77.5632174,941.0,13.0267266,77.5632585,951.0
2025-08-05T17:35:14,344.28,0.0,15.72,-0.0,15.72,0.0,7.86,0.0,952.4,900.0,13.026864,77.5632183,940.7,13.0267287,77.5632574,951.0
2025-08-05T17:35:14,344.51,0.0,15.49,-0.0,15.49,0.0,7.745,0.0,951.6,900.0,13.0268638,77.5632188,940.5,13.0267302,77.5632568,950.9
2025-08-05T17:35:14,344.31,0.0,15.69,-0.0,15.69,0.0,7.845,0.0,952.3,900.0,13.0268632,77.5632186,940.5,13.0267321,77.5632564,950.8
2025-08-05T17:35:15,344.17,0.0,15.83,-0.0,15.83,0.0,7.915,0.0,952.8,900.0,13.0268641,77.5632182,940.7,13.0267339,77.5632561,950.8
2025-08-05T17:35:15,344.46,0.0,15.54,-0.0,15.54,0.0,7.77,0.0,951.8,900.0,13.026866,77.5632179,940.8,13.026735,77.5632553,950.7
2025-08-05T17:35:15,343.89,0.0,16.11,-0.0,16.11,0.0,8.055,0.0,953.7,900.0,13.0268683,77.5632157,940.4,13.0267364,77.5632548,950.7
